File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/499.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	2 mL Std
Injection Number	2
Position	2
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Calibration Standard
Status	Finished
Injection Date	11/1/2016
Injection Time	9:31:34 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.103452
Signal Max.	17.491462
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
4.440500	0.010	16.475381
4.440667	0.010	16.454465
4.440833	0.010	16.434969
4.441000	0.010	16.438809
4.441167	0.010	16.414093
4.441333	0.010	16.434049
4.441500	0.010	16.412758
4.441667	0.010	16.412362
4.441833	0.010	16.421738
4.442000	0.010	16.414443
4.442167	0.010	16.377123
4.442333	0.010	16.370472
4.442500	0.010	16.360423
4.442667	0.010	16.379798
4.442833	0.010	16.362800
4.443000	0.010	16.343227
4.443167	0.010	16.331142
4.443333	0.010	16.361900
4.443500	0.010	16.350729
4.443667	0.010	16.319456
4.443833	0.010	16.337455
4.444000	0.010	16.334665
4.444167	0.010	16.319569
4.444333	0.010	16.290109
4.444500	0.010	16.285934
4.444667	0.010	16.292154
4.444833	0.010	16.298211
4.445000	0.010	16.301783
4.445167	0.010	16.284874
4.445333	0.010	16.278425
4.445500	0.010	16.263416
4.445667	0.010	16.266543
4.445833	0.010	16.246764
4.446000	0.010	16.224224
4.446167	0.010	16.217005
4.446333	0.010	16.220819
4.446500	0.010	16.220718
4.446667	0.010	16.223332
4.446833	0.010	16.200775
4.447000	0.010	16.189074
4.447167	0.010	16.216672
4.447333	0.010	16.193506
4.447500	0.010	16.186954
4.447667	0.010	16.173419
4.447833	0.010	16.170134
4.448000	0.010	16.173281
4.448167	0.010	16.146484
4.448333	0.010	16.140930
4.448500	0.010	16.145528
4.448667	0.010	16.124795
4.448833	0.010	16.136037
4.449000	0.010	16.124304
4.449167	0.010	16.104107
4.449333	0.010	16.107030
4.449500	0.010	16.100076
4.449667	0.010	16.060303
4.449833	0.010	16.059655
4.450000	0.010	16.107569
4.450167	0.010	16.084551
4.450333	0.010	16.085795
4.450500	0.010	16.044451
4.450667	0.010	16.039507
4.450833	0.010	16.021563
4.451000	0.010	16.008397
4.451167	0.010	15.994101
4.451333	0.010	16.006203
4.451500	0.010	15.986825
4.451667	0.010	16.008255
4.451833	0.010	16.000228
4.452000	0.010	15.982452
4.452167	0.010	15.981831
4.452333	0.010	16.006866
4.452500	0.010	15.961751
4.452667	0.010	15.970122
4.452833	0.010	15.941296
4.453000	0.010	15.934095
4.453167	0.010	15.902857
4.453333	0.010	15.929555
4.453500	0.010	15.929909
4.453667	0.010	15.896702
4.453833	0.010	15.898809
4.454000	0.010	15.883952
4.454167	0.010	15.867030
4.454333	0.010	15.853509
4.454500	0.010	15.849241
4.454667	0.010	15.863307
4.454833	0.010	15.862543
4.455000	0.010	15.845393
4.455167	0.010	15.824017
4.455333	0.010	15.835657
4.455500	0.010	15.820702
4.455667	0.010	15.821172
4.455833	0.010	15.805513
4.456000	0.010	15.802036
4.456167	0.010	15.797068
4.456333	0.010	15.782743
4.456500	0.010	15.760712
4.456667	0.010	15.749344
4.456833	0.010	15.742739
4.457000	0.010	15.733631
4.457167	0.010	15.725355
4.457333	0.010	15.727905
4.457500	0.010	15.706130
4.457667	0.010	15.730819
4.457833	0.010	15.741439
4.458000	0.010	15.723317
4.458167	0.010	15.710156
4.458333	0.010	15.695872
4.458500	0.010	15.653617
4.458667	0.010	15.628106
4.458833	0.010	15.675783
4.459000	0.010	15.654364
4.459167	0.010	15.623288
4.459333	0.010	15.607202
4.459500	0.010	15.631742
4.459667	0.010	15.604573
4.459833	0.010	15.572735
4.460000	0.010	15.578174
4.460167	0.010	15.578606
4.460333	0.010	15.557096
4.460500	0.010	15.626449
4.460667	0.010	15.609242
4.460833	0.010	15.571219
4.461000	0.010	15.564244
4.461167	0.010	15.548995
4.461333	0.010	15.523903
4.461500	0.010	15.521895
4.461667	0.010	15.525168
4.461833	0.010	15.525817
4.462000	0.010	15.523535
4.462167	0.010	15.512717
4.462333	0.010	15.487058
4.462500	0.010	15.485697
4.462667	0.010	15.490181
4.462833	0.010	15.479948
4.463000	0.010	15.445615
4.463167	0.010	15.427168
4.463333	0.010	15.456830
4.463500	0.010	15.408521
4.463667	0.010	15.384033
4.463833	0.010	15.423873
4.464000	0.010	15.438743
4.464167	0.010	15.396190
4.464333	0.010	15.382843
4.464500	0.010	15.373701
4.464667	0.010	15.359216
4.464833	0.010	15.389585
4.465000	0.010	15.380816
4.465167	0.010	15.364757
4.465333	0.010	15.346473
4.465500	0.010	15.348904
4.465667	0.010	15.314956
4.465833	0.010	15.342175
4.466000	0.010	15.285004
4.466167	0.010	15.278381
4.466333	0.010	15.273035
4.466500	0.010	15.275843
4.466667	0.010	15.297140
4.466833	0.010	15.297591
4.467000	0.010	15.273294
4.467167	0.010	15.260152
4.467333	0.010	15.234366
4.467500	0.010	15.245898
4.467667	0.010	15.233369
4.467833	0.010	15.214736
4.468000	0.010	15.217356
4.468167	0.010	15.221922
4.468333	0.010	15.198489
4.468500	0.010	15.154842
4.468667	0.010	15.158718
4.468833	0.010	15.154982
4.469000	0.010	15.157009
4.469167	0.010	15.136000
4.469333	0.010	15.156652
4.469500	0.010	15.151628
4.469667	0.010	15.129278
4.469833	0.010	15.107305
4.470000	0.010	15.103095
4.470167	0.010	15.122135
4.470333	0.010	15.112875
4.470500	0.010	15.089702
4.470667	0.010	15.083014
4.470833	0.010	15.073094
4.471000	0.010	15.048696
4.471167	0.010	15.060871
4.471333	0.010	15.056426
4.471500	0.010	15.052896
4.471667	0.010	15.025831
4.471833	0.010	15.005243
4.472000	0.010	15.000045
4.472167	0.010	14.987009
4.472333	0.010	15.007670
4.472500	0.010	14.981800
4.472667	0.010	14.983584
4.472833	0.010	14.959001
4.473000	0.010	14.944856
4.473167	0.010	14.950103
4.473333	0.010	14.946960
4.473500	0.010	14.935046
4.473667	0.010	14.935037
4.473833	0.010	14.911536
4.474000	0.010	14.920408
4.474167	0.010	14.889389
4.474333	0.010	14.899451
4.474500	0.010	14.860128
4.474667	0.010	14.882471
4.474833	0.010	14.864066
4.475000	0.010	14.868349
4.475167	0.010	14.842128
4.475333	0.010	14.824788
4.475500	0.010	14.820684
4.475667	0.010	14.819849
4.475833	0.010	14.791477
4.476000	0.010	14.790393
4.476167	0.010	14.792579
4.476333	0.010	14.768122
4.476500	0.010	14.752237
4.476667	0.010	14.755818
4.476833	0.010	14.761883
4.477000	0.010	14.735608
4.477167	0.010	14.724910
4.477333	0.010	14.729120
4.477500	0.010	14.716891
4.477667	0.010	14.725535
4.477833	0.010	14.703932
4.478000	0.010	14.698992
4.478167	0.010	14.673251
4.478333	0.010	14.685659
4.478500	0.010	14.696251
4.478667	0.010	14.702620
4.478833	0.010	14.657242
4.479000	0.010	14.673333
4.479167	0.010	14.642694
4.479333	0.010	14.623329
4.479500	0.010	14.592090
4.479667	0.010	14.579456
4.479833	0.010	14.569426
4.480000	0.010	14.555636
4.480167	0.010	14.532952
4.480333	0.010	14.571148
4.480500	0.010	14.559712
4.480667	0.010	14.520701
4.480833	0.010	14.529166
4.481000	0.010	14.510968
4.481167	0.010	14.517891
4.481333	0.010	14.526126
4.481500	0.010	14.539096
4.481667	0.010	14.537983
4.481833	0.010	14.506017
4.482000	0.010	14.451107
4.482167	0.010	14.432496
4.482333	0.010	14.470521
4.482500	0.010	14.442542
4.482667	0.010	14.463624
4.482833	0.010	14.443948
4.483000	0.010	14.444229
4.483167	0.010	14.390951
4.483333	0.010	14.427953
4.483500	0.010	14.392542
4.483667	0.010	14.396320
4.483833	0.010	14.397885
4.484000	0.010	14.384638
4.484167	0.010	14.368504
4.484333	0.010	14.361391
4.484500	0.010	14.363589
4.484667	0.010	14.379310
4.484833	0.010	14.366112
4.485000	0.010	14.339396
4.485167	0.010	14.354829
4.485333	0.010	14.317864
4.485500	0.010	14.286922
4.485667	0.010	14.272649
4.485833	0.010	14.281274
4.486000	0.010	14.251757
4.486167	0.010	14.274795
4.486333	0.010	14.258530
4.486500	0.010	14.219195
4.486667	0.010	14.189755
4.486833	0.010	14.214644
4.487000	0.010	14.221913
4.487167	0.010	14.211168
4.487333	0.010	14.190677
4.487500	0.010	14.180046
4.487667	0.010	14.168497
4.487833	0.010	14.175704
4.488000	0.010	14.188413
4.488167	0.010	14.138002
4.488333	0.010	14.160593
4.488500	0.010	14.131079
4.488667	0.010	14.140134
4.488833	0.010	14.157134
4.489000	0.010	14.163504
4.489167	0.010	14.140159
4.489333	0.010	14.091686
4.489500	0.010	14.106311
4.489667	0.010	14.101330
4.489833	0.010	14.072901
4.490000	0.010	14.064034
4.490167	0.010	14.075924
4.490333	0.010	14.066290
4.490500	0.010	14.017499
4.490667	0.010	14.023350
4.490833	0.010	14.013716
4.491000	0.010	14.004270
4.491167	0.010	13.998371
4.491333	0.010	13.968853
4.491500	0.010	13.976846
4.491667	0.010	13.968952
4.491833	0.010	13.974344
4.492000	0.010	13.963459
4.492167	0.010	13.947416
4.492333	0.010	13.916793
4.492500	0.010	13.920993
4.492667	0.010	13.891481
4.492833	0.010	13.910921
4.493000	0.010	13.902702
4.493167	0.010	13.876484
4.493333	0.010	13.879015
4.493500	0.010	13.861808
4.493667	0.010	13.842922
4.493833	0.010	13.866156
4.494000	0.010	13.825611
4.494167	0.010	13.846446
4.494333	0.010	13.834456
4.494500	0.010	13.826675
4.494667	0.010	13.807496
4.494833	0.010	13.795768
4.495000	0.010	13.796665
4.495167	0.010	13.801467
4.495333	0.010	13.775676
4.495500	0.010	13.773958
4.495667	0.010	13.755843
4.495833	0.010	13.737432
4.496000	0.010	13.709339
4.496167	0.010	13.705960
4.496333	0.010	13.700041
4.496500	0.010	13.710578
4.496667	0.010	13.700280
4.496833	0.010	13.702786
4.497000	0.010	13.679455
4.497167	0.010	13.691174
4.497333	0.010	13.674330
4.497500	0.010	13.663573
4.497667	0.010	13.646684
4.497833	0.010	13.620187
4.498000	0.010	13.605062
4.498167	0.010	13.623847
4.498333	0.010	13.621439
4.498500	0.010	13.611722
4.498667	0.010	13.602276
4.498833	0.010	13.598084
4.499000	0.010	13.591040
4.499167	0.010	13.583657
4.499333	0.010	13.550810
4.499500	0.010	13.545271
4.499667	0.010	13.546312
4.499833	0.010	13.534478
4.500000	0.010	13.542504
4.500167	0.010	13.526662
4.500333	0.010	13.511161
4.500500	0.010	13.511312
4.500667	0.010	13.501869
4.500833	0.010	13.482907
4.501000	0.010	13.481617
4.501167	0.010	13.449693
4.501333	0.010	13.457566
4.501500	0.010	13.412105
4.501667	0.010	13.433387
4.501833	0.010	13.445220
4.502000	0.010	13.408503
4.502167	0.010	13.436162
4.502333	0.010	13.408872
4.502500	0.010	13.406689
4.502667	0.010	13.401338
4.502833	0.010	13.378961
4.503000	0.010	13.351771
4.503167	0.010	13.363507
4.503333	0.010	13.349361
4.503500	0.010	13.326649
4.503667	0.010	13.344686
4.503833	0.010	13.314198
4.504000	0.010	13.307849
4.504167	0.010	13.327792
4.504333	0.010	13.303280
4.504500	0.010	13.316227
4.504667	0.010	13.291319
4.504833	0.010	13.269144
4.505000	0.010	13.267339
4.505167	0.010	13.243897
4.505333	0.010	13.234566
4.505500	0.010	13.226178
4.505667	0.010	13.219016
4.505833	0.010	13.215831
4.506000	0.010	13.211860
4.506167	0.010	13.182202
4.506333	0.010	13.181549
4.506500	0.010	13.171679
4.506667	0.010	13.135937
4.506833	0.010	13.153578
4.507000	0.010	13.148152
4.507167	0.010	13.142365
4.507333	0.010	13.138884
4.507500	0.010	13.140878
4.507667	0.010	13.141799
4.507833	0.010	13.127330
4.508000	0.010	13.134064
4.508167	0.010	13.103866
4.508333	0.010	13.066330
4.508500	0.010	13.049188
4.508667	0.010	13.059916
4.508833	0.010	13.065517
4.509000	0.010	13.040109
4.509167	0.010	13.053426
4.509333	0.010	13.036541
4.509500	0.010	13.032679
4.509667	0.010	13.028455
4.509833	0.010	13.027463
4.510000	0.010	13.001664
4.510167	0.010	12.976549
4.510333	0.010	12.967421
4.510500	0.010	12.972087
4.510667	0.010	12.961057
4.510833	0.010	12.958029
4.511000	0.010	12.946216
4.511167	0.010	12.944544
4.511333	0.010	12.940348
4.511500	0.010	12.912416
4.511667	0.010	12.888050
4.511833	0.010	12.887023
4.512000	0.010	12.894448
4.512167	0.010	12.855858
4.512333	0.010	12.866899
4.512500	0.010	12.868263
4.512667	0.010	12.863588
4.512833	0.010	12.827593
4.513000	0.010	12.833728
4.513167	0.010	12.811115
4.513333	0.010	12.819576
4.513500	0.010	12.828467
4.513667	0.010	12.813112
4.513833	0.010	12.766412
4.514000	0.010	12.775710
4.514167	0.010	12.770233
4.514333	0.010	12.761699
4.514500	0.010	12.744946
4.514667	0.010	12.737635
4.514833	0.010	12.745781
4.515000	0.010	12.720577
4.515167	0.010	12.716604
4.515333	0.010	12.727946
4.515500	0.010	12.723277
4.515667	0.010	12.703803
4.515833	0.010	12.708449
4.516000	0.010	12.682490
4.516167	0.010	12.667767
4.516333	0.010	12.650029
4.516500	0.010	12.653608
4.516667	0.010	12.647346
4.516833	0.010	12.653331
4.517000	0.010	12.616703
4.517167	0.010	12.619108
4.517333	0.010	12.608854
4.517500	0.010	12.593010
4.517667	0.010	12.573093
4.517833	0.010	12.574925
4.518000	0.010	12.573051
4.518167	0.010	12.571381
4.518333	0.010	12.554105
4.518500	0.010	12.534400
4.518667	0.010	12.534520
4.518833	0.010	12.520659
4.519000	0.010	12.545953
4.519167	0.010	12.534349
4.519333	0.010	12.509265
4.519500	0.010	12.483542
4.519667	0.010	12.486307
4.519833	0.010	12.470059
4.520000	0.010	12.422086
4.520167	0.010	12.454324
4.520333	0.010	12.446588
4.520500	0.010	12.430126
4.520667	0.010	12.428264
4.520833	0.010	12.423910
4.521000	0.010	12.419418
4.521167	0.010	12.429641
4.521333	0.010	12.384448
4.521500	0.010	12.396183
4.521667	0.010	12.365560
4.521833	0.010	12.396635
4.522000	0.010	12.368375
4.522167	0.010	12.374362
4.522333	0.010	12.316887
4.522500	0.010	12.325022
4.522667	0.010	12.323294
4.522833	0.010	12.296414
4.523000	0.010	12.299532
4.523167	0.010	12.309598
4.523333	0.010	12.301786
4.523500	0.010	12.296653
4.523667	0.010	12.298773
4.523833	0.010	12.266606
4.524000	0.010	12.265676
4.524167	0.010	12.247834
4.524333	0.010	12.266211
4.524500	0.010	12.237623
4.524667	0.010	12.257435
4.524833	0.010	12.257309
4.525000	0.010	12.191983
4.525167	0.010	12.199255
4.525333	0.010	12.216339
4.525500	0.010	12.195910
4.525667	0.010	12.167915
4.525833	0.010	12.159239
4.526000	0.010	12.136299
4.526167	0.010	12.128923
4.526333	0.010	12.136160
4.526500	0.010	12.127977
4.526667	0.010	12.136616
4.526833	0.010	12.127320
4.527000	0.010	12.119771
4.527167	0.010	12.131300
4.527333	0.010	12.098891
4.527500	0.010	12.065658
4.527667	0.010	12.085122
4.527833	0.010	12.091886
4.528000	0.010	12.067841
4.528167	0.010	12.052167
4.528333	0.010	12.041840
4.528500	0.010	12.002556
4.528667	0.010	12.004638
4.528833	0.010	11.993345
4.529000	0.010	11.993667
4.529167	0.010	12.005979
4.529333	0.010	11.994783
4.529500	0.010	11.943823
4.529667	0.010	11.955605
4.529833	0.010	11.955497
4.530000	0.010	11.951095
4.530167	0.010	11.961362
4.530333	0.010	11.975380
4.530500	0.010	11.941452
4.530667	0.010	11.912798
4.530833	0.010	11.899478
4.531000	0.010	11.871051
4.531167	0.010	11.876993
4.531333	0.010	11.897820
4.531500	0.010	11.889460
4.531667	0.010	11.893667
4.531833	0.010	11.839814
4.532000	0.010	11.858153
4.532167	0.010	11.866132
4.532333	0.010	11.839149
4.532500	0.010	11.833499
4.532667	0.010	11.816268
4.532833	0.010	11.820060
4.533000	0.010	11.813908
4.533167	0.010	11.807749
4.533333	0.010	11.774625
4.533500	0.010	11.772428
4.533667	0.010	11.809741
4.533833	0.010	11.769411
4.534000	0.010	11.757978
4.534167	0.010	11.731246
4.534333	0.010	11.730941
4.534500	0.010	11.686451
4.534667	0.010	11.666244
4.534833	0.010	11.701806
4.535000	0.010	11.684220
4.535167	0.010	11.700921
4.535333	0.010	11.688174
4.535500	0.010	11.691327
4.535667	0.010	11.704012
4.535833	0.010	11.676478
4.536000	0.010	11.630589
4.536167	0.010	11.648044
4.536333	0.010	11.646923
4.536500	0.010	11.641226
4.536667	0.010	11.623091
4.536833	0.010	11.617832
4.537000	0.010	11.605964
4.537167	0.010	11.617332
4.537333	0.010	11.587496
4.537500	0.010	11.561478
4.537667	0.010	11.557122
4.537833	0.010	11.569148
4.538000	0.010	11.574373
4.538167	0.010	11.552301
4.538333	0.010	11.514887
4.538500	0.010	11.533392
4.538667	0.010	11.513613
4.538833	0.010	11.529369
4.539000	0.010	11.503175
4.539167	0.010	11.517010
4.539333	0.010	11.503889
4.539500	0.010	11.499928
4.539667	0.010	11.473857
4.539833	0.010	11.458181
4.540000	0.010	11.462666
4.540167	0.010	11.452450
4.540333	0.010	11.438439
4.540500	0.010	11.445393
4.540667	0.010	11.421468
4.540833	0.010	11.390208
4.541000	0.010	11.377494
4.541167	0.010	11.365880
4.541333	0.010	11.346056
4.541500	0.010	11.341786
4.541667	0.010	11.366011
4.541833	0.010	11.380877
4.542000	0.010	11.349967
4.542167	0.010	11.370425
4.542333	0.010	11.333257
4.542500	0.010	11.351864
4.542667	0.010	11.340833
4.542833	0.010	11.310834
4.543000	0.010	11.309964
4.543167	0.010	11.300023
4.543333	0.010	11.274849
4.543500	0.010	11.281287
4.543667	0.010	11.289300
4.543833	0.010	11.291045
4.544000	0.010	11.290062
4.544167	0.010	11.274864
4.544333	0.010	11.261307
4.544500	0.010	11.245855
4.544667	0.010	11.207858
4.544833	0.010	11.228708
4.545000	0.010	11.215178
4.545167	0.010	11.218856
4.545333	0.010	11.233489
4.545500	0.010	11.201614
4.545667	0.010	11.179073
4.545833	0.010	11.185787
4.546000	0.010	11.167850
4.546167	0.010	11.134862
4.546333	0.010	11.129212
4.546500	0.010	11.128494
4.546667	0.010	11.133397
4.546833	0.010	11.150295
4.547000	0.010	11.150688
4.547167	0.010	11.123057
4.547333	0.010	11.110178
4.547500	0.010	11.124565
4.547667	0.010	11.084775
4.547833	0.010	11.087461
4.548000	0.010	11.099055
4.548167	0.010	11.075428
4.548333	0.010	11.068631
4.548500	0.010	11.024849
4.548667	0.010	11.027542
4.548833	0.010	10.996577
4.549000	0.010	10.985723
4.549167	0.010	11.012276
4.549333	0.010	11.013393
4.549500	0.010	11.018223
4.549667	0.010	11.011636
4.549833	0.010	11.001823
4.550000	0.010	10.998430
4.550167	0.010	10.995217
4.550333	0.010	11.011201
4.550500	0.010	10.988609
4.550667	0.010	10.974456
4.550833	0.010	10.957879
4.551000	0.010	10.922871
4.551167	0.010	10.927640
4.551333	0.010	10.914953
4.551500	0.010	10.889462
4.551667	0.010	10.898350
4.551833	0.010	10.913518
4.552000	0.010	10.906208
4.552167	0.010	10.894346
4.552333	0.010	10.864002
4.552500	0.010	10.858639
4.552667	0.010	10.863259
4.552833	0.010	10.840078
4.553000	0.010	10.788337
4.553167	0.010	10.820543
4.553333	0.010	10.808500
4.553500	0.010	10.793701
4.553667	0.010	10.829829
4.553833	0.010	10.826411
4.554000	0.010	10.836232
4.554167	0.010	10.804021
4.554333	0.010	10.776159
4.554500	0.010	10.748411
4.554667	0.010	10.778891
4.554833	0.010	10.764366
4.555000	0.010	10.768455
4.555167	0.010	10.763288
4.555333	0.010	10.751512
4.555500	0.010	10.738560
4.555667	0.010	10.710376
4.555833	0.010	10.700725
4.556000	0.010	10.741669
4.556167	0.010	10.687405
4.556333	0.010	10.703767
4.556500	0.010	10.685692
4.556667	0.010	10.684805
4.556833	0.010	10.665298
4.557000	0.010	10.666378
4.557167	0.010	10.648621
4.557333	0.010	10.653057
4.557500	0.010	10.679290
4.557667	0.010	10.626469
4.557833	0.010	10.628682
4.558000	0.010	10.584497
4.558167	0.010	10.563570
4.558333	0.010	10.587460
4.558500	0.010	10.568338
4.558667	0.010	10.562616
4.558833	0.010	10.558388
4.559000	0.010	10.559177
4.559167	0.010	10.573400
4.559333	0.010	10.570040
4.559500	0.010	10.553824
4.559667	0.010	10.545920
4.559833	0.010	10.519052
4.560000	0.010	10.507381
4.560167	0.010	10.506658
4.560333	0.010	10.494170
4.560500	0.010	10.537359
4.560667	0.010	10.519670
4.560833	0.010	10.516317
4.561000	0.010	10.473208
4.561167	0.010	10.478788
4.561333	0.010	10.468193
4.561500	0.010	10.451444
4.561667	0.010	10.451105
4.561833	0.010	10.479581
4.562000	0.010	10.466793
4.562167	0.010	10.440421
4.562333	0.010	10.408144
4.562500	0.010	10.380216
4.562667	0.010	10.416694
4.562833	0.010	10.405631
4.563000	0.010	10.357457
4.563167	0.010	10.379033
4.563333	0.010	10.388419
4.563500	0.010	10.363838
4.563667	0.010	10.369680
4.563833	0.010	10.377406
4.564000	0.010	10.346054
4.564167	0.010	10.318546
4.564333	0.010	10.296200
4.564500	0.010	10.315975
4.564667	0.010	10.336725
4.564833	0.010	10.316229
4.565000	0.010	10.303854
4.565167	0.010	10.325417
4.565333	0.010	10.310466
4.565500	0.010	10.314389
4.565667	0.010	10.297017
4.565833	0.010	10.289456
4.566000	0.010	10.286174
4.566167	0.010	10.272620
4.566333	0.010	10.232893
4.566500	0.010	10.233842
4.566667	0.010	10.219520
4.566833	0.010	10.245386
4.567000	0.010	10.250581
4.567167	0.010	10.220734
4.567333	0.010	10.215554
4.567500	0.010	10.216766
4.567667	0.010	10.212095
4.567833	0.010	10.216149
4.568000	0.010	10.207468
4.568167	0.010	10.185539
4.568333	0.010	10.147401
4.568500	0.010	10.162881
4.568667	0.010	10.167021
4.568833	0.010	10.140202
4.569000	0.010	10.122454
4.569167	0.010	10.092168
4.569333	0.010	10.113743
4.569500	0.010	10.100562
4.569667	0.010	10.091376
4.569833	0.010	10.118587
4.570000	0.010	10.125238
4.570167	0.010	10.104691
4.570333	0.010	10.095784
4.570500	0.010	10.086726
4.570667	0.010	10.095772
4.570833	0.010	10.053781
4.571000	0.010	10.056311
4.571167	0.010	10.041821
4.571333	0.010	10.027691
4.571500	0.010	10.026755
4.571667	0.010	10.009016
4.571833	0.010	10.003897
4.572000	0.010	10.014709
4.572167	0.010	10.008976
4.572333	0.010	9.973566
4.572500	0.010	9.962490
4.572667	0.010	9.976778
4.572833	0.010	9.988178
4.573000	0.010	9.967132
4.573167	0.010	9.963199
4.573333	0.010	9.944162
4.573500	0.010	9.927188
4.573667	0.010	9.914587
4.573833	0.010	9.949914
4.574000	0.010	9.927935
4.574167	0.010	9.924494
4.574333	0.010	9.924741
4.574500	0.010	9.926561
4.574667	0.010	9.917837
4.574833	0.010	9.904505
4.575000	0.010	9.903048
4.575167	0.010	9.900698
4.575333	0.010	9.884068
4.575500	0.010	9.888139
4.575667	0.010	9.876005
4.575833	0.010	9.847371
4.576000	0.010	9.827125
4.576167	0.010	9.853868
4.576333	0.010	9.869806
4.576500	0.010	9.829047
4.576667	0.010	9.825225
4.576833	0.010	9.841787
4.577000	0.010	9.815171
4.577167	0.010	9.815713
4.577333	0.010	9.809869
4.577500	0.010	9.770098
4.577667	0.010	9.795292
4.577833	0.010	9.780241
4.578000	0.010	9.782332
4.578167	0.010	9.771202
4.578333	0.010	9.756764
4.578500	0.010	9.748792
4.578667	0.010	9.761787
4.578833	0.010	9.749208
4.579000	0.010	9.741160
4.579167	0.010	9.715088
4.579333	0.010	9.751458
4.579500	0.010	9.736100
4.579667	0.010	9.706863
4.579833	0.010	9.705402
4.580000	0.010	9.686625
4.580167	0.010	9.733938
4.580333	0.010	9.732798
4.580500	0.010	9.710642
4.580667	0.010	9.714032
4.580833	0.010	9.686918
4.581000	0.010	9.670775
4.581167	0.010	9.657698
4.581333	0.010	9.652052
4.581500	0.010	9.642660
4.581667	0.010	9.648083
4.581833	0.010	9.611441
4.582000	0.010	9.618956
4.582167	0.010	9.620440
4.582333	0.010	9.609842
4.582500	0.010	9.572347
4.582667	0.010	9.589820
4.582833	0.010	9.581830
4.583000	0.010	9.582713
4.583167	0.010	9.573554
4.583333	0.010	9.561763
4.583500	0.010	9.564463
4.583667	0.010	9.553530
4.583833	0.010	9.565200
4.584000	0.010	9.569419
4.584167	0.010	9.547814
4.584333	0.010	9.550583
4.584500	0.010	9.520680
4.584667	0.010	9.506764
4.584833	0.010	9.501574
4.585000	0.010	9.499319
4.585167	0.010	9.517429
4.585333	0.010	9.536558
4.585500	0.010	9.495468
4.585667	0.010	9.495827
4.585833	0.010	9.525433
4.586000	0.010	9.530535
4.586167	0.010	9.513644
4.586333	0.010	9.472577
4.586500	0.010	9.477237
4.586667	0.010	9.474949
4.586833	0.010	9.460967
4.587000	0.010	9.467864
4.587167	0.010	9.441431
4.587333	0.010	9.413451
4.587500	0.010	9.453321
4.587667	0.010	9.424712
4.587833	0.010	9.394092
4.588000	0.010	9.409398
4.588167	0.010	9.432492
4.588333	0.010	9.435606
4.588500	0.010	9.404942
4.588667	0.010	9.381995
4.588833	0.010	9.366809
4.589000	0.010	9.351630
4.589167	0.010	9.353664
4.589333	0.010	9.373657
4.589500	0.010	9.364116
4.589667	0.010	9.357456
4.589833	0.010	9.338951
4.590000	0.010	9.331744
4.590167	0.010	9.352896
4.590333	0.010	9.329980
4.590500	0.010	9.313145
4.590667	0.010	9.310154
4.590833	0.010	9.348676
4.591000	0.010	9.295325
4.591167	0.010	9.310173
4.591333	0.010	9.300188
4.591500	0.010	9.261199
4.591667	0.010	9.278942
4.591833	0.010	9.283959
4.592000	0.010	9.297515
4.592167	0.010	9.280830
4.592333	0.010	9.243310
4.592500	0.010	9.252152
4.592667	0.010	9.236044
4.592833	0.010	9.223005
4.593000	0.010	9.250232
4.593167	0.010	9.230036
4.593333	0.010	9.243796
4.593500	0.010	9.214208
4.593667	0.010	9.200541
4.593833	0.010	9.200648
4.594000	0.010	9.171198
4.594167	0.010	9.181881
4.594333	0.010	9.177867
4.594500	0.010	9.176963
4.594667	0.010	9.197344
4.594833	0.010	9.194918
4.595000	0.010	9.195609
4.595167	0.010	9.175128
4.595333	0.010	9.157611
4.595500	0.010	9.165557
4.595667	0.010	9.149992
4.595833	0.010	9.127628
4.596000	0.010	9.163794
4.596167	0.010	9.154456
4.596333	0.010	9.138257
4.596500	0.010	9.136439
4.596667	0.010	9.110547
4.596833	0.010	9.110510
4.597000	0.010	9.086273
4.597167	0.010	9.093119
4.597333	0.010	9.083903
4.597500	0.010	9.058351
4.597667	0.010	9.072303
4.597833	0.010	9.093906
4.598000	0.010	9.093800
4.598167	0.010	9.092024
4.598333	0.010	9.075714
4.598500	0.010	9.052146
4.598667	0.010	9.041039
4.598833	0.010	9.037924
4.599000	0.010	9.020160
4.599167	0.010	9.028841
4.599333	0.010	9.001445
4.599500	0.010	9.012987
4.599667	0.010	9.020623
4.599833	0.010	9.002205
4.600000	0.010	9.018453
4.600167	0.010	8.990067
4.600333	0.010	8.988158
4.600500	0.010	9.008959
