File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/741.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Spike-run2
Injection Number	8
Position	9
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Spiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:34:22 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.504593
Signal Max.	93.160667
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
5.412833	0.010	4.287486
5.413000	0.010	4.260159
5.413167	0.010	4.265540
5.413333	0.010	4.239474
5.413500	0.010	4.235045
5.413667	0.010	4.237386
5.413833	0.010	4.274569
5.414000	0.010	4.255354
5.414167	0.010	4.285887
5.414333	0.010	4.270837
5.414500	0.010	4.271058
5.414667	0.010	4.285812
5.414833	0.010	4.294806
5.415000	0.010	4.282421
5.415167	0.010	4.276126
5.415333	0.010	4.266526
5.415500	0.010	4.313094
5.415667	0.010	4.292055
5.415833	0.010	4.290671
5.416000	0.010	4.290035
5.416167	0.010	4.269078
5.416333	0.010	4.268590
5.416500	0.010	4.239132
5.416667	0.010	4.278769
5.416833	0.010	4.289955
5.417000	0.010	4.286455
5.417167	0.010	4.283058
5.417333	0.010	4.281530
5.417500	0.010	4.279232
5.417667	0.010	4.267033
5.417833	0.010	4.290034
5.418000	0.010	4.257809
5.418167	0.010	4.269697
5.418333	0.010	4.246424
5.418500	0.010	4.236979
5.418667	0.010	4.251956
5.418833	0.010	4.285219
5.419000	0.010	4.265952
5.419167	0.010	4.256770
5.419333	0.010	4.238261
5.419500	0.010	4.282641
5.419667	0.010	4.283913
5.419833	0.010	4.291433
5.420000	0.010	4.290401
5.420167	0.010	4.281298
5.420333	0.010	4.273092
5.420500	0.010	4.247935
5.420667	0.010	4.267126
5.420833	0.010	4.322819
5.421000	0.010	4.284187
5.421167	0.010	4.299380
5.421333	0.010	4.307482
5.421500	0.010	4.287930
5.421667	0.010	4.261951
5.421833	0.010	4.285296
5.422000	0.010	4.272094
5.422167	0.010	4.282701
5.422333	0.010	4.255517
5.422500	0.010	4.261010
5.422667	0.010	4.251234
5.422833	0.010	4.286626
5.423000	0.010	4.307255
5.423167	0.010	4.315274
5.423333	0.010	4.274782
5.423500	0.010	4.280635
5.423667	0.010	4.288271
5.423833	0.010	4.291521
5.424000	0.010	4.277346
5.424167	0.010	4.291092
5.424333	0.010	4.286828
5.424500	0.010	4.300375
5.424667	0.010	4.285598
5.424833	0.010	4.299048
5.425000	0.010	4.310004
5.425167	0.010	4.306937
5.425333	0.010	4.336730
5.425500	0.010	4.320290
5.425667	0.010	4.335684
5.425833	0.010	4.290586
5.426000	0.010	4.282944
5.426167	0.010	4.279726
5.426333	0.010	4.291300
5.426500	0.010	4.305828
5.426667	0.010	4.312090
5.426833	0.010	4.298380
5.427000	0.010	4.282047
5.427167	0.010	4.270785
5.427333	0.010	4.327075
5.427500	0.010	4.323922
5.427667	0.010	4.330210
5.427833	0.010	4.305481
5.428000	0.010	4.291344
5.428167	0.010	4.296315
5.428333	0.010	4.288995
5.428500	0.010	4.302228
5.428667	0.010	4.296984
5.428833	0.010	4.278877
5.429000	0.010	4.264108
5.429167	0.010	4.307707
5.429333	0.010	4.294669
5.429500	0.010	4.288349
5.429667	0.010	4.308813
5.429833	0.010	4.322885
5.430000	0.010	4.321190
5.430167	0.010	4.324031
5.430333	0.010	4.329465
5.430500	0.010	4.282791
5.430667	0.010	4.298671
5.430833	0.010	4.272884
5.431000	0.010	4.286623
5.431167	0.010	4.316734
5.431333	0.010	4.319445
5.431500	0.010	4.305913
5.431667	0.010	4.314742
5.431833	0.010	4.307344
5.432000	0.010	4.315364
5.432167	0.010	4.318007
5.432333	0.010	4.302672
5.432500	0.010	4.322764
5.432667	0.010	4.314927
5.432833	0.010	4.322084
5.433000	0.010	4.334642
5.433167	0.010	4.332203
5.433333	0.010	4.328834
5.433500	0.010	4.359153
5.433667	0.010	4.334439
5.433833	0.010	4.314098
5.434000	0.010	4.352732
5.434167	0.010	4.360108
5.434333	0.010	4.344182
5.434500	0.010	4.320982
5.434667	0.010	4.309093
5.434833	0.010	4.333365
5.435000	0.010	4.348165
5.435167	0.010	4.359810
5.435333	0.010	4.326914
5.435500	0.010	4.339406
5.435667	0.010	4.337749
5.435833	0.010	4.376118
5.436000	0.010	4.363202
5.436167	0.010	4.367239
5.436333	0.010	4.335424
5.436500	0.010	4.357630
5.436667	0.010	4.349128
5.436833	0.010	4.353261
5.437000	0.010	4.375808
5.437167	0.010	4.350196
5.437333	0.010	4.381310
5.437500	0.010	4.362068
5.437667	0.010	4.369260
5.437833	0.010	4.366228
5.438000	0.010	4.348494
5.438167	0.010	4.351130
5.438333	0.010	4.343687
5.438500	0.010	4.381130
5.438667	0.010	4.382623
5.438833	0.010	4.376321
5.439000	0.010	4.360811
5.439167	0.010	4.348738
5.439333	0.010	4.359941
5.439500	0.010	4.396121
5.439667	0.010	4.388177
5.439833	0.010	4.398777
5.440000	0.010	4.378263
5.440167	0.010	4.395312
5.440333	0.010	4.374024
5.440500	0.010	4.367472
5.440667	0.010	4.384566
5.440833	0.010	4.390341
5.441000	0.010	4.393577
5.441167	0.010	4.382870
5.441333	0.010	4.379887
5.441500	0.010	4.382960
5.441667	0.010	4.405015
5.441833	0.010	4.397390
5.442000	0.010	4.389757
5.442167	0.010	4.413992
5.442333	0.010	4.414943
5.442500	0.010	4.412857
5.442667	0.010	4.392903
5.442833	0.010	4.410230
5.443000	0.010	4.409965
5.443167	0.010	4.401195
5.443333	0.010	4.399088
5.443500	0.010	4.434398
5.443667	0.010	4.409115
5.443833	0.010	4.429240
5.444000	0.010	4.412964
5.444167	0.010	4.416367
5.444333	0.010	4.384929
5.444500	0.010	4.443785
5.444667	0.010	4.422727
5.444833	0.010	4.411804
5.445000	0.010	4.425345
5.445167	0.010	4.400000
5.445333	0.010	4.417451
5.445500	0.010	4.444977
5.445667	0.010	4.444826
5.445833	0.010	4.423163
5.446000	0.010	4.472532
5.446167	0.010	4.437736
5.446333	0.010	4.422746
5.446500	0.010	4.452377
5.446667	0.010	4.449845
5.446833	0.010	4.454786
5.447000	0.010	4.445646
5.447167	0.010	4.452796
5.447333	0.010	4.481075
5.447500	0.010	4.447672
5.447667	0.010	4.433982
5.447833	0.010	4.455538
5.448000	0.010	4.463268
5.448167	0.010	4.470036
5.448333	0.010	4.459208
5.448500	0.010	4.474280
5.448667	0.010	4.477470
5.448833	0.010	4.509759
5.449000	0.010	4.501315
5.449167	0.010	4.474490
5.449333	0.010	4.463759
5.449500	0.010	4.492708
5.449667	0.010	4.481954
5.449833	0.010	4.500600
5.450000	0.010	4.476662
5.450167	0.010	4.484415
5.450333	0.010	4.482571
5.450500	0.010	4.486999
5.450667	0.010	4.480317
5.450833	0.010	4.474765
5.451000	0.010	4.482828
5.451167	0.010	4.496464
5.451333	0.010	4.468791
5.451500	0.010	4.468002
5.451667	0.010	4.514300
5.451833	0.010	4.510240
5.452000	0.010	4.499836
5.452167	0.010	4.497035
5.452333	0.010	4.505449
5.452500	0.010	4.534034
5.452667	0.010	4.531824
5.452833	0.010	4.539407
5.453000	0.010	4.536742
5.453167	0.010	4.548430
5.453333	0.010	4.520835
5.453500	0.010	4.513843
5.453667	0.010	4.515952
5.453833	0.010	4.550618
5.454000	0.010	4.528508
5.454167	0.010	4.543114
5.454333	0.010	4.527033
5.454500	0.010	4.509798
5.454667	0.010	4.545296
5.454833	0.010	4.527089
5.455000	0.010	4.506134
5.455167	0.010	4.544581
5.455333	0.010	4.551853
5.455500	0.010	4.574829
5.455667	0.010	4.591748
5.455833	0.010	4.599899
5.456000	0.010	4.603489
5.456167	0.010	4.569643
5.456333	0.010	4.558296
5.456500	0.010	4.575875
5.456667	0.010	4.612880
5.456833	0.010	4.580466
5.457000	0.010	4.556178
5.457167	0.010	4.592045
5.457333	0.010	4.598243
5.457500	0.010	4.580371
5.457667	0.010	4.605285
5.457833	0.010	4.590271
5.458000	0.010	4.601808
5.458167	0.010	4.585252
5.458333	0.010	4.596230
5.458500	0.010	4.579384
5.458667	0.010	4.612605
5.458833	0.010	4.568359
5.459000	0.010	4.598375
5.459167	0.010	4.612201
5.459333	0.010	4.606030
5.459500	0.010	4.581873
5.459667	0.010	4.604264
5.459833	0.010	4.612083
5.460000	0.010	4.608641
5.460167	0.010	4.626196
5.460333	0.010	4.621741
5.460500	0.010	4.650816
5.460667	0.010	4.629747
5.460833	0.010	4.637794
5.461000	0.010	4.625889
5.461167	0.010	4.639577
5.461333	0.010	4.649159
5.461500	0.010	4.651428
5.461667	0.010	4.661056
5.461833	0.010	4.661734
5.462000	0.010	4.655171
5.462167	0.010	4.680734
5.462333	0.010	4.683311
5.462500	0.010	4.678294
5.462667	0.010	4.653727
5.462833	0.010	4.655167
5.463000	0.010	4.652396
5.463167	0.010	4.659708
5.463333	0.010	4.661273
5.463500	0.010	4.673992
5.463667	0.010	4.667403
5.463833	0.010	4.677486
5.464000	0.010	4.671488
5.464167	0.010	4.706925
5.464333	0.010	4.692893
5.464500	0.010	4.694545
5.464667	0.010	4.695387
5.464833	0.010	4.696521
5.465000	0.010	4.718588
5.465167	0.010	4.747125
5.465333	0.010	4.767415
5.465500	0.010	4.744278
5.465667	0.010	4.746325
5.465833	0.010	4.719520
5.466000	0.010	4.736426
5.466167	0.010	4.731641
5.466333	0.010	4.717319
5.466500	0.010	4.708729
5.466667	0.010	4.704747
5.466833	0.010	4.704142
5.467000	0.010	4.716718
5.467167	0.010	4.717048
5.467333	0.010	4.724833
5.467500	0.010	4.725757
5.467667	0.010	4.714824
5.467833	0.010	4.753301
5.468000	0.010	4.775130
5.468167	0.010	4.809654
5.468333	0.010	4.790978
5.468500	0.010	4.760423
5.468667	0.010	4.785024
5.468833	0.010	4.791440
5.469000	0.010	4.794213
5.469167	0.010	4.816285
5.469333	0.010	4.806809
5.469500	0.010	4.795679
5.469667	0.010	4.816802
5.469833	0.010	4.801851
5.470000	0.010	4.789172
5.470167	0.010	4.807870
5.470333	0.010	4.809090
5.470500	0.010	4.821148
5.470667	0.010	4.815057
5.470833	0.010	4.795094
5.471000	0.010	4.826840
5.471167	0.010	4.818301
5.471333	0.010	4.808486
5.471500	0.010	4.818983
5.471667	0.010	4.813089
5.471833	0.010	4.829447
5.472000	0.010	4.825433
5.472167	0.010	4.815816
5.472333	0.010	4.809144
5.472500	0.010	4.826916
5.472667	0.010	4.829517
5.472833	0.010	4.877179
5.473000	0.010	4.857375
5.473167	0.010	4.839233
5.473333	0.010	4.861706
5.473500	0.010	4.884276
5.473667	0.010	4.879440
5.473833	0.010	4.882537
5.474000	0.010	4.876962
5.474167	0.010	4.877064
5.474333	0.010	4.871048
5.474500	0.010	4.853003
5.474667	0.010	4.885604
5.474833	0.010	4.886909
5.475000	0.010	4.888249
5.475167	0.010	4.882801
5.475333	0.010	4.891647
5.475500	0.010	4.886030
5.475667	0.010	4.910384
5.475833	0.010	4.916601
5.476000	0.010	4.914937
5.476167	0.010	4.905599
5.476333	0.010	4.905060
5.476500	0.010	4.905732
5.476667	0.010	4.922392
5.476833	0.010	4.947595
5.477000	0.010	4.910375
5.477167	0.010	4.963139
5.477333	0.010	4.936097
5.477500	0.010	4.941605
5.477667	0.010	4.945678
5.477833	0.010	4.927677
5.478000	0.010	4.940545
5.478167	0.010	4.952957
5.478333	0.010	4.977409
5.478500	0.010	4.976805
5.478667	0.010	4.981626
5.478833	0.010	4.993990
5.479000	0.010	4.990861
5.479167	0.010	4.989545
5.479333	0.010	4.984621
5.479500	0.010	4.953946
5.479667	0.010	4.998391
5.479833	0.010	4.998791
5.480000	0.010	5.015309
5.480167	0.010	5.004363
5.480333	0.010	5.025543
5.480500	0.010	5.013119
5.480667	0.010	5.059526
5.480833	0.010	5.040900
5.481000	0.010	5.027649
5.481167	0.010	5.009783
5.481333	0.010	5.015749
5.481500	0.010	5.033035
5.481667	0.010	5.035362
5.481833	0.010	5.047676
5.482000	0.010	5.046020
5.482167	0.010	5.018629
5.482333	0.010	5.047101
5.482500	0.010	5.050178
5.482667	0.010	5.047997
5.482833	0.010	5.066066
5.483000	0.010	5.042823
5.483167	0.010	5.076828
5.483333	0.010	5.111389
5.483500	0.010	5.100496
5.483667	0.010	5.085434
5.483833	0.010	5.091718
5.484000	0.010	5.088598
5.484167	0.010	5.120800
5.484333	0.010	5.121768
5.484500	0.010	5.082543
5.484667	0.010	5.113762
5.484833	0.010	5.123964
5.485000	0.010	5.130109
5.485167	0.010	5.117195
5.485333	0.010	5.140972
5.485500	0.010	5.127157
5.485667	0.010	5.106417
5.485833	0.010	5.151817
5.486000	0.010	5.138613
5.486167	0.010	5.145901
5.486333	0.010	5.156047
5.486500	0.010	5.184606
5.486667	0.010	5.186687
5.486833	0.010	5.150445
5.487000	0.010	5.138907
5.487167	0.010	5.179703
5.487333	0.010	5.174212
5.487500	0.010	5.145830
5.487667	0.010	5.170588
5.487833	0.010	5.188164
5.488000	0.010	5.188084
5.488167	0.010	5.193344
5.488333	0.010	5.199805
5.488500	0.010	5.192294
5.488667	0.010	5.195954
5.488833	0.010	5.191442
5.489000	0.010	5.203383
5.489167	0.010	5.231042
5.489333	0.010	5.246404
5.489500	0.010	5.219511
5.489667	0.010	5.215474
5.489833	0.010	5.232848
5.490000	0.010	5.235981
5.490167	0.010	5.254560
5.490333	0.010	5.266242
5.490500	0.010	5.264382
5.490667	0.010	5.282687
5.490833	0.010	5.278426
5.491000	0.010	5.261002
5.491167	0.010	5.269851
5.491333	0.010	5.278765
5.491500	0.010	5.260153
5.491667	0.010	5.277163
5.491833	0.010	5.250040
5.492000	0.010	5.270194
5.492167	0.010	5.258273
5.492333	0.010	5.244390
5.492500	0.010	5.266041
5.492667	0.010	5.294525
5.492833	0.010	5.294688
5.493000	0.010	5.325018
5.493167	0.010	5.304478
5.493333	0.010	5.305049
5.493500	0.010	5.336446
5.493667	0.010	5.346564
5.493833	0.010	5.355286
5.494000	0.010	5.365101
5.494167	0.010	5.364217
5.494333	0.010	5.375019
5.494500	0.010	5.339129
5.494667	0.010	5.357204
5.494833	0.010	5.380557
5.495000	0.010	5.368322
5.495167	0.010	5.379403
5.495333	0.010	5.383331
5.495500	0.010	5.374753
5.495667	0.010	5.358913
5.495833	0.010	5.385664
5.496000	0.010	5.373115
5.496167	0.010	5.377148
5.496333	0.010	5.374473
5.496500	0.010	5.406214
5.496667	0.010	5.410469
5.496833	0.010	5.412459
5.497000	0.010	5.435673
5.497167	0.010	5.414737
5.497333	0.010	5.418562
5.497500	0.010	5.426237
5.497667	0.010	5.440074
5.497833	0.010	5.446749
5.498000	0.010	5.447113
5.498167	0.010	5.431732
5.498333	0.010	5.469127
5.498500	0.010	5.453325
5.498667	0.010	5.480261
5.498833	0.010	5.474741
5.499000	0.010	5.480893
5.499167	0.010	5.488780
5.499333	0.010	5.473955
5.499500	0.010	5.497841
5.499667	0.010	5.473605
5.499833	0.010	5.482149
5.500000	0.010	5.494489
5.500167	0.010	5.541275
5.500333	0.010	5.530475
5.500500	0.010	5.486000
5.500667	0.010	5.519382
5.500833	0.010	5.529588
5.501000	0.010	5.512444
5.501167	0.010	5.497117
5.501333	0.010	5.513787
5.501500	0.010	5.521980
5.501667	0.010	5.526404
5.501833	0.010	5.539518
5.502000	0.010	5.547793
5.502167	0.010	5.567783
5.502333	0.010	5.562666
5.502500	0.010	5.595016
5.502667	0.010	5.543442
5.502833	0.010	5.573670
5.503000	0.010	5.574751
5.503167	0.010	5.589003
5.503333	0.010	5.586604
5.503500	0.010	5.599355
5.503667	0.010	5.615275
5.503833	0.010	5.578907
5.504000	0.010	5.597736
5.504167	0.010	5.624028
5.504333	0.010	5.617346
5.504500	0.010	5.642954
5.504667	0.010	5.635961
5.504833	0.010	5.623347
5.505000	0.010	5.646483
5.505167	0.010	5.625271
5.505333	0.010	5.636054
5.505500	0.010	5.622512
5.505667	0.010	5.624429
5.505833	0.010	5.651128
5.506000	0.010	5.646393
5.506167	0.010	5.665945
5.506333	0.010	5.654523
5.506500	0.010	5.691066
5.506667	0.010	5.682596
5.506833	0.010	5.694671
5.507000	0.010	5.726639
5.507167	0.010	5.699876
5.507333	0.010	5.725392
5.507500	0.010	5.729565
5.507667	0.010	5.727005
5.507833	0.010	5.702542
5.508000	0.010	5.713546
5.508167	0.010	5.712356
5.508333	0.010	5.710043
5.508500	0.010	5.743622
5.508667	0.010	5.762587
5.508833	0.010	5.739688
5.509000	0.010	5.756528
5.509167	0.010	5.774216
5.509333	0.010	5.757586
5.509500	0.010	5.740092
5.509667	0.010	5.743665
5.509833	0.010	5.764299
5.510000	0.010	5.774118
5.510167	0.010	5.791368
5.510333	0.010	5.787609
5.510500	0.010	5.804048
5.510667	0.010	5.784465
5.510833	0.010	5.810573
5.511000	0.010	5.817493
5.511167	0.010	5.809266
5.511333	0.010	5.851569
5.511500	0.010	5.838741
5.511667	0.010	5.842696
5.511833	0.010	5.839278
5.512000	0.010	5.837793
5.512167	0.010	5.857869
5.512333	0.010	5.859610
5.512500	0.010	5.871645
5.512667	0.010	5.856941
5.512833	0.010	5.855808
5.513000	0.010	5.863075
5.513167	0.010	5.844560
5.513333	0.010	5.848766
5.513500	0.010	5.860025
5.513667	0.010	5.879629
5.513833	0.010	5.895910
5.514000	0.010	5.892645
5.514167	0.010	5.895511
5.514333	0.010	5.887270
5.514500	0.010	5.935582
5.514667	0.010	5.897668
5.514833	0.010	5.917523
5.515000	0.010	5.880278
5.515167	0.010	5.901276
5.515333	0.010	5.944176
5.515500	0.010	5.942927
5.515667	0.010	5.942416
5.515833	0.010	5.937055
5.516000	0.010	5.946698
5.516167	0.010	5.963085
5.516333	0.010	5.954567
5.516500	0.010	6.002767
5.516667	0.010	5.984820
5.516833	0.010	5.985645
5.517000	0.010	5.992924
5.517167	0.010	6.016877
5.517333	0.010	5.973606
5.517500	0.010	5.970335
5.517667	0.010	6.008756
5.517833	0.010	6.013352
5.518000	0.010	6.004975
5.518167	0.010	6.005695
5.518333	0.010	6.001637
5.518500	0.010	6.034382
5.518667	0.010	6.029589
5.518833	0.010	6.030138
5.519000	0.010	6.059766
5.519167	0.010	6.077835
5.519333	0.010	6.064083
5.519500	0.010	6.053787
5.519667	0.010	6.061416
5.519833	0.010	6.058685
5.520000	0.010	6.088615
5.520167	0.010	6.099885
5.520333	0.010	6.091785
5.520500	0.010	6.063123
5.520667	0.010	6.103424
5.520833	0.010	6.089004
5.521000	0.010	6.125147
5.521167	0.010	6.120905
5.521333	0.010	6.115606
5.521500	0.010	6.139222
5.521667	0.010	6.136604
5.521833	0.010	6.133690
5.522000	0.010	6.122870
5.522167	0.010	6.144980
5.522333	0.010	6.137231
5.522500	0.010	6.137378
5.522667	0.010	6.128803
5.522833	0.010	6.152772
5.523000	0.010	6.145821
5.523167	0.010	6.181673
5.523333	0.010	6.189525
5.523500	0.010	6.188588
5.523667	0.010	6.173424
5.523833	0.010	6.153903
5.524000	0.010	6.177466
5.524167	0.010	6.180775
5.524333	0.010	6.199637
5.524500	0.010	6.186886
5.524667	0.010	6.203879
5.524833	0.010	6.198292
5.525000	0.010	6.171623
5.525167	0.010	6.217196
5.525333	0.010	6.252556
5.525500	0.010	6.183021
5.525667	0.010	6.201325
5.525833	0.010	6.245603
5.526000	0.010	6.247553
5.526167	0.010	6.276047
5.526333	0.010	6.280698
5.526500	0.010	6.274105
5.526667	0.010	6.276286
5.526833	0.010	6.280839
5.527000	0.010	6.305297
5.527167	0.010	6.276906
5.527333	0.010	6.286229
5.527500	0.010	6.289481
5.527667	0.010	6.296889
5.527833	0.010	6.285416
5.528000	0.010	6.294212
5.528167	0.010	6.330925
5.528333	0.010	6.347754
5.528500	0.010	6.352358
5.528667	0.010	6.317347
5.528833	0.010	6.319334
5.529000	0.010	6.337521
5.529167	0.010	6.361875
5.529333	0.010	6.341306
5.529500	0.010	6.345350
5.529667	0.010	6.371329
5.529833	0.010	6.391290
5.530000	0.010	6.346238
5.530167	0.010	6.398530
5.530333	0.010	6.382357
5.530500	0.010	6.387315
5.530667	0.010	6.400795
5.530833	0.010	6.392814
5.531000	0.010	6.395352
5.531167	0.010	6.387838
5.531333	0.010	6.395853
5.531500	0.010	6.423534
5.531667	0.010	6.430264
5.531833	0.010	6.430682
5.532000	0.010	6.430025
5.532167	0.010	6.449599
5.532333	0.010	6.456367
5.532500	0.010	6.442035
5.532667	0.010	6.443561
5.532833	0.010	6.424314
5.533000	0.010	6.465307
5.533167	0.010	6.487463
5.533333	0.010	6.497075
5.533500	0.010	6.503863
5.533667	0.010	6.481663
5.533833	0.010	6.498894
5.534000	0.010	6.517673
5.534167	0.010	6.525785
5.534333	0.010	6.505083
5.534500	0.010	6.541964
5.534667	0.010	6.538071
5.534833	0.010	6.505998
5.535000	0.010	6.539726
5.535167	0.010	6.548332
5.535333	0.010	6.543416
5.535500	0.010	6.538694
5.535667	0.010	6.572961
5.535833	0.010	6.586108
5.536000	0.010	6.563235
5.536167	0.010	6.538610
5.536333	0.010	6.527867
5.536500	0.010	6.560352
5.536667	0.010	6.581453
5.536833	0.010	6.595837
5.537000	0.010	6.579570
5.537167	0.010	6.584608
5.537333	0.010	6.605857
5.537500	0.010	6.602999
5.537667	0.010	6.641567
5.537833	0.010	6.636728
5.538000	0.010	6.603452
5.538167	0.010	6.620934
5.538333	0.010	6.619906
5.538500	0.010	6.628085
5.538667	0.010	6.642097
5.538833	0.010	6.666328
5.539000	0.010	6.662107
5.539167	0.010	6.682817
5.539333	0.010	6.645063
5.539500	0.010	6.626037
5.539667	0.010	6.645462
5.539833	0.010	6.674779
5.540000	0.010	6.699570
5.540167	0.010	6.684347
5.540333	0.010	6.688931
5.540500	0.010	6.703907
5.540667	0.010	6.715667
5.540833	0.010	6.699166
5.541000	0.010	6.660794
5.541167	0.010	6.674362
5.541333	0.010	6.716653
5.541500	0.010	6.715105
5.541667	0.010	6.739566
5.541833	0.010	6.757976
5.542000	0.010	6.772899
5.542167	0.010	6.771582
5.542333	0.010	6.769280
5.542500	0.010	6.757032
5.542667	0.010	6.763844
5.542833	0.010	6.791967
5.543000	0.010	6.781593
5.543167	0.010	6.787431
5.543333	0.010	6.783904
5.543500	0.010	6.788486
5.543667	0.010	6.770555
5.543833	0.010	6.780918
5.544000	0.010	6.805451
5.544167	0.010	6.816837
5.544333	0.010	6.794967
5.544500	0.010	6.815798
5.544667	0.010	6.847378
5.544833	0.010	6.861055
5.545000	0.010	6.838391
5.545167	0.010	6.864917
5.545333	0.010	6.840113
5.545500	0.010	6.839682
5.545667	0.010	6.833458
5.545833	0.010	6.834229
5.546000	0.010	6.876192
5.546167	0.010	6.838076
5.546333	0.010	6.883902
5.546500	0.010	6.868225
5.546667	0.010	6.864022
5.546833	0.010	6.882101
5.547000	0.010	6.908201
5.547167	0.010	6.888374
5.547333	0.010	6.909156
5.547500	0.010	6.939013
5.547667	0.010	6.951117
5.547833	0.010	6.978005
5.548000	0.010	6.935985
5.548167	0.010	6.950674
5.548333	0.010	6.924966
5.548500	0.010	6.949334
5.548667	0.010	6.959104
5.548833	0.010	6.926040
5.549000	0.010	6.954096
5.549167	0.010	6.959351
5.549333	0.010	6.957366
5.549500	0.010	6.970333
5.549667	0.010	6.950801
5.549833	0.010	6.982176
5.550000	0.010	6.984558
5.550167	0.010	6.997726
5.550333	0.010	7.003442
5.550500	0.010	7.010267
5.550667	0.010	6.988983
5.550833	0.010	7.040411
5.551000	0.010	7.013336
5.551167	0.010	7.008469
5.551333	0.010	7.027175
5.551500	0.010	7.028392
5.551667	0.010	7.026304
5.551833	0.010	7.051388
5.552000	0.010	7.053638
5.552167	0.010	7.075370
5.552333	0.010	7.062242
5.552500	0.010	7.032314
5.552667	0.010	7.054829
5.552833	0.010	7.062864
5.553000	0.010	7.072477
5.553167	0.010	7.093088
5.553333	0.010	7.096008
5.553500	0.010	7.098967
5.553667	0.010	7.082089
5.553833	0.010	7.075613
5.554000	0.010	7.108293
5.554167	0.010	7.135525
5.554333	0.010	7.120470
5.554500	0.010	7.102641
5.554667	0.010	7.120876
5.554833	0.010	7.102811
5.555000	0.010	7.114906
5.555167	0.010	7.141857
5.555333	0.010	7.148322
5.555500	0.010	7.138096
5.555667	0.010	7.168298
5.555833	0.010	7.170200
5.556000	0.010	7.175402
5.556167	0.010	7.167265
5.556333	0.010	7.161928
5.556500	0.010	7.191675
5.556667	0.010	7.210716
5.556833	0.010	7.178236
5.557000	0.010	7.198807
5.557167	0.010	7.194712
5.557333	0.010	7.215511
5.557500	0.010	7.237520
5.557667	0.010	7.236702
5.557833	0.010	7.220752
5.558000	0.010	7.246727
5.558167	0.010	7.231182
5.558333	0.010	7.213995
5.558500	0.010	7.247255
5.558667	0.010	7.263410
5.558833	0.010	7.266132
5.559000	0.010	7.275101
5.559167	0.010	7.285891
5.559333	0.010	7.291499
5.559500	0.010	7.293916
5.559667	0.010	7.294084
5.559833	0.010	7.278538
5.560000	0.010	7.278749
5.560167	0.010	7.291850
5.560333	0.010	7.284540
5.560500	0.010	7.309934
5.560667	0.010	7.287138
5.560833	0.010	7.294598
5.561000	0.010	7.295247
5.561167	0.010	7.311127
5.561333	0.010	7.299837
5.561500	0.010	7.311400
5.561667	0.010	7.311206
5.561833	0.010	7.321498
5.562000	0.010	7.338100
5.562167	0.010	7.363535
5.562333	0.010	7.392822
5.562500	0.010	7.397739
5.562667	0.010	7.394672
5.562833	0.010	7.388992
5.563000	0.010	7.393431
5.563167	0.010	7.391909
5.563333	0.010	7.410324
5.563500	0.010	7.406178
5.563667	0.010	7.396606
5.563833	0.010	7.417528
5.564000	0.010	7.396292
5.564167	0.010	7.408777
5.564333	0.010	7.415056
5.564500	0.010	7.396074
5.564667	0.010	7.410392
5.564833	0.010	7.406202
5.565000	0.010	7.420850
5.565167	0.010	7.413304
5.565333	0.010	7.438737
5.565500	0.010	7.436695
5.565667	0.010	7.435006
5.565833	0.010	7.448100
5.566000	0.010	7.455515
5.566167	0.010	7.461346
5.566333	0.010	7.469965
5.566500	0.010	7.492759
5.566667	0.010	7.489661
5.566833	0.010	7.516971
5.567000	0.010	7.506255
5.567167	0.010	7.513744
5.567333	0.010	7.519612
5.567500	0.010	7.539509
5.567667	0.010	7.535984
5.567833	0.010	7.496322
5.568000	0.010	7.521587
5.568167	0.010	7.555961
5.568333	0.010	7.549218
5.568500	0.010	7.560152
5.568667	0.010	7.525896
5.568833	0.010	7.527459
5.569000	0.010	7.527289
5.569167	0.010	7.563632
5.569333	0.010	7.558611
5.569500	0.010	7.558146
5.569667	0.010	7.542346
5.569833	0.010	7.580614
5.570000	0.010	7.599814
5.570167	0.010	7.609864
5.570333	0.010	7.597794
5.570500	0.010	7.596007
5.570667	0.010	7.609104
5.570833	0.010	7.623481
5.571000	0.010	7.634060
5.571167	0.010	7.643828
5.571333	0.010	7.641130
5.571500	0.010	7.653015
5.571667	0.010	7.609584
5.571833	0.010	7.647082
5.572000	0.010	7.659906
5.572167	0.010	7.643783
5.572333	0.010	7.661930
5.572500	0.010	7.654206
5.572667	0.010	7.693378
5.572833	0.010	7.686974
