File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/895.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Spike-run3
Injection Number	9
Position	10
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Spiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:45:19 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.992922
Signal Max.	92.919853
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
2.586500	0.010	4.697366
2.586667	0.010	4.707086
2.586833	0.010	4.713924
2.587000	0.010	4.690225
2.587167	0.010	4.675533
2.587333	0.010	4.698608
2.587500	0.010	4.656778
2.587667	0.010	4.659301
2.587833	0.010	4.672547
2.588000	0.010	4.672270
2.588167	0.010	4.660861
2.588333	0.010	4.661048
2.588500	0.010	4.607745
2.588667	0.010	4.641412
2.588833	0.010	4.631935
2.589000	0.010	4.584680
2.589167	0.010	4.631511
2.589333	0.010	4.625894
2.589500	0.010	4.623481
2.589667	0.010	4.619123
2.589833	0.010	4.649106
2.590000	0.010	4.620696
2.590167	0.010	4.623918
2.590333	0.010	4.624387
2.590500	0.010	4.626329
2.590667	0.010	4.622905
2.590833	0.010	4.610157
2.591000	0.010	4.583042
2.591167	0.010	4.584200
2.591333	0.010	4.587330
2.591500	0.010	4.591249
2.591667	0.010	4.590338
2.591833	0.010	4.584757
2.592000	0.010	4.546093
2.592167	0.010	4.565528
2.592333	0.010	4.567984
2.592500	0.010	4.535343
2.592667	0.010	4.522980
2.592833	0.010	4.512409
2.593000	0.010	4.523297
2.593167	0.010	4.536703
2.593333	0.010	4.544324
2.593500	0.010	4.534681
2.593667	0.010	4.533895
2.593833	0.010	4.514539
2.594000	0.010	4.535539
2.594167	0.010	4.509092
2.594333	0.010	4.506358
2.594500	0.010	4.529356
2.594667	0.010	4.497027
2.594833	0.010	4.494279
2.595000	0.010	4.505205
2.595167	0.010	4.467575
2.595333	0.010	4.458158
2.595500	0.010	4.465194
2.595667	0.010	4.465840
2.595833	0.010	4.472065
2.596000	0.010	4.471411
2.596167	0.010	4.452845
2.596333	0.010	4.469979
2.596500	0.010	4.467905
2.596667	0.010	4.425651
2.596833	0.010	4.433906
2.597000	0.010	4.431448
2.597167	0.010	4.465836
2.597333	0.010	4.431526
2.597500	0.010	4.426953
2.597667	0.010	4.429259
2.597833	0.010	4.457159
2.598000	0.010	4.444986
2.598167	0.010	4.443083
2.598333	0.010	4.431173
2.598500	0.010	4.416564
2.598667	0.010	4.417166
2.598833	0.010	4.432818
2.599000	0.010	4.419790
2.599167	0.010	4.389190
2.599333	0.010	4.388680
2.599500	0.010	4.385933
2.599667	0.010	4.403809
2.599833	0.010	4.367526
2.600000	0.010	4.379383
2.600167	0.010	4.393151
2.600333	0.010	4.391307
2.600500	0.010	4.380301
2.600667	0.010	4.371018
2.600833	0.010	4.362706
2.601000	0.010	4.387729
2.601167	0.010	4.375256
2.601333	0.010	4.343133
2.601500	0.010	4.342093
2.601667	0.010	4.364928
2.601833	0.010	4.331709
2.602000	0.010	4.331945
2.602167	0.010	4.307039
2.602333	0.010	4.323155
2.602500	0.010	4.312784
2.602667	0.010	4.305602
2.602833	0.010	4.318801
2.603000	0.010	4.335914
2.603167	0.010	4.312300
2.603333	0.010	4.348579
2.603500	0.010	4.338490
2.603667	0.010	4.322002
2.603833	0.010	4.309578
2.604000	0.010	4.323248
2.604167	0.010	4.311101
2.604333	0.010	4.311791
2.604500	0.010	4.304415
2.604667	0.010	4.304624
2.604833	0.010	4.292536
2.605000	0.010	4.304675
2.605167	0.010	4.292604
2.605333	0.010	4.258999
2.605500	0.010	4.282287
2.605667	0.010	4.269910
2.605833	0.010	4.259470
2.606000	0.010	4.279848
2.606167	0.010	4.252456
2.606333	0.010	4.240628
2.606500	0.010	4.256942
2.606667	0.010	4.262461
2.606833	0.010	4.235457
2.607000	0.010	4.222999
2.607167	0.010	4.233024
2.607333	0.010	4.240933
2.607500	0.010	4.221120
2.607667	0.010	4.227932
2.607833	0.010	4.223112
2.608000	0.010	4.196735
2.608167	0.010	4.185365
2.608333	0.010	4.205458
2.608500	0.010	4.208239
2.608667	0.010	4.225641
2.608833	0.010	4.192855
2.609000	0.010	4.198457
2.609167	0.010	4.171476
2.609333	0.010	4.179678
2.609500	0.010	4.191978
2.609667	0.010	4.166030
2.609833	0.010	4.168686
2.610000	0.010	4.158600
2.610167	0.010	4.124913
2.610333	0.010	4.154997
2.610500	0.010	4.143180
2.610667	0.010	4.147468
2.610833	0.010	4.133099
2.611000	0.010	4.121673
2.611167	0.010	4.134819
2.611333	0.010	4.162056
2.611500	0.010	4.138531
2.611667	0.010	4.148923
2.611833	0.010	4.127674
2.612000	0.010	4.131305
2.612167	0.010	4.130332
2.612333	0.010	4.128045
2.612500	0.010	4.134113
2.612667	0.010	4.115195
2.612833	0.010	4.125084
2.613000	0.010	4.142281
2.613167	0.010	4.115238
2.613333	0.010	4.148302
2.613500	0.010	4.143840
2.613667	0.010	4.148663
2.613833	0.010	4.112001
2.614000	0.010	4.074466
2.614167	0.010	4.093577
2.614333	0.010	4.114718
2.614500	0.010	4.094842
2.614667	0.010	4.096517
2.614833	0.010	4.092001
2.615000	0.010	4.079660
2.615167	0.010	4.077676
2.615333	0.010	4.073483
2.615500	0.010	4.071532
2.615667	0.010	4.054377
2.615833	0.010	4.054684
2.616000	0.010	4.045285
2.616167	0.010	4.054225
2.616333	0.010	4.079615
2.616500	0.010	4.062290
2.616667	0.010	4.049516
2.616833	0.010	4.055138
2.617000	0.010	4.036062
2.617167	0.010	4.087281
2.617333	0.010	4.040466
2.617500	0.010	4.027980
2.617667	0.010	4.012176
2.617833	0.010	3.985562
2.618000	0.010	3.998110
2.618167	0.010	4.033755
2.618333	0.010	3.998202
2.618500	0.010	4.013965
2.618667	0.010	4.018119
2.618833	0.010	4.028662
2.619000	0.010	4.025514
2.619167	0.010	3.999104
2.619333	0.010	3.998717
2.619500	0.010	3.996081
2.619667	0.010	3.971649
2.619833	0.010	3.972235
2.620000	0.010	3.989834
2.620167	0.010	3.976745
2.620333	0.010	3.970147
2.620500	0.010	3.966468
2.620667	0.010	3.976188
2.620833	0.010	3.983708
2.621000	0.010	3.967960
2.621167	0.010	3.951699
2.621333	0.010	3.955024
2.621500	0.010	3.960773
2.621667	0.010	3.974459
2.621833	0.010	3.985604
2.622000	0.010	3.926516
2.622167	0.010	3.945752
2.622333	0.010	3.936801
2.622500	0.010	3.901087
2.622667	0.010	3.926111
2.622833	0.010	3.910243
2.623000	0.010	3.910281
2.623167	0.010	3.908576
2.623333	0.010	3.914753
2.623500	0.010	3.912224
2.623667	0.010	3.939541
2.623833	0.010	3.927267
2.624000	0.010	3.947997
2.624167	0.010	3.977677
2.624333	0.010	3.947382
2.624500	0.010	3.968591
2.624667	0.010	3.957169
2.624833	0.010	3.924451
2.625000	0.010	3.910582
2.625167	0.010	3.938844
2.625333	0.010	3.919235
2.625500	0.010	3.938433
2.625667	0.010	3.907127
2.625833	0.010	3.891667
2.626000	0.010	3.904956
2.626167	0.010	3.906279
2.626333	0.010	3.906077
2.626500	0.010	3.899915
2.626667	0.010	3.908308
2.626833	0.010	3.882832
2.627000	0.010	3.869095
2.627167	0.010	3.853509
2.627333	0.010	3.839025
2.627500	0.010	3.851676
2.627667	0.010	3.847811
2.627833	0.010	3.858144
2.628000	0.010	3.843722
2.628167	0.010	3.875448
2.628333	0.010	3.890890
2.628500	0.010	3.879514
2.628667	0.010	3.856434
2.628833	0.010	3.882727
2.629000	0.010	3.847370
2.629167	0.010	3.852098
2.629333	0.010	3.840149
2.629500	0.010	3.843561
2.629667	0.010	3.831345
2.629833	0.010	3.838352
2.630000	0.010	3.835256
2.630167	0.010	3.811321
2.630333	0.010	3.807043
2.630500	0.010	3.814631
2.630667	0.010	3.794631
2.630833	0.010	3.811818
2.631000	0.010	3.804730
2.631167	0.010	3.811164
2.631333	0.010	3.807904
2.631500	0.010	3.803838
2.631667	0.010	3.809038
2.631833	0.010	3.800046
2.632000	0.010	3.791751
2.632167	0.010	3.778769
2.632333	0.010	3.808467
2.632500	0.010	3.805062
2.632667	0.010	3.797407
2.632833	0.010	3.772521
2.633000	0.010	3.782524
2.633167	0.010	3.777288
2.633333	0.010	3.782841
2.633500	0.010	3.795595
2.633667	0.010	3.787304
2.633833	0.010	3.810456
2.634000	0.010	3.802503
2.634167	0.010	3.791081
2.634333	0.010	3.775880
2.634500	0.010	3.758160
2.634667	0.010	3.750459
2.634833	0.010	3.761804
2.635000	0.010	3.762417
2.635167	0.010	3.784946
2.635333	0.010	3.743967
2.635500	0.010	3.732075
2.635667	0.010	3.748550
2.635833	0.010	3.760080
2.636000	0.010	3.708955
2.636167	0.010	3.746244
2.636333	0.010	3.765099
2.636500	0.010	3.740572
2.636667	0.010	3.754032
2.636833	0.010	3.745224
2.637000	0.010	3.743134
2.637167	0.010	3.726726
2.637333	0.010	3.725598
2.637500	0.010	3.714734
2.637667	0.010	3.703184
2.637833	0.010	3.711066
2.638000	0.010	3.717828
2.638167	0.010	3.713078
2.638333	0.010	3.686772
2.638500	0.010	3.681501
2.638667	0.010	3.703363
2.638833	0.010	3.687957
2.639000	0.010	3.707889
2.639167	0.010	3.690643
2.639333	0.010	3.699543
2.639500	0.010	3.684436
2.639667	0.010	3.689139
2.639833	0.010	3.666171
2.640000	0.010	3.673408
2.640167	0.010	3.666197
2.640333	0.010	3.681248
2.640500	0.010	3.649931
2.640667	0.010	3.672318
2.640833	0.010	3.652912
2.641000	0.010	3.658220
2.641167	0.010	3.654525
2.641333	0.010	3.707209
2.641500	0.010	3.715431
2.641667	0.010	3.711298
2.641833	0.010	3.700023
2.642000	0.010	3.701092
2.642167	0.010	3.680072
2.642333	0.010	3.661441
2.642500	0.010	3.664648
2.642667	0.010	3.642770
2.642833	0.010	3.632170
2.643000	0.010	3.654401
2.643167	0.010	3.645143
2.643333	0.010	3.648052
2.643500	0.010	3.644857
2.643667	0.010	3.627272
2.643833	0.010	3.639425
2.644000	0.010	3.667138
2.644167	0.010	3.642903
2.644333	0.010	3.627264
2.644500	0.010	3.637631
2.644667	0.010	3.653405
2.644833	0.010	3.638619
2.645000	0.010	3.627016
2.645167	0.010	3.642542
2.645333	0.010	3.630423
2.645500	0.010	3.610680
2.645667	0.010	3.640920
2.645833	0.010	3.618663
2.646000	0.010	3.609743
2.646167	0.010	3.579283
2.646333	0.010	3.601281
2.646500	0.010	3.625603
2.646667	0.010	3.620624
2.646833	0.010	3.626039
2.647000	0.010	3.587152
2.647167	0.010	3.599506
2.647333	0.010	3.599716
2.647500	0.010	3.598947
2.647667	0.010	3.627080
2.647833	0.010	3.641133
2.648000	0.010	3.596291
2.648167	0.010	3.583020
2.648333	0.010	3.583164
2.648500	0.010	3.582366
2.648667	0.010	3.570770
2.648833	0.010	3.578771
2.649000	0.010	3.583037
2.649167	0.010	3.583941
2.649333	0.010	3.546538
2.649500	0.010	3.538039
2.649667	0.010	3.541169
2.649833	0.010	3.596934
2.650000	0.010	3.605638
2.650167	0.010	3.585201
2.650333	0.010	3.576445
2.650500	0.010	3.594029
2.650667	0.010	3.603462
2.650833	0.010	3.572272
2.651000	0.010	3.546680
2.651167	0.010	3.547648
2.651333	0.010	3.550667
2.651500	0.010	3.555292
2.651667	0.010	3.531544
2.651833	0.010	3.544401
2.652000	0.010	3.537147
2.652167	0.010	3.536355
2.652333	0.010	3.553533
2.652500	0.010	3.592955
2.652667	0.010	3.569371
2.652833	0.010	3.541834
2.653000	0.010	3.502411
2.653167	0.010	3.536021
2.653333	0.010	3.543143
2.653500	0.010	3.546953
2.653667	0.010	3.544238
2.653833	0.010	3.515491
2.654000	0.010	3.543606
2.654167	0.010	3.503107
2.654333	0.010	3.504712
2.654500	0.010	3.524269
2.654667	0.010	3.526768
2.654833	0.010	3.513148
2.655000	0.010	3.479517
2.655167	0.010	3.508215
2.655333	0.010	3.486959
2.655500	0.010	3.511250
2.655667	0.010	3.491698
2.655833	0.010	3.501309
2.656000	0.010	3.506474
2.656167	0.010	3.519071
2.656333	0.010	3.526065
2.656500	0.010	3.542183
2.656667	0.010	3.492228
2.656833	0.010	3.487784
2.657000	0.010	3.500450
2.657167	0.010	3.518100
2.657333	0.010	3.486096
2.657500	0.010	3.462769
2.657667	0.010	3.480213
2.657833	0.010	3.482544
2.658000	0.010	3.491477
2.658167	0.010	3.497994
2.658333	0.010	3.499838
2.658500	0.010	3.474648
2.658667	0.010	3.476650
2.658833	0.010	3.481947
2.659000	0.010	3.464367
2.659167	0.010	3.465434
2.659333	0.010	3.451959
2.659500	0.010	3.460059
2.659667	0.010	3.465226
2.659833	0.010	3.475976
2.660000	0.010	3.464388
2.660167	0.010	3.455950
2.660333	0.010	3.435784
2.660500	0.010	3.479679
2.660667	0.010	3.476423
2.660833	0.010	3.445616
2.661000	0.010	3.455491
2.661167	0.010	3.453858
2.661333	0.010	3.465877
2.661500	0.010	3.458409
2.661667	0.010	3.439487
2.661833	0.010	3.415810
2.662000	0.010	3.422674
2.662167	0.010	3.412839
2.662333	0.010	3.429267
2.662500	0.010	3.411313
2.662667	0.010	3.412199
2.662833	0.010	3.401372
2.663000	0.010	3.425088
2.663167	0.010	3.410468
2.663333	0.010	3.415363
2.663500	0.010	3.413136
2.663667	0.010	3.422650
2.663833	0.010	3.410212
2.664000	0.010	3.411757
2.664167	0.010	3.406319
2.664333	0.010	3.398051
2.664500	0.010	3.415031
2.664667	0.010	3.420784
2.664833	0.010	3.430253
2.665000	0.010	3.423887
2.665167	0.010	3.422876
2.665333	0.010	3.403584
2.665500	0.010	3.392602
2.665667	0.010	3.383458
2.665833	0.010	3.397477
2.666000	0.010	3.420891
2.666167	0.010	3.424975
2.666333	0.010	3.411297
2.666500	0.010	3.391488
2.666667	0.010	3.393250
2.666833	0.010	3.385514
2.667000	0.010	3.404536
2.667167	0.010	3.398920
2.667333	0.010	3.375928
2.667500	0.010	3.403734
2.667667	0.010	3.420153
2.667833	0.010	3.352290
2.668000	0.010	3.365060
2.668167	0.010	3.373375
2.668333	0.010	3.396757
2.668500	0.010	3.406788
2.668667	0.010	3.370658
2.668833	0.010	3.391334
2.669000	0.010	3.378590
2.669167	0.010	3.369633
2.669333	0.010	3.366599
2.669500	0.010	3.389365
2.669667	0.010	3.388179
2.669833	0.010	3.364290
2.670000	0.010	3.367734
2.670167	0.010	3.362299
2.670333	0.010	3.330029
2.670500	0.010	3.350323
2.670667	0.010	3.373622
2.670833	0.010	3.360504
2.671000	0.010	3.350713
2.671167	0.010	3.369719
2.671333	0.010	3.358902
2.671500	0.010	3.355939
2.671667	0.010	3.370158
2.671833	0.010	3.345267
2.672000	0.010	3.343119
2.672167	0.010	3.318925
2.672333	0.010	3.335033
2.672500	0.010	3.346406
2.672667	0.010	3.367697
2.672833	0.010	3.349467
2.673000	0.010	3.344141
2.673167	0.010	3.350289
2.673333	0.010	3.326376
2.673500	0.010	3.353910
2.673667	0.010	3.338187
2.673833	0.010	3.368553
2.674000	0.010	3.342888
2.674167	0.010	3.357517
2.674333	0.010	3.326921
2.674500	0.010	3.341199
2.674667	0.010	3.355233
2.674833	0.010	3.325107
2.675000	0.010	3.347286
2.675167	0.010	3.322417
2.675333	0.010	3.328967
2.675500	0.010	3.306779
2.675667	0.010	3.303992
2.675833	0.010	3.350945
2.676000	0.010	3.341346
2.676167	0.010	3.350009
2.676333	0.010	3.309069
2.676500	0.010	3.314629
2.676667	0.010	3.335073
2.676833	0.010	3.338764
2.677000	0.010	3.295512
2.677167	0.010	3.318209
2.677333	0.010	3.306324
2.677500	0.010	3.308052
2.677667	0.010	3.327937
2.677833	0.010	3.351973
2.678000	0.010	3.340896
2.678167	0.010	3.350917
2.678333	0.010	3.305988
2.678500	0.010	3.324348
2.678667	0.010	3.290183
2.678833	0.010	3.285474
2.679000	0.010	3.274128
2.679167	0.010	3.260470
2.679333	0.010	3.271989
2.679500	0.010	3.304454
2.679667	0.010	3.308061
2.679833	0.010	3.278828
2.680000	0.010	3.303951
2.680167	0.010	3.313132
2.680333	0.010	3.268124
2.680500	0.010	3.292595
2.680667	0.010	3.290170
2.680833	0.010	3.253752
2.681000	0.010	3.266261
2.681167	0.010	3.272710
2.681333	0.010	3.251397
2.681500	0.010	3.279961
2.681667	0.010	3.284679
2.681833	0.010	3.279855
2.682000	0.010	3.279554
2.682167	0.010	3.245017
2.682333	0.010	3.279823
2.682500	0.010	3.271711
2.682667	0.010	3.237080
2.682833	0.010	3.284165
2.683000	0.010	3.256355
2.683167	0.010	3.262294
2.683333	0.010	3.280381
2.683500	0.010	3.274416
2.683667	0.010	3.259832
2.683833	0.010	3.250058
2.684000	0.010	3.238135
2.684167	0.010	3.259608
2.684333	0.010	3.283815
2.684500	0.010	3.267470
2.684667	0.010	3.272319
2.684833	0.010	3.281491
2.685000	0.010	3.272474
2.685167	0.010	3.257309
2.685333	0.010	3.256771
2.685500	0.010	3.240193
2.685667	0.010	3.252179
2.685833	0.010	3.234761
2.686000	0.010	3.266792
2.686167	0.010	3.266124
2.686333	0.010	3.263353
2.686500	0.010	3.234404
2.686667	0.010	3.217410
2.686833	0.010	3.230877
2.687000	0.010	3.257409
2.687167	0.010	3.252518
2.687333	0.010	3.230593
2.687500	0.010	3.226277
2.687667	0.010	3.252736
2.687833	0.010	3.217859
2.688000	0.010	3.209516
2.688167	0.010	3.236879
2.688333	0.010	3.235178
2.688500	0.010	3.215266
2.688667	0.010	3.232543
2.688833	0.010	3.209981
2.689000	0.010	3.219742
2.689167	0.010	3.210237
2.689333	0.010	3.214853
2.689500	0.010	3.229650
2.689667	0.010	3.216359
2.689833	0.010	3.222669
2.690000	0.010	3.205514
2.690167	0.010	3.224984
2.690333	0.010	3.196446
2.690500	0.010	3.202006
2.690667	0.010	3.187963
2.690833	0.010	3.201542
2.691000	0.010	3.197173
2.691167	0.010	3.200662
2.691333	0.010	3.216822
2.691500	0.010	3.194363
2.691667	0.010	3.195907
2.691833	0.010	3.198219
2.692000	0.010	3.200043
2.692167	0.010	3.179241
2.692333	0.010	3.161006
2.692500	0.010	3.165908
2.692667	0.010	3.211014
2.692833	0.010	3.194611
2.693000	0.010	3.180493
2.693167	0.010	3.175977
2.693333	0.010	3.177588
2.693500	0.010	3.215270
2.693667	0.010	3.193864
2.693833	0.010	3.206878
2.694000	0.010	3.194493
2.694167	0.010	3.211525
2.694333	0.010	3.186984
2.694500	0.010	3.208126
2.694667	0.010	3.199253
2.694833	0.010	3.199887
2.695000	0.010	3.187159
2.695167	0.010	3.207517
2.695333	0.010	3.187098
2.695500	0.010	3.191871
2.695667	0.010	3.185374
2.695833	0.010	3.213499
2.696000	0.010	3.195652
2.696167	0.010	3.182839
2.696333	0.010	3.198670
2.696500	0.010	3.181476
2.696667	0.010	3.197335
2.696833	0.010	3.176601
2.697000	0.010	3.191585
2.697167	0.010	3.168010
2.697333	0.010	3.182716
2.697500	0.010	3.189225
2.697667	0.010	3.169561
2.697833	0.010	3.160117
2.698000	0.010	3.172433
2.698167	0.010	3.178742
2.698333	0.010	3.165904
2.698500	0.010	3.189728
2.698667	0.010	3.163806
2.698833	0.010	3.169936
2.699000	0.010	3.126080
2.699167	0.010	3.139600
2.699333	0.010	3.140303
2.699500	0.010	3.166497
2.699667	0.010	3.146739
2.699833	0.010	3.168279
2.700000	0.010	3.141520
2.700167	0.010	3.160095
2.700333	0.010	3.176719
2.700500	0.010	3.170257
2.700667	0.010	3.156144
2.700833	0.010	3.150089
2.701000	0.010	3.163897
2.701167	0.010	3.164626
2.701333	0.010	3.170078
2.701500	0.010	3.132034
2.701667	0.010	3.174950
2.701833	0.010	3.155862
2.702000	0.010	3.137082
2.702167	0.010	3.136513
2.702333	0.010	3.150246
2.702500	0.010	3.147546
2.702667	0.010	3.168746
2.702833	0.010	3.140025
2.703000	0.010	3.160460
2.703167	0.010	3.137204
2.703333	0.010	3.152264
2.703500	0.010	3.136279
2.703667	0.010	3.149364
2.703833	0.010	3.152395
2.704000	0.010	3.159568
2.704167	0.010	3.118098
2.704333	0.010	3.123109
2.704500	0.010	3.122788
2.704667	0.010	3.161579
2.704833	0.010	3.160241
2.705000	0.010	3.138067
2.705167	0.010	3.139715
2.705333	0.010	3.126629
2.705500	0.010	3.116726
2.705667	0.010	3.110605
2.705833	0.010	3.095101
2.706000	0.010	3.097831
2.706167	0.010	3.099777
2.706333	0.010	3.118661
2.706500	0.010	3.104555
2.706667	0.010	3.132023
2.706833	0.010	3.122347
2.707000	0.010	3.129507
2.707167	0.010	3.127366
2.707333	0.010	3.118685
2.707500	0.010	3.127718
2.707667	0.010	3.111986
2.707833	0.010	3.140406
2.708000	0.010	3.138135
2.708167	0.010	3.121548
2.708333	0.010	3.121310
2.708500	0.010	3.097117
2.708667	0.010	3.107178
2.708833	0.010	3.094411
2.709000	0.010	3.100008
2.709167	0.010	3.119778
2.709333	0.010	3.121440
2.709500	0.010	3.145394
2.709667	0.010	3.141942
2.709833	0.010	3.104426
2.710000	0.010	3.101024
2.710167	0.010	3.102083
2.710333	0.010	3.125093
2.710500	0.010	3.083181
2.710667	0.010	3.093529
2.710833	0.010	3.080689
2.711000	0.010	3.104313
2.711167	0.010	3.104391
2.711333	0.010	3.097514
2.711500	0.010	3.092848
2.711667	0.010	3.095973
2.711833	0.010	3.090440
2.712000	0.010	3.075072
2.712167	0.010	3.095000
2.712333	0.010	3.095990
2.712500	0.010	3.101593
2.712667	0.010	3.098875
2.712833	0.010	3.103964
2.713000	0.010	3.067947
2.713167	0.010	3.059425
2.713333	0.010	3.050488
2.713500	0.010	3.063742
2.713667	0.010	3.067903
2.713833	0.010	3.078241
2.714000	0.010	3.080077
2.714167	0.010	3.090443
2.714333	0.010	3.069162
2.714500	0.010	3.083321
2.714667	0.010	3.091033
2.714833	0.010	3.065802
2.715000	0.010	3.093746
2.715167	0.010	3.073973
2.715333	0.010	3.068875
2.715500	0.010	3.076945
2.715667	0.010	3.091718
2.715833	0.010	3.085275
2.716000	0.010	3.071929
2.716167	0.010	3.055003
2.716333	0.010	3.071915
2.716500	0.010	3.083480
2.716667	0.010	3.081535
2.716833	0.010	3.078013
2.717000	0.010	3.072388
2.717167	0.010	3.062294
2.717333	0.010	3.058626
2.717500	0.010	3.084595
2.717667	0.010	3.061287
2.717833	0.010	3.051278
2.718000	0.010	3.036602
2.718167	0.010	3.047660
2.718333	0.010	3.061674
2.718500	0.010	3.085920
2.718667	0.010	3.082715
2.718833	0.010	3.063207
2.719000	0.010	3.064156
2.719167	0.010	3.043098
2.719333	0.010	3.050962
2.719500	0.010	3.062270
2.719667	0.010	3.051685
2.719833	0.010	3.081757
2.720000	0.010	3.064608
2.720167	0.010	3.062987
2.720333	0.010	3.060645
2.720500	0.010	3.038197
2.720667	0.010	3.062055
2.720833	0.010	3.095494
2.721000	0.010	3.063708
2.721167	0.010	3.057363
2.721333	0.010	3.062555
2.721500	0.010	3.075018
2.721667	0.010	3.062358
2.721833	0.010	3.054380
2.722000	0.010	3.045940
2.722167	0.010	3.066199
2.722333	0.010	3.037257
2.722500	0.010	3.035762
2.722667	0.010	3.032415
2.722833	0.010	3.036194
2.723000	0.010	3.046444
2.723167	0.010	3.050080
2.723333	0.010	3.018027
2.723500	0.010	3.051372
2.723667	0.010	3.053919
2.723833	0.010	3.046318
2.724000	0.010	3.062049
2.724167	0.010	3.042142
2.724333	0.010	3.058436
2.724500	0.010	3.044087
2.724667	0.010	3.050015
2.724833	0.010	3.036972
2.725000	0.010	3.036396
2.725167	0.010	3.063968
2.725333	0.010	3.040500
2.725500	0.010	3.060459
2.725667	0.010	3.030327
2.725833	0.010	3.052563
2.726000	0.010	3.013197
2.726167	0.010	3.035631
2.726333	0.010	3.022174
2.726500	0.010	3.055830
2.726667	0.010	3.031791
2.726833	0.010	3.036781
2.727000	0.010	3.058783
2.727167	0.010	3.044218
2.727333	0.010	3.031058
2.727500	0.010	3.026198
2.727667	0.010	3.003415
2.727833	0.010	3.021732
2.728000	0.010	3.039420
2.728167	0.010	3.020325
2.728333	0.010	3.028262
2.728500	0.010	3.029276
2.728667	0.010	3.047013
2.728833	0.010	3.010744
2.729000	0.010	3.012197
2.729167	0.010	3.037014
2.729333	0.010	3.037374
2.729500	0.010	3.010808
2.729667	0.010	3.006213
2.729833	0.010	3.017896
2.730000	0.010	3.004121
2.730167	0.010	3.029130
2.730333	0.010	3.012418
2.730500	0.010	2.991457
2.730667	0.010	3.008027
2.730833	0.010	3.000610
2.731000	0.010	3.025108
2.731167	0.010	3.016762
2.731333	0.010	3.029512
2.731500	0.010	3.023707
2.731667	0.010	3.007566
2.731833	0.010	2.992005
2.732000	0.010	2.986960
2.732167	0.010	3.002698
2.732333	0.010	3.013893
2.732500	0.010	3.023193
2.732667	0.010	3.007261
2.732833	0.010	3.030615
2.733000	0.010	3.024288
2.733167	0.010	2.994059
2.733333	0.010	2.994539
2.733500	0.010	2.977615
2.733667	0.010	3.015813
2.733833	0.010	2.994568
2.734000	0.010	2.997337
2.734167	0.010	2.997701
2.734333	0.010	2.971241
2.734500	0.010	2.975176
2.734667	0.010	2.982080
2.734833	0.010	2.976514
2.735000	0.010	2.981823
2.735167	0.010	2.991960
2.735333	0.010	3.011701
2.735500	0.010	3.024555
2.735667	0.010	3.002681
2.735833	0.010	2.972771
2.736000	0.010	2.981034
2.736167	0.010	3.000083
2.736333	0.010	3.001532
2.736500	0.010	3.011527
2.736667	0.010	3.008223
2.736833	0.010	3.021386
2.737000	0.010	3.005699
2.737167	0.010	2.993851
2.737333	0.010	2.995470
2.737500	0.010	2.970332
2.737667	0.010	2.997230
2.737833	0.010	2.990008
2.738000	0.010	2.980818
2.738167	0.010	2.982753
2.738333	0.010	2.978605
2.738500	0.010	2.988803
2.738667	0.010	2.993154
2.738833	0.010	2.998642
2.739000	0.010	2.982914
2.739167	0.010	2.999324
2.739333	0.010	2.971966
2.739500	0.010	2.964554
2.739667	0.010	2.966423
2.739833	0.010	2.975821
2.740000	0.010	2.992786
2.740167	0.010	3.000937
2.740333	0.010	2.995094
2.740500	0.010	2.975443
2.740667	0.010	2.975387
2.740833	0.010	2.990658
2.741000	0.010	3.001851
2.741167	0.010	2.960879
2.741333	0.010	2.978361
2.741500	0.010	2.953350
2.741667	0.010	2.981262
2.741833	0.010	2.935886
2.742000	0.010	2.969278
2.742167	0.010	2.940836
2.742333	0.010	2.966256
2.742500	0.010	2.938665
2.742667	0.010	2.953230
2.742833	0.010	2.970088
2.743000	0.010	2.960139
2.743167	0.010	2.980082
2.743333	0.010	2.954956
2.743500	0.010	2.957775
2.743667	0.010	2.952294
2.743833	0.010	2.930021
2.744000	0.010	2.940948
2.744167	0.010	2.969821
2.744333	0.010	2.971226
2.744500	0.010	2.986496
2.744667	0.010	2.993051
2.744833	0.010	2.961512
2.745000	0.010	2.968515
2.745167	0.010	2.964648
2.745333	0.010	2.987951
2.745500	0.010	2.955003
2.745667	0.010	2.951928
2.745833	0.010	2.929903
2.746000	0.010	2.951180
2.746167	0.010	2.957953
2.746333	0.010	2.957360
2.746500	0.010	2.955569
