File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/500.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	5 mL Std
Injection Number	3
Position	3
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Calibration Standard
Status	Finished
Injection Date	11/1/2016
Injection Time	9:42:09 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.113934
Signal Max.	42.360594
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.739000	0.010	-0.060719
0.739167	0.010	-0.036837
0.739333	0.010	-0.026502
0.739500	0.010	-0.036937
0.739667	0.010	-0.042230
0.739833	0.010	-0.054380
0.740000	0.010	-0.038360
0.740167	0.010	-0.031840
0.740333	0.010	-0.079586
0.740500	0.010	-0.067894
0.740667	0.010	-0.075871
0.740833	0.010	-0.070202
0.741000	0.010	-0.053566
0.741167	0.010	-0.061355
0.741333	0.010	-0.031002
0.741500	0.010	-0.045711
0.741667	0.010	-0.025632
0.741833	0.010	-0.039413
0.742000	0.010	-0.067102
0.742167	0.010	-0.067149
0.742333	0.010	-0.069218
0.742500	0.010	-0.055501
0.742667	0.010	-0.078595
0.742833	0.010	-0.068043
0.743000	0.010	-0.020007
0.743167	0.010	-0.047750
0.743333	0.010	-0.033337
0.743500	0.010	-0.041379
0.743667	0.010	-0.021165
0.743833	0.010	-0.044867
0.744000	0.010	-0.049998
0.744167	0.010	-0.026516
0.744333	0.010	-0.019116
0.744500	0.010	-0.045625
0.744667	0.010	-0.015080
0.744833	0.010	-0.010803
0.745000	0.010	-0.052975
0.745167	0.010	-0.048353
0.745333	0.010	-0.026869
0.745500	0.010	-0.030947
0.745667	0.010	-0.052549
0.745833	0.010	-0.032882
0.746000	0.010	-0.034629
0.746167	0.010	-0.053347
0.746333	0.010	-0.068345
0.746500	0.010	-0.037567
0.746667	0.010	-0.027887
0.746833	0.010	-0.020426
0.747000	0.010	-0.017051
0.747167	0.010	-0.038801
0.747333	0.010	-0.034085
0.747500	0.010	-0.041748
0.747667	0.010	-0.044631
0.747833	0.010	-0.055867
0.748000	0.010	-0.069262
0.748167	0.010	-0.052089
0.748333	0.010	-0.036960
0.748500	0.010	-0.073745
0.748667	0.010	-0.063396
0.748833	0.010	-0.052168
0.749000	0.010	-0.041361
0.749167	0.010	-0.042370
0.749333	0.010	-0.034430
0.749500	0.010	-0.026568
0.749667	0.010	-0.052384
0.749833	0.010	-0.061599
0.750000	0.010	-0.058339
0.750167	0.010	-0.037180
0.750333	0.010	-0.057576
0.750500	0.010	-0.068267
0.750667	0.010	-0.067877
0.750833	0.010	-0.061067
0.751000	0.010	-0.051245
0.751167	0.010	-0.004996
0.751333	0.010	-0.041449
0.751500	0.010	-0.060678
0.751667	0.010	-0.069482
0.751833	0.010	-0.061454
0.752000	0.010	-0.027570
0.752167	0.010	-0.049255
0.752333	0.010	-0.044910
0.752500	0.010	-0.050283
0.752667	0.010	-0.036978
0.752833	0.010	-0.041312
0.753000	0.010	-0.055094
0.753167	0.010	-0.052794
0.753333	0.010	-0.033658
0.753500	0.010	-0.035237
0.753667	0.010	-0.040019
0.753833	0.010	-0.027348
0.754000	0.010	-0.039219
0.754167	0.010	-0.054318
0.754333	0.010	-0.046751
0.754500	0.010	-0.050104
0.754667	0.010	-0.051383
0.754833	0.010	-0.068918
0.755000	0.010	-0.046012
0.755167	0.010	-0.031558
0.755333	0.010	-0.032227
0.755500	0.010	-0.052348
0.755667	0.010	-0.077670
0.755833	0.010	-0.068666
0.756000	0.010	-0.032714
0.756167	0.010	-0.014012
0.756333	0.010	-0.056196
0.756500	0.010	-0.048148
0.756667	0.010	-0.037030
0.756833	0.010	-0.039016
0.757000	0.010	-0.019070
0.757167	0.010	-0.033618
0.757333	0.010	-0.039005
0.757500	0.010	-0.054269
0.757667	0.010	-0.064825
0.757833	0.010	-0.039778
0.758000	0.010	-0.023009
0.758167	0.010	-0.064652
0.758333	0.010	-0.035955
0.758500	0.010	-0.063951
0.758667	0.010	-0.047284
0.758833	0.010	-0.043384
0.759000	0.010	-0.048685
0.759167	0.010	-0.028795
0.759333	0.010	-0.049832
0.759500	0.010	-0.039012
0.759667	0.010	-0.054183
0.759833	0.010	-0.056809
0.760000	0.010	-0.045874
0.760167	0.010	-0.060686
0.760333	0.010	-0.069618
0.760500	0.010	-0.061780
0.760667	0.010	-0.018934
0.760833	0.010	-0.054593
0.761000	0.010	-0.041391
0.761167	0.010	-0.037569
0.761333	0.010	-0.031812
0.761500	0.010	-0.033450
0.761667	0.010	-0.040000
0.761833	0.010	-0.020742
0.762000	0.010	-0.030333
0.762167	0.010	-0.040831
0.762333	0.010	-0.036346
0.762500	0.010	-0.078736
0.762667	0.010	-0.052061
0.762833	0.010	-0.030932
0.763000	0.010	-0.034451
0.763167	0.010	-0.014855
0.763333	0.010	-0.023142
0.763500	0.010	0.003433
0.763667	0.010	-0.029096
0.763833	0.010	-0.064534
0.764000	0.010	-0.097671
0.764167	0.010	-0.074862
0.764333	0.010	-0.071590
0.764500	0.010	-0.062637
0.764667	0.010	-0.065786
0.764833	0.010	-0.056505
0.765000	0.010	-0.061028
0.765167	0.010	-0.077209
0.765333	0.010	-0.046765
0.765500	0.010	-0.048908
0.765667	0.010	-0.047924
0.765833	0.010	-0.037602
0.766000	0.010	-0.050317
0.766167	0.010	-0.072999
0.766333	0.010	-0.049479
0.766500	0.010	-0.023212
0.766667	0.010	-0.020044
0.766833	0.010	-0.025485
0.767000	0.010	-0.043760
0.767167	0.010	-0.064089
0.767333	0.010	-0.066151
0.767500	0.010	-0.052563
0.767667	0.010	-0.045589
0.767833	0.010	-0.030881
0.768000	0.010	-0.039642
0.768167	0.010	-0.037478
0.768333	0.010	-0.059310
0.768500	0.010	-0.036490
0.768667	0.010	-0.066144
0.768833	0.010	-0.054701
0.769000	0.010	-0.053647
0.769167	0.010	-0.071506
0.769333	0.010	-0.056988
0.769500	0.010	-0.049472
0.769667	0.010	-0.061047
0.769833	0.010	-0.028777
0.770000	0.010	-0.051429
0.770167	0.010	-0.035871
0.770333	0.010	-0.040964
0.770500	0.010	-0.068934
0.770667	0.010	-0.075832
0.770833	0.010	-0.052670
0.771000	0.010	-0.035607
0.771167	0.010	-0.025563
0.771333	0.010	-0.042234
0.771500	0.010	-0.005403
0.771667	0.010	0.002224
0.771833	0.010	-0.021154
0.772000	0.010	-0.054131
0.772167	0.010	-0.053222
0.772333	0.010	-0.074931
0.772500	0.010	-0.079196
0.772667	0.010	-0.046156
0.772833	0.010	-0.048777
0.773000	0.010	-0.033024
0.773167	0.010	-0.037453
0.773333	0.010	-0.037285
0.773500	0.010	-0.057397
0.773667	0.010	-0.042610
0.773833	0.010	-0.054900
0.774000	0.010	-0.036621
0.774167	0.010	-0.020253
0.774333	0.010	-0.008596
0.774500	0.010	-0.023316
0.774667	0.010	-0.066300
0.774833	0.010	-0.050890
0.775000	0.010	-0.066075
0.775167	0.010	-0.061667
0.775333	0.010	-0.059171
0.775500	0.010	-0.034154
0.775667	0.010	-0.061742
0.775833	0.010	-0.068428
0.776000	0.010	-0.041521
0.776167	0.010	-0.064498
0.776333	0.010	-0.036875
0.776500	0.010	-0.053432
0.776667	0.010	-0.036609
0.776833	0.010	-0.048639
0.777000	0.010	-0.069507
0.777167	0.010	-0.040966
0.777333	0.010	-0.051823
0.777500	0.010	-0.069242
0.777667	0.010	-0.064559
0.777833	0.010	-0.068628
0.778000	0.010	-0.031314
0.778167	0.010	-0.019287
0.778333	0.010	-0.011247
0.778500	0.010	-0.001339
0.778667	0.010	-0.017312
0.778833	0.010	-0.032898
0.779000	0.010	-0.062934
0.779167	0.010	-0.059588
0.779333	0.010	-0.047259
0.779500	0.010	-0.037578
0.779667	0.010	-0.048524
0.779833	0.010	-0.044100
0.780000	0.010	-0.045431
0.780167	0.010	-0.055191
0.780333	0.010	-0.040716
0.780500	0.010	-0.036163
0.780667	0.010	-0.060654
0.780833	0.010	-0.064125
0.781000	0.010	-0.044864
0.781167	0.010	-0.036405
0.781333	0.010	-0.051401
0.781500	0.010	-0.033988
0.781667	0.010	-0.082970
0.781833	0.010	-0.073732
0.782000	0.010	-0.072881
0.782167	0.010	-0.064714
0.782333	0.010	-0.083089
0.782500	0.010	-0.050698
0.782667	0.010	-0.053557
0.782833	0.010	-0.085414
0.783000	0.010	-0.048056
0.783167	0.010	-0.044566
0.783333	0.010	-0.055170
0.783500	0.010	-0.041017
0.783667	0.010	-0.044938
0.783833	0.010	-0.068122
0.784000	0.010	-0.058815
0.784167	0.010	-0.046076
0.784333	0.010	-0.086752
0.784500	0.010	-0.098682
0.784667	0.010	-0.093217
0.784833	0.010	-0.046145
0.785000	0.010	-0.050643
0.785167	0.010	-0.036066
0.785333	0.010	-0.051746
0.785500	0.010	-0.032710
0.785667	0.010	-0.039590
0.785833	0.010	-0.014416
0.786000	0.010	-0.027494
0.786167	0.010	-0.031219
0.786333	0.010	-0.019378
0.786500	0.010	-0.054251
0.786667	0.010	-0.042892
0.786833	0.010	-0.072045
0.787000	0.010	-0.045810
0.787167	0.010	-0.029239
0.787333	0.010	-0.057956
0.787500	0.010	-0.073334
0.787667	0.010	-0.050339
0.787833	0.010	-0.055941
0.788000	0.010	-0.036852
0.788167	0.010	-0.060063
0.788333	0.010	-0.047288
0.788500	0.010	-0.056667
0.788667	0.010	-0.063727
0.788833	0.010	-0.052312
0.789000	0.010	-0.070881
0.789167	0.010	-0.043345
0.789333	0.010	-0.030576
0.789500	0.010	-0.057513
0.789667	0.010	-0.005268
0.789833	0.010	-0.050079
0.790000	0.010	-0.042683
0.790167	0.010	-0.029441
0.790333	0.010	-0.033892
0.790500	0.010	-0.047547
0.790667	0.010	-0.036857
0.790833	0.010	-0.056633
0.791000	0.010	-0.044907
0.791167	0.010	-0.053580
0.791333	0.010	-0.051289
0.791500	0.010	-0.028505
0.791667	0.010	-0.041952
0.791833	0.010	-0.064730
0.792000	0.010	-0.059389
0.792167	0.010	-0.048556
0.792333	0.010	-0.058464
0.792500	0.010	-0.060855
0.792667	0.010	-0.063809
0.792833	0.010	-0.077482
0.793000	0.010	-0.048622
0.793167	0.010	-0.056622
0.793333	0.010	-0.089197
0.793500	0.010	-0.093239
0.793667	0.010	-0.050787
0.793833	0.010	-0.054398
0.794000	0.010	-0.058374
0.794167	0.010	-0.082963
0.794333	0.010	-0.065797
0.794500	0.010	-0.063506
0.794667	0.010	-0.048607
0.794833	0.010	-0.057462
0.795000	0.010	-0.052843
0.795167	0.010	-0.040897
0.795333	0.010	-0.033031
0.795500	0.010	-0.051717
0.795667	0.010	-0.077752
0.795833	0.010	-0.075209
0.796000	0.010	-0.041750
0.796167	0.010	-0.064731
0.796333	0.010	-0.066296
0.796500	0.010	-0.040196
0.796667	0.010	-0.040038
0.796833	0.010	-0.044158
0.797000	0.010	-0.009406
0.797167	0.010	-0.029462
0.797333	0.010	-0.046779
0.797500	0.010	-0.054974
0.797667	0.010	-0.045210
0.797833	0.010	-0.067126
0.798000	0.010	-0.080973
0.798167	0.010	-0.053836
0.798333	0.010	-0.039413
0.798500	0.010	-0.033056
0.798667	0.010	-0.053422
0.798833	0.010	-0.034108
0.799000	0.010	-0.041847
0.799167	0.010	-0.050069
0.799333	0.010	-0.026723
0.799500	0.010	-0.044476
0.799667	0.010	-0.057940
0.799833	0.010	-0.061607
0.800000	0.010	-0.022917
0.800167	0.010	-0.088095
0.800333	0.010	-0.063306
0.800500	0.010	-0.025437
0.800667	0.010	-0.032998
0.800833	0.010	-0.002818
0.801000	0.010	-0.025841
0.801167	0.010	-0.055277
0.801333	0.010	-0.058623
0.801500	0.010	-0.073758
0.801667	0.010	-0.081093
0.801833	0.010	-0.052194
0.802000	0.010	-0.060312
0.802167	0.010	-0.039377
0.802333	0.010	-0.031082
0.802500	0.010	0.001226
0.802667	0.010	-0.025733
0.802833	0.010	-0.035667
0.803000	0.010	-0.047427
0.803167	0.010	-0.063679
0.803333	0.010	-0.049485
0.803500	0.010	-0.024732
0.803667	0.010	-0.054751
0.803833	0.010	-0.056923
0.804000	0.010	-0.038928
0.804167	0.010	-0.030526
0.804333	0.010	-0.037214
0.804500	0.010	-0.034060
0.804667	0.010	-0.039108
0.804833	0.010	-0.064519
0.805000	0.010	-0.037907
0.805167	0.010	-0.050852
0.805333	0.010	-0.059684
0.805500	0.010	-0.070119
0.805667	0.010	-0.039848
0.805833	0.010	-0.063860
0.806000	0.010	-0.051302
0.806167	0.010	-0.035992
0.806333	0.010	-0.017263
0.806500	0.010	-0.029224
0.806667	0.010	-0.049929
0.806833	0.010	-0.039187
0.807000	0.010	-0.037236
0.807167	0.010	-0.035409
0.807333	0.010	-0.043569
0.807500	0.010	-0.052019
0.807667	0.010	-0.041341
0.807833	0.010	-0.074981
0.808000	0.010	-0.057513
0.808167	0.010	-0.060175
0.808333	0.010	-0.040342
0.808500	0.010	-0.060910
0.808667	0.010	-0.029786
0.808833	0.010	-0.025169
0.809000	0.010	-0.052534
0.809167	0.010	-0.062600
0.809333	0.010	-0.067241
0.809500	0.010	-0.029061
0.809667	0.010	-0.045315
0.809833	0.010	-0.037359
0.810000	0.010	-0.020441
0.810167	0.010	-0.004091
0.810333	0.010	-0.033926
0.810500	0.010	-0.067480
0.810667	0.010	-0.042714
0.810833	0.010	-0.035963
0.811000	0.010	-0.054374
0.811167	0.010	-0.046465
0.811333	0.010	-0.039375
0.811500	0.010	-0.053628
0.811667	0.010	-0.037496
0.811833	0.010	-0.047553
0.812000	0.010	-0.045908
0.812167	0.010	-0.060656
0.812333	0.010	-0.054143
0.812500	0.010	-0.077069
0.812667	0.010	-0.071703
0.812833	0.010	-0.054843
0.813000	0.010	-0.070332
0.813167	0.010	-0.016283
0.813333	0.010	-0.032407
0.813500	0.010	-0.007818
0.813667	0.010	-0.052480
0.813833	0.010	-0.035614
0.814000	0.010	-0.018703
0.814167	0.010	-0.023298
0.814333	0.010	-0.015626
0.814500	0.010	-0.020222
0.814667	0.010	-0.024760
0.814833	0.010	-0.032438
0.815000	0.010	-0.042057
0.815167	0.010	-0.071504
0.815333	0.010	-0.047850
0.815500	0.010	-0.054593
0.815667	0.010	-0.036620
0.815833	0.010	-0.046370
0.816000	0.010	-0.058941
0.816167	0.010	-0.028753
0.816333	0.010	-0.011532
0.816500	0.010	-0.004401
0.816667	0.010	-0.035888
0.816833	0.010	-0.045205
0.817000	0.010	-0.025412
0.817167	0.010	-0.009903
0.817333	0.010	-0.058644
0.817500	0.010	-0.060978
0.817667	0.010	-0.028924
0.817833	0.010	-0.028321
0.818000	0.010	-0.038618
0.818167	0.010	-0.028698
0.818333	0.010	-0.064539
0.818500	0.010	-0.038896
0.818667	0.010	-0.045976
0.818833	0.010	-0.058279
0.819000	0.010	-0.068439
0.819167	0.010	-0.034309
0.819333	0.010	-0.030124
0.819500	0.010	-0.051301
0.819667	0.010	-0.080334
0.819833	0.010	-0.058550
0.820000	0.010	-0.078315
0.820167	0.010	-0.074962
0.820333	0.010	-0.060360
0.820500	0.010	-0.057534
0.820667	0.010	-0.039731
0.820833	0.010	-0.034667
0.821000	0.010	-0.048730
0.821167	0.010	-0.038888
0.821333	0.010	-0.071731
0.821500	0.010	-0.085648
0.821667	0.010	-0.076769
0.821833	0.010	-0.084050
0.822000	0.010	-0.047242
0.822167	0.010	-0.068856
0.822333	0.010	-0.079720
0.822500	0.010	-0.075173
0.822667	0.010	-0.061476
0.822833	0.010	-0.073349
0.823000	0.010	-0.036487
0.823167	0.010	-0.020909
0.823333	0.010	-0.026708
0.823500	0.010	-0.043042
0.823667	0.010	-0.068902
0.823833	0.010	-0.079383
0.824000	0.010	-0.070970
0.824167	0.010	-0.063081
0.824333	0.010	-0.050249
0.824500	0.010	-0.035623
0.824667	0.010	-0.039119
0.824833	0.010	-0.010779
0.825000	0.010	-0.028499
0.825167	0.010	-0.027333
0.825333	0.010	-0.046970
0.825500	0.010	-0.045699
0.825667	0.010	-0.029102
0.825833	0.010	-0.037712
0.826000	0.010	-0.037486
0.826167	0.010	-0.027808
0.826333	0.010	-0.005643
0.826500	0.010	0.007024
0.826667	0.010	-0.005165
0.826833	0.010	-0.038494
0.827000	0.010	-0.043576
0.827167	0.010	-0.025728
0.827333	0.010	-0.046672
0.827500	0.010	-0.028281
0.827667	0.010	-0.029021
0.827833	0.010	-0.068468
0.828000	0.010	-0.082448
0.828167	0.010	-0.080680
0.828333	0.010	-0.053664
0.828500	0.010	-0.063136
0.828667	0.010	-0.033963
0.828833	0.010	-0.030776
0.829000	0.010	-0.036525
0.829167	0.010	-0.039510
0.829333	0.010	-0.036397
0.829500	0.010	-0.043644
0.829667	0.010	-0.057668
0.829833	0.010	-0.058102
0.830000	0.010	-0.082844
0.830167	0.010	-0.071539
0.830333	0.010	-0.043720
0.830500	0.010	-0.017551
0.830667	0.010	-0.014285
0.830833	0.010	-0.038445
0.831000	0.010	-0.072341
0.831167	0.010	-0.031904
0.831333	0.010	-0.041381
0.831500	0.010	-0.049330
0.831667	0.010	-0.063570
0.831833	0.010	-0.023858
0.832000	0.010	0.014660
0.832167	0.010	-0.022080
0.832333	0.010	-0.021334
0.832500	0.010	-0.055814
0.832667	0.010	-0.055337
0.832833	0.010	-0.046972
0.833000	0.010	-0.048865
0.833167	0.010	-0.026959
0.833333	0.010	-0.035442
0.833500	0.010	-0.047684
0.833667	0.010	-0.076134
0.833833	0.010	-0.062966
0.834000	0.010	-0.040171
0.834167	0.010	-0.039938
0.834333	0.010	-0.018580
0.834500	0.010	-0.023781
0.834667	0.010	-0.031387
0.834833	0.010	-0.059203
0.835000	0.010	-0.058769
0.835167	0.010	-0.052786
0.835333	0.010	-0.043904
0.835500	0.010	-0.037814
0.835667	0.010	-0.003746
0.835833	0.010	-0.030345
0.836000	0.010	-0.052957
0.836167	0.010	-0.039922
0.836333	0.010	-0.047628
0.836500	0.010	-0.030389
0.836667	0.010	-0.036755
0.836833	0.010	-0.041437
0.837000	0.010	-0.055060
0.837167	0.010	-0.038655
0.837333	0.010	-0.046097
0.837500	0.010	-0.038413
0.837667	0.010	-0.058825
0.837833	0.010	-0.048577
0.838000	0.010	-0.069347
0.838167	0.010	-0.056359
0.838333	0.010	-0.049824
0.838500	0.010	-0.030092
0.838667	0.010	-0.044335
0.838833	0.010	-0.059706
0.839000	0.010	-0.042545
0.839167	0.010	-0.064319
0.839333	0.010	-0.041877
0.839500	0.010	-0.040813
0.839667	0.010	-0.051712
0.839833	0.010	-0.045308
0.840000	0.010	-0.045243
0.840167	0.010	-0.054262
0.840333	0.010	-0.052791
0.840500	0.010	-0.065832
0.840667	0.010	-0.050687
0.840833	0.010	-0.055781
0.841000	0.010	-0.062407
0.841167	0.010	-0.049646
0.841333	0.010	-0.062816
0.841500	0.010	-0.061722
0.841667	0.010	-0.063920
0.841833	0.010	-0.073297
0.842000	0.010	-0.068104
0.842167	0.010	-0.052211
0.842333	0.010	-0.040223
0.842500	0.010	-0.046956
0.842667	0.010	-0.070647
0.842833	0.010	-0.052336
0.843000	0.010	-0.071070
0.843167	0.010	-0.066111
0.843333	0.010	-0.088954
0.843500	0.010	-0.042732
0.843667	0.010	-0.053393
0.843833	0.010	-0.032939
0.844000	0.010	-0.049048
0.844167	0.010	-0.058412
0.844333	0.010	-0.054994
0.844500	0.010	-0.068438
0.844667	0.010	-0.051376
0.844833	0.010	-0.034824
0.845000	0.010	-0.064350
0.845167	0.010	-0.058466
0.845333	0.010	-0.074669
0.845500	0.010	-0.059298
0.845667	0.010	-0.025432
0.845833	0.010	-0.024705
0.846000	0.010	-0.040168
0.846167	0.010	-0.049517
0.846333	0.010	-0.049390
0.846500	0.010	-0.050404
0.846667	0.010	-0.057219
0.846833	0.010	-0.081970
0.847000	0.010	-0.049902
0.847167	0.010	-0.069299
0.847333	0.010	-0.051036
0.847500	0.010	-0.080576
0.847667	0.010	-0.031381
0.847833	0.010	-0.036207
0.848000	0.010	-0.040086
0.848167	0.010	-0.054472
0.848333	0.010	-0.075296
0.848500	0.010	-0.062243
0.848667	0.010	-0.058397
0.848833	0.010	-0.049951
0.849000	0.010	-0.051317
0.849167	0.010	-0.063898
0.849333	0.010	-0.056664
0.849500	0.010	-0.020054
0.849667	0.010	-0.011544
0.849833	0.010	-0.040508
0.850000	0.010	-0.043560
0.850167	0.010	-0.070420
0.850333	0.010	-0.039758
0.850500	0.010	-0.042609
0.850667	0.010	-0.042154
0.850833	0.010	-0.050960
0.851000	0.010	-0.050998
0.851167	0.010	-0.054356
0.851333	0.010	-0.072928
0.851500	0.010	-0.052525
0.851667	0.010	-0.042900
0.851833	0.010	-0.049011
0.852000	0.010	-0.044134
0.852167	0.010	-0.038362
0.852333	0.010	-0.059650
0.852500	0.010	-0.045282
0.852667	0.010	-0.051651
0.852833	0.010	-0.091225
0.853000	0.010	-0.050449
0.853167	0.010	-0.051711
0.853333	0.010	-0.034167
0.853500	0.010	-0.050384
0.853667	0.010	-0.030071
0.853833	0.010	-0.032162
0.854000	0.010	-0.043005
0.854167	0.010	-0.054136
0.854333	0.010	-0.035979
0.854500	0.010	-0.041100
0.854667	0.010	-0.007671
0.854833	0.010	-0.012354
0.855000	0.010	-0.032349
0.855167	0.010	-0.040280
0.855333	0.010	-0.054243
0.855500	0.010	-0.039905
0.855667	0.010	-0.050382
0.855833	0.010	-0.061620
0.856000	0.010	-0.042840
0.856167	0.010	-0.040296
0.856333	0.010	-0.040125
0.856500	0.010	-0.068214
0.856667	0.010	-0.036973
0.856833	0.010	0.001514
0.857000	0.010	-0.012906
0.857167	0.010	-0.035040
0.857333	0.010	-0.042966
0.857500	0.010	-0.049708
0.857667	0.010	-0.065828
0.857833	0.010	-0.060713
0.858000	0.010	-0.034206
0.858167	0.010	-0.042067
0.858333	0.010	-0.056982
0.858500	0.010	-0.038866
0.858667	0.010	-0.047971
0.858833	0.010	-0.007049
0.859000	0.010	-0.026523
0.859167	0.010	-0.010210
0.859333	0.010	-0.035380
0.859500	0.010	-0.049129
0.859667	0.010	-0.019902
0.859833	0.010	-0.051180
0.860000	0.010	-0.062725
0.860167	0.010	-0.040913
0.860333	0.010	-0.017222
0.860500	0.010	-0.037629
0.860667	0.010	-0.055054
0.860833	0.010	-0.033970
0.861000	0.010	-0.051992
0.861167	0.010	-0.023149
0.861333	0.010	-0.049918
0.861500	0.010	-0.062443
0.861667	0.010	-0.044626
0.861833	0.010	-0.016472
0.862000	0.010	-0.021437
0.862167	0.010	-0.009825
0.862333	0.010	-0.013821
0.862500	0.010	-0.041675
0.862667	0.010	-0.046740
0.862833	0.010	-0.055002
0.863000	0.010	-0.067148
0.863167	0.010	-0.063202
0.863333	0.010	-0.064741
0.863500	0.010	-0.029668
0.863667	0.010	-0.020177
0.863833	0.010	-0.066407
0.864000	0.010	-0.024200
0.864167	0.010	-0.014590
0.864333	0.010	-0.014426
0.864500	0.010	-0.022197
0.864667	0.010	-0.047678
0.864833	0.010	-0.055498
0.865000	0.010	-0.030821
0.865167	0.010	-0.063724
0.865333	0.010	-0.045094
0.865500	0.010	-0.052770
0.865667	0.010	-0.070947
0.865833	0.010	-0.050458
0.866000	0.010	-0.040352
0.866167	0.010	-0.024106
0.866333	0.010	-0.043250
0.866500	0.010	-0.035305
0.866667	0.010	-0.042948
0.866833	0.010	-0.038871
0.867000	0.010	-0.023867
0.867167	0.010	-0.038868
0.867333	0.010	-0.045742
0.867500	0.010	-0.036609
0.867667	0.010	-0.035136
0.867833	0.010	-0.045415
0.868000	0.010	-0.047829
0.868167	0.010	-0.053560
0.868333	0.010	-0.037024
0.868500	0.010	-0.041288
0.868667	0.010	-0.055128
0.868833	0.010	-0.057042
0.869000	0.010	-0.061350
0.869167	0.010	-0.049497
0.869333	0.010	-0.037262
0.869500	0.010	-0.008861
0.869667	0.010	-0.032657
0.869833	0.010	-0.057570
0.870000	0.010	-0.071473
0.870167	0.010	-0.012765
0.870333	0.010	-0.020849
0.870500	0.010	-0.018619
0.870667	0.010	-0.051916
0.870833	0.010	-0.031672
0.871000	0.010	-0.038337
0.871167	0.010	-0.069754
0.871333	0.010	-0.027083
0.871500	0.010	-0.054970
0.871667	0.010	-0.057732
0.871833	0.010	-0.056259
0.872000	0.010	-0.053925
0.872167	0.010	-0.032324
0.872333	0.010	-0.036971
0.872500	0.010	-0.078117
0.872667	0.010	-0.066364
0.872833	0.010	-0.047354
0.873000	0.010	-0.051926
0.873167	0.010	-0.055518
0.873333	0.010	-0.059663
0.873500	0.010	-0.039228
0.873667	0.010	-0.034891
0.873833	0.010	-0.047848
0.874000	0.010	-0.026472
0.874167	0.010	-0.076762
0.874333	0.010	-0.083557
0.874500	0.010	-0.074345
0.874667	0.010	-0.045786
0.874833	0.010	-0.050309
0.875000	0.010	-0.069877
0.875167	0.010	-0.060557
0.875333	0.010	-0.058156
0.875500	0.010	-0.070212
0.875667	0.010	-0.068545
0.875833	0.010	-0.059220
0.876000	0.010	-0.061050
0.876167	0.010	-0.067148
0.876333	0.010	-0.082498
0.876500	0.010	-0.057171
0.876667	0.010	-0.074598
0.876833	0.010	-0.071475
0.877000	0.010	-0.039995
0.877167	0.010	-0.059335
0.877333	0.010	-0.015914
0.877500	0.010	-0.047354
0.877667	0.010	-0.050188
0.877833	0.010	-0.046787
0.878000	0.010	-0.036128
0.878167	0.010	-0.027395
0.878333	0.010	-0.032111
0.878500	0.010	-0.057156
0.878667	0.010	-0.046473
0.878833	0.010	-0.047890
0.879000	0.010	-0.038390
0.879167	0.010	-0.029047
0.879333	0.010	-0.036527
0.879500	0.010	-0.040181
0.879667	0.010	-0.034192
0.879833	0.010	-0.004184
0.880000	0.010	-0.001480
0.880167	0.010	-0.041214
0.880333	0.010	-0.040524
0.880500	0.010	-0.052034
0.880667	0.010	-0.058907
0.880833	0.010	-0.035734
0.881000	0.010	-0.023041
0.881167	0.010	-0.026118
0.881333	0.010	-0.050942
0.881500	0.010	-0.029820
0.881667	0.010	-0.056115
0.881833	0.010	-0.047399
0.882000	0.010	-0.055066
0.882167	0.010	-0.046589
0.882333	0.010	-0.031360
0.882500	0.010	-0.054200
0.882667	0.010	-0.041757
0.882833	0.010	-0.049361
0.883000	0.010	-0.052709
0.883167	0.010	-0.083887
0.883333	0.010	-0.096992
0.883500	0.010	-0.057277
0.883667	0.010	-0.033736
0.883833	0.010	-0.035714
0.884000	0.010	-0.036529
0.884167	0.010	-0.053773
0.884333	0.010	-0.075215
0.884500	0.010	-0.043358
0.884667	0.010	-0.055314
0.884833	0.010	-0.046962
0.885000	0.010	-0.055010
0.885167	0.010	-0.055967
0.885333	0.010	-0.049742
0.885500	0.010	-0.052875
0.885667	0.010	-0.063639
0.885833	0.010	-0.031016
0.886000	0.010	-0.053115
0.886167	0.010	-0.032774
0.886333	0.010	-0.029546
0.886500	0.010	-0.038215
0.886667	0.010	-0.055664
0.886833	0.010	-0.030804
0.887000	0.010	-0.026642
0.887167	0.010	-0.020018
0.887333	0.010	-0.030421
0.887500	0.010	-0.048712
0.887667	0.010	-0.027916
0.887833	0.010	-0.038265
0.888000	0.010	-0.071772
0.888167	0.010	-0.036693
0.888333	0.010	-0.042390
0.888500	0.010	-0.051551
