File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/185.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Unknown-run3
Injection Number	6
Position	7
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Unspiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:13:48 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.622177
Signal Max.	172.916323
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
2.430833	0.010	4.795981
2.431000	0.010	4.807830
2.431167	0.010	4.793881
2.431333	0.010	4.806117
2.431500	0.010	4.806101
2.431667	0.010	4.802633
2.431833	0.010	4.783041
2.432000	0.010	4.779725
2.432167	0.010	4.773193
2.432333	0.010	4.799391
2.432500	0.010	4.771283
2.432667	0.010	4.786702
2.432833	0.010	4.762185
2.433000	0.010	4.749179
2.433167	0.010	4.788306
2.433333	0.010	4.769173
2.433500	0.010	4.749586
2.433667	0.010	4.754774
2.433833	0.010	4.689726
2.434000	0.010	4.678834
2.434167	0.010	4.720658
2.434333	0.010	4.708557
2.434500	0.010	4.712081
2.434667	0.010	4.723991
2.434833	0.010	4.719602
2.435000	0.010	4.720278
2.435167	0.010	4.734380
2.435333	0.010	4.689504
2.435500	0.010	4.688271
2.435667	0.010	4.712736
2.435833	0.010	4.691416
2.436000	0.010	4.690824
2.436167	0.010	4.688908
2.436333	0.010	4.662041
2.436500	0.010	4.680656
2.436667	0.010	4.685161
2.436833	0.010	4.647451
2.437000	0.010	4.660571
2.437167	0.010	4.672237
2.437333	0.010	4.654907
2.437500	0.010	4.648316
2.437667	0.010	4.629780
2.437833	0.010	4.654677
2.438000	0.010	4.629214
2.438167	0.010	4.671634
2.438333	0.010	4.651297
2.438500	0.010	4.651928
2.438667	0.010	4.653861
2.438833	0.010	4.634056
2.439000	0.010	4.621861
2.439167	0.010	4.633046
2.439333	0.010	4.626555
2.439500	0.010	4.616019
2.439667	0.010	4.642575
2.439833	0.010	4.637744
2.440000	0.010	4.627976
2.440167	0.010	4.623603
2.440333	0.010	4.630439
2.440500	0.010	4.615156
2.440667	0.010	4.609584
2.440833	0.010	4.606969
2.441000	0.010	4.596380
2.441167	0.010	4.587507
2.441333	0.010	4.570690
2.441500	0.010	4.578047
2.441667	0.010	4.566579
2.441833	0.010	4.557454
2.442000	0.010	4.575803
2.442167	0.010	4.591620
2.442333	0.010	4.591415
2.442500	0.010	4.596636
2.442667	0.010	4.571166
2.442833	0.010	4.553325
2.443000	0.010	4.561048
2.443167	0.010	4.567068
2.443333	0.010	4.546446
2.443500	0.010	4.536557
2.443667	0.010	4.516669
2.443833	0.010	4.511633
2.444000	0.010	4.542961
2.444167	0.010	4.515133
2.444333	0.010	4.485826
2.444500	0.010	4.490434
2.444667	0.010	4.536395
2.444833	0.010	4.538345
2.445000	0.010	4.529659
2.445167	0.010	4.507796
2.445333	0.010	4.509432
2.445500	0.010	4.512660
2.445667	0.010	4.523710
2.445833	0.010	4.497382
2.446000	0.010	4.510119
2.446167	0.010	4.480272
2.446333	0.010	4.475972
2.446500	0.010	4.503446
2.446667	0.010	4.472225
2.446833	0.010	4.476695
2.447000	0.010	4.463098
2.447167	0.010	4.458299
2.447333	0.010	4.469004
2.447500	0.010	4.496860
2.447667	0.010	4.474576
2.447833	0.010	4.446771
2.448000	0.010	4.449215
2.448167	0.010	4.433151
2.448333	0.010	4.473730
2.448500	0.010	4.467139
2.448667	0.010	4.437600
2.448833	0.010	4.438429
2.449000	0.010	4.437878
2.449167	0.010	4.344069
2.449333	0.010	4.395300
2.449500	0.010	4.416721
2.449667	0.010	4.411285
2.449833	0.010	4.413208
2.450000	0.010	4.429766
2.450167	0.010	4.412602
2.450333	0.010	4.423313
2.450500	0.010	4.405562
2.450667	0.010	4.403061
2.450833	0.010	4.411473
2.451000	0.010	4.393669
2.451167	0.010	4.409078
2.451333	0.010	4.371811
2.451500	0.010	4.383281
2.451667	0.010	4.400312
2.451833	0.010	4.352343
2.452000	0.010	4.342921
2.452167	0.010	4.365631
2.452333	0.010	4.392608
2.452500	0.010	4.362072
2.452667	0.010	4.338546
2.452833	0.010	4.361064
2.453000	0.010	4.365706
2.453167	0.010	4.365968
2.453333	0.010	4.363552
2.453500	0.010	4.350407
2.453667	0.010	4.338673
2.453833	0.010	4.322200
2.454000	0.010	4.353943
2.454167	0.010	4.332467
2.454333	0.010	4.336983
2.454500	0.010	4.352608
2.454667	0.010	4.319775
2.454833	0.010	4.368444
2.455000	0.010	4.338717
2.455167	0.010	4.343021
2.455333	0.010	4.350999
2.455500	0.010	4.324254
2.455667	0.010	4.324794
2.455833	0.010	4.319765
2.456000	0.010	4.279644
2.456167	0.010	4.311428
2.456333	0.010	4.322644
2.456500	0.010	4.317127
2.456667	0.010	4.281903
2.456833	0.010	4.314114
2.457000	0.010	4.295321
2.457167	0.010	4.276901
2.457333	0.010	4.280834
2.457500	0.010	4.321409
2.457667	0.010	4.307162
2.457833	0.010	4.295931
2.458000	0.010	4.286576
2.458167	0.010	4.290304
2.458333	0.010	4.294504
2.458500	0.010	4.245425
2.458667	0.010	4.249986
2.458833	0.010	4.269223
2.459000	0.010	4.259521
2.459167	0.010	4.245089
2.459333	0.010	4.228267
2.459500	0.010	4.245952
2.459667	0.010	4.227818
2.459833	0.010	4.231943
2.460000	0.010	4.221782
2.460167	0.010	4.250997
2.460333	0.010	4.224779
2.460500	0.010	4.220389
2.460667	0.010	4.247846
2.460833	0.010	4.215793
2.461000	0.010	4.191437
2.461167	0.010	4.208549
2.461333	0.010	4.233327
2.461500	0.010	4.216434
2.461667	0.010	4.202160
2.461833	0.010	4.213262
2.462000	0.010	4.206783
2.462167	0.010	4.205758
2.462333	0.010	4.230376
2.462500	0.010	4.215064
2.462667	0.010	4.169621
2.462833	0.010	4.177515
2.463000	0.010	4.171433
2.463167	0.010	4.193817
2.463333	0.010	4.209671
2.463500	0.010	4.170001
2.463667	0.010	4.167360
2.463833	0.010	4.175690
2.464000	0.010	4.184505
2.464167	0.010	4.171049
2.464333	0.010	4.190228
2.464500	0.010	4.157323
2.464667	0.010	4.162622
2.464833	0.010	4.159889
2.465000	0.010	4.143134
2.465167	0.010	4.163424
2.465333	0.010	4.144706
2.465500	0.010	4.139904
2.465667	0.010	4.123162
2.465833	0.010	4.137706
2.466000	0.010	4.135321
2.466167	0.010	4.121333
2.466333	0.010	4.115308
2.466500	0.010	4.104897
2.466667	0.010	4.095050
2.466833	0.010	4.125417
2.467000	0.010	4.139350
2.467167	0.010	4.136053
2.467333	0.010	4.130285
2.467500	0.010	4.105424
2.467667	0.010	4.097090
2.467833	0.010	4.095187
2.468000	0.010	4.117756
2.468167	0.010	4.088820
2.468333	0.010	4.103631
2.468500	0.010	4.103261
2.468667	0.010	4.096974
2.468833	0.010	4.110596
2.469000	0.010	4.091690
2.469167	0.010	4.087809
2.469333	0.010	4.068013
2.469500	0.010	4.059483
2.469667	0.010	4.070409
2.469833	0.010	4.096705
2.470000	0.010	4.064087
2.470167	0.010	4.090393
2.470333	0.010	4.049345
2.470500	0.010	4.062437
2.470667	0.010	4.038110
2.470833	0.010	4.050713
2.471000	0.010	4.053464
2.471167	0.010	4.065087
2.471333	0.010	4.088248
2.471500	0.010	4.087245
2.471667	0.010	4.042015
2.471833	0.010	4.043026
2.472000	0.010	4.062379
2.472167	0.010	4.053467
2.472333	0.010	4.068030
2.472500	0.010	4.000852
2.472667	0.010	4.035271
2.472833	0.010	4.027071
2.473000	0.010	4.051165
2.473167	0.010	4.059111
2.473333	0.010	4.030666
2.473500	0.010	4.019071
2.473667	0.010	4.018514
2.473833	0.010	3.998298
2.474000	0.010	4.006852
2.474167	0.010	4.020830
2.474333	0.010	4.014029
2.474500	0.010	4.017127
2.474667	0.010	4.033124
2.474833	0.010	3.995978
2.475000	0.010	3.997978
2.475167	0.010	3.973116
2.475333	0.010	3.955454
2.475500	0.010	3.978814
2.475667	0.010	3.995769
2.475833	0.010	3.995364
2.476000	0.010	3.971046
2.476167	0.010	3.967298
2.476333	0.010	3.964810
2.476500	0.010	3.962251
2.476667	0.010	3.973902
2.476833	0.010	3.982441
2.477000	0.010	3.985292
2.477167	0.010	3.991578
2.477333	0.010	4.003035
2.477500	0.010	3.972773
2.477667	0.010	3.931109
2.477833	0.010	3.942485
2.478000	0.010	3.943767
2.478167	0.010	3.958170
2.478333	0.010	3.937001
2.478500	0.010	3.933686
2.478667	0.010	3.951117
2.478833	0.010	3.902866
2.479000	0.010	3.925727
2.479167	0.010	3.922864
2.479333	0.010	3.934399
2.479500	0.010	3.943056
2.479667	0.010	3.913915
2.479833	0.010	3.896132
2.480000	0.010	3.899501
2.480167	0.010	3.893305
2.480333	0.010	3.887194
2.480500	0.010	3.892405
2.480667	0.010	3.887719
2.480833	0.010	3.909036
2.481000	0.010	3.921476
2.481167	0.010	3.904782
2.481333	0.010	3.909446
2.481500	0.010	3.883953
2.481667	0.010	3.909660
2.481833	0.010	3.903028
2.482000	0.010	3.886377
2.482167	0.010	3.910769
2.482333	0.010	3.880958
2.482500	0.010	3.868843
2.482667	0.010	3.877479
2.482833	0.010	3.851156
2.483000	0.010	3.865533
2.483167	0.010	3.870733
2.483333	0.010	3.898217
2.483500	0.010	3.884267
2.483667	0.010	3.883285
2.483833	0.010	3.860439
2.484000	0.010	3.817800
2.484167	0.010	3.865609
2.484333	0.010	3.863069
2.484500	0.010	3.888833
2.484667	0.010	3.878508
2.484833	0.010	3.830982
2.485000	0.010	3.865359
2.485167	0.010	3.849192
2.485333	0.010	3.838825
2.485500	0.010	3.826509
2.485667	0.010	3.861678
2.485833	0.010	3.823610
2.486000	0.010	3.818999
2.486167	0.010	3.843729
2.486333	0.010	3.819246
2.486500	0.010	3.848076
2.486667	0.010	3.859803
2.486833	0.010	3.862341
2.487000	0.010	3.827392
2.487167	0.010	3.832749
2.487333	0.010	3.835249
2.487500	0.010	3.829328
2.487667	0.010	3.800843
2.487833	0.010	3.771377
2.488000	0.010	3.805808
2.488167	0.010	3.787300
2.488333	0.010	3.789528
2.488500	0.010	3.832008
2.488667	0.010	3.789959
2.488833	0.010	3.789979
2.489000	0.010	3.786455
2.489167	0.010	3.785821
2.489333	0.010	3.793201
2.489500	0.010	3.801698
2.489667	0.010	3.796876
2.489833	0.010	3.780822
2.490000	0.010	3.799755
2.490167	0.010	3.791543
2.490333	0.010	3.772393
2.490500	0.010	3.791603
2.490667	0.010	3.779389
2.490833	0.010	3.782596
2.491000	0.010	3.782464
2.491167	0.010	3.790902
2.491333	0.010	3.781720
2.491500	0.010	3.757052
2.491667	0.010	3.776402
2.491833	0.010	3.763371
2.492000	0.010	3.765498
2.492167	0.010	3.748264
2.492333	0.010	3.784746
2.492500	0.010	3.748176
2.492667	0.010	3.732243
2.492833	0.010	3.732074
2.493000	0.010	3.725147
2.493167	0.010	3.736077
2.493333	0.010	3.762247
2.493500	0.010	3.733946
2.493667	0.010	3.743279
2.493833	0.010	3.747355
2.494000	0.010	3.740574
2.494167	0.010	3.722769
2.494333	0.010	3.717785
2.494500	0.010	3.716458
2.494667	0.010	3.721914
2.494833	0.010	3.731022
2.495000	0.010	3.710204
2.495167	0.010	3.714023
2.495333	0.010	3.702817
2.495500	0.010	3.730551
2.495667	0.010	3.719410
2.495833	0.010	3.689538
2.496000	0.010	3.705842
2.496167	0.010	3.699241
2.496333	0.010	3.710235
2.496500	0.010	3.670110
2.496667	0.010	3.689706
2.496833	0.010	3.654217
2.497000	0.010	3.643227
2.497167	0.010	3.687570
2.497333	0.010	3.669728
2.497500	0.010	3.674058
2.497667	0.010	3.691638
2.497833	0.010	3.701678
2.498000	0.010	3.694816
2.498167	0.010	3.700384
2.498333	0.010	3.669225
2.498500	0.010	3.692816
2.498667	0.010	3.686748
2.498833	0.010	3.662459
2.499000	0.010	3.658134
2.499167	0.010	3.666482
2.499333	0.010	3.654511
2.499500	0.010	3.644393
2.499667	0.010	3.666523
2.499833	0.010	3.638289
2.500000	0.010	3.651924
2.500167	0.010	3.658630
2.500333	0.010	3.659866
2.500500	0.010	3.643865
2.500667	0.010	3.656806
2.500833	0.010	3.647868
2.501000	0.010	3.658604
2.501167	0.010	3.672640
2.501333	0.010	3.655568
2.501500	0.010	3.609159
2.501667	0.010	3.650549
2.501833	0.010	3.624296
2.502000	0.010	3.615723
2.502167	0.010	3.630113
2.502333	0.010	3.619010
2.502500	0.010	3.636476
2.502667	0.010	3.661463
2.502833	0.010	3.631796
2.503000	0.010	3.625893
2.503167	0.010	3.640604
2.503333	0.010	3.613183
2.503500	0.010	3.626392
2.503667	0.010	3.620149
2.503833	0.010	3.592290
2.504000	0.010	3.620788
2.504167	0.010	3.611662
2.504333	0.010	3.647184
2.504500	0.010	3.605958
2.504667	0.010	3.605197
2.504833	0.010	3.615232
2.505000	0.010	3.588456
2.505167	0.010	3.587305
2.505333	0.010	3.572944
2.505500	0.010	3.590031
2.505667	0.010	3.582596
2.505833	0.010	3.594085
2.506000	0.010	3.575971
2.506167	0.010	3.551480
2.506333	0.010	3.567780
2.506500	0.010	3.576482
2.506667	0.010	3.600036
2.506833	0.010	3.597571
2.507000	0.010	3.581760
2.507167	0.010	3.577425
2.507333	0.010	3.575641
2.507500	0.010	3.553277
2.507667	0.010	3.537567
2.507833	0.010	3.568564
2.508000	0.010	3.595836
2.508167	0.010	3.577531
2.508333	0.010	3.559250
2.508500	0.010	3.573694
2.508667	0.010	3.563553
2.508833	0.010	3.542932
2.509000	0.010	3.566763
2.509167	0.010	3.550419
2.509333	0.010	3.541558
2.509500	0.010	3.537646
2.509667	0.010	3.512456
2.509833	0.010	3.510279
2.510000	0.010	3.514648
2.510167	0.010	3.520657
2.510333	0.010	3.530341
2.510500	0.010	3.538004
2.510667	0.010	3.526738
2.510833	0.010	3.525236
2.511000	0.010	3.498681
2.511167	0.010	3.538944
2.511333	0.010	3.514247
2.511500	0.010	3.508624
2.511667	0.010	3.542427
2.511833	0.010	3.539802
2.512000	0.010	3.561887
2.512167	0.010	3.501751
2.512333	0.010	3.497020
2.512500	0.010	3.511339
2.512667	0.010	3.543405
2.512833	0.010	3.515245
2.513000	0.010	3.481419
2.513167	0.010	3.466842
2.513333	0.010	3.478598
2.513500	0.010	3.482664
2.513667	0.010	3.493243
2.513833	0.010	3.520185
2.514000	0.010	3.518932
2.514167	0.010	3.503771
2.514333	0.010	3.504889
2.514500	0.010	3.480435
2.514667	0.010	3.460343
2.514833	0.010	3.485320
2.515000	0.010	3.470948
2.515167	0.010	3.457834
2.515333	0.010	3.452299
2.515500	0.010	3.446336
2.515667	0.010	3.439700
2.515833	0.010	3.489248
2.516000	0.010	3.503075
2.516167	0.010	3.486679
2.516333	0.010	3.495131
2.516500	0.010	3.487355
2.516667	0.010	3.483261
2.516833	0.010	3.446056
2.517000	0.010	3.473081
2.517167	0.010	3.451137
2.517333	0.010	3.470076
2.517500	0.010	3.439467
2.517667	0.010	3.462470
2.517833	0.010	3.428706
2.518000	0.010	3.450822
2.518167	0.010	3.451848
2.518333	0.010	3.438434
2.518500	0.010	3.409655
2.518667	0.010	3.420221
2.518833	0.010	3.432560
2.519000	0.010	3.441398
2.519167	0.010	3.419444
2.519333	0.010	3.431281
2.519500	0.010	3.445155
2.519667	0.010	3.434957
2.519833	0.010	3.430379
2.520000	0.010	3.419951
2.520167	0.010	3.403214
2.520333	0.010	3.395123
2.520500	0.010	3.361418
2.520667	0.010	3.428550
2.520833	0.010	3.369852
2.521000	0.010	3.383933
2.521167	0.010	3.402216
2.521333	0.010	3.414454
2.521500	0.010	3.436063
2.521667	0.010	3.392944
2.521833	0.010	3.400123
2.522000	0.010	3.372090
2.522167	0.010	3.380801
2.522333	0.010	3.369053
2.522500	0.010	3.397508
2.522667	0.010	3.406503
2.522833	0.010	3.390377
2.523000	0.010	3.385232
2.523167	0.010	3.373533
2.523333	0.010	3.372761
2.523500	0.010	3.361330
2.523667	0.010	3.383684
2.523833	0.010	3.398799
2.524000	0.010	3.376247
2.524167	0.010	3.365210
2.524333	0.010	3.370756
2.524500	0.010	3.380180
2.524667	0.010	3.369620
2.524833	0.010	3.351214
2.525000	0.010	3.320750
2.525167	0.010	3.355768
2.525333	0.010	3.327964
2.525500	0.010	3.353794
2.525667	0.010	3.339313
2.525833	0.010	3.339759
2.526000	0.010	3.319417
2.526167	0.010	3.315705
2.526333	0.010	3.360734
2.526500	0.010	3.349195
2.526667	0.010	3.350062
2.526833	0.010	3.346273
2.527000	0.010	3.325787
2.527167	0.010	3.301139
2.527333	0.010	3.299995
2.527500	0.010	3.346789
2.527667	0.010	3.323373
2.527833	0.010	3.323369
2.528000	0.010	3.322572
2.528167	0.010	3.311863
2.528333	0.010	3.319331
2.528500	0.010	3.343217
2.528667	0.010	3.334695
2.528833	0.010	3.306017
2.529000	0.010	3.302888
2.529167	0.010	3.296528
2.529333	0.010	3.310133
2.529500	0.010	3.302272
2.529667	0.010	3.311920
2.529833	0.010	3.329507
2.530000	0.010	3.322792
2.530167	0.010	3.268277
2.530333	0.010	3.293565
2.530500	0.010	3.318392
2.530667	0.010	3.294705
2.530833	0.010	3.270680
2.531000	0.010	3.307440
2.531167	0.010	3.315861
2.531333	0.010	3.315103
2.531500	0.010	3.317411
2.531667	0.010	3.312407
2.531833	0.010	3.298905
2.532000	0.010	3.305307
2.532167	0.010	3.295884
2.532333	0.010	3.303009
2.532500	0.010	3.292310
2.532667	0.010	3.279079
2.532833	0.010	3.265691
2.533000	0.010	3.258006
2.533167	0.010	3.272880
2.533333	0.010	3.281727
2.533500	0.010	3.242535
2.533667	0.010	3.239447
2.533833	0.010	3.256041
2.534000	0.010	3.235857
2.534167	0.010	3.239934
2.534333	0.010	3.261551
2.534500	0.010	3.227097
2.534667	0.010	3.235248
2.534833	0.010	3.242180
2.535000	0.010	3.237555
2.535167	0.010	3.266503
2.535333	0.010	3.227468
2.535500	0.010	3.216466
2.535667	0.010	3.232451
2.535833	0.010	3.222172
2.536000	0.010	3.239994
2.536167	0.010	3.265009
2.536333	0.010	3.275774
2.536500	0.010	3.222059
2.536667	0.010	3.229626
2.536833	0.010	3.224377
2.537000	0.010	3.251442
2.537167	0.010	3.229395
2.537333	0.010	3.209625
2.537500	0.010	3.220940
2.537667	0.010	3.224914
2.537833	0.010	3.246377
2.538000	0.010	3.239530
2.538167	0.010	3.232264
2.538333	0.010	3.240282
2.538500	0.010	3.221156
2.538667	0.010	3.219902
2.538833	0.010	3.209681
2.539000	0.010	3.174438
2.539167	0.010	3.165192
2.539333	0.010	3.193778
2.539500	0.010	3.216670
2.539667	0.010	3.222308
2.539833	0.010	3.190286
2.540000	0.010	3.187415
2.540167	0.010	3.178423
2.540333	0.010	3.180608
2.540500	0.010	3.207407
2.540667	0.010	3.187177
2.540833	0.010	3.228389
2.541000	0.010	3.216225
2.541167	0.010	3.203151
2.541333	0.010	3.195112
2.541500	0.010	3.171712
2.541667	0.010	3.179494
2.541833	0.010	3.154302
2.542000	0.010	3.164184
2.542167	0.010	3.159747
2.542333	0.010	3.158059
2.542500	0.010	3.134954
2.542667	0.010	3.171263
2.542833	0.010	3.144894
2.543000	0.010	3.131850
2.543167	0.010	3.151831
2.543333	0.010	3.170083
2.543500	0.010	3.161584
2.543667	0.010	3.156966
2.543833	0.010	3.154254
2.544000	0.010	3.172895
2.544167	0.010	3.156778
2.544333	0.010	3.153249
2.544500	0.010	3.167159
2.544667	0.010	3.157913
2.544833	0.010	3.164016
2.545000	0.010	3.136685
2.545167	0.010	3.166889
2.545333	0.010	3.144775
2.545500	0.010	3.142137
2.545667	0.010	3.144312
2.545833	0.010	3.159886
2.546000	0.010	3.122682
2.546167	0.010	3.114455
2.546333	0.010	3.121217
2.546500	0.010	3.123936
2.546667	0.010	3.118277
2.546833	0.010	3.122130
2.547000	0.010	3.115226
2.547167	0.010	3.140404
2.547333	0.010	3.116217
2.547500	0.010	3.128010
2.547667	0.010	3.116704
2.547833	0.010	3.086056
2.548000	0.010	3.108809
2.548167	0.010	3.107479
2.548333	0.010	3.124125
2.548500	0.010	3.095175
2.548667	0.010	3.098079
2.548833	0.010	3.093490
2.549000	0.010	3.086106
2.549167	0.010	3.092488
2.549333	0.010	3.070319
2.549500	0.010	3.090861
2.549667	0.010	3.087846
2.549833	0.010	3.100129
2.550000	0.010	3.084923
2.550167	0.010	3.093645
2.550333	0.010	3.100119
2.550500	0.010	3.108102
2.550667	0.010	3.105544
2.550833	0.010	3.094007
2.551000	0.010	3.102058
2.551167	0.010	3.087522
2.551333	0.010	3.084613
2.551500	0.010	3.098877
2.551667	0.010	3.079233
2.551833	0.010	3.078460
2.552000	0.010	3.060880
2.552167	0.010	3.040263
2.552333	0.010	3.024463
2.552500	0.010	3.046124
2.552667	0.010	3.065697
2.552833	0.010	3.025948
2.553000	0.010	3.055258
2.553167	0.010	3.041228
2.553333	0.010	3.064472
2.553500	0.010	3.058321
2.553667	0.010	3.065082
2.553833	0.010	3.063644
2.554000	0.010	3.049317
2.554167	0.010	3.056748
2.554333	0.010	3.061803
2.554500	0.010	3.046033
2.554667	0.010	3.042499
2.554833	0.010	3.034079
2.555000	0.010	3.036335
2.555167	0.010	3.052185
2.555333	0.010	3.067452
2.555500	0.010	3.046750
2.555667	0.010	3.040282
2.555833	0.010	3.039209
2.556000	0.010	3.048377
2.556167	0.010	3.045411
2.556333	0.010	2.990681
2.556500	0.010	2.990908
2.556667	0.010	3.036753
2.556833	0.010	3.046496
2.557000	0.010	3.043402
2.557167	0.010	3.024992
2.557333	0.010	3.026515
2.557500	0.010	3.026096
2.557667	0.010	3.009865
2.557833	0.010	2.989834
2.558000	0.010	3.029425
2.558167	0.010	3.019865
2.558333	0.010	3.020222
2.558500	0.010	3.018505
2.558667	0.010	3.015119
2.558833	0.010	2.984535
2.559000	0.010	2.991802
2.559167	0.010	2.981194
2.559333	0.010	3.002357
2.559500	0.010	2.998622
2.559667	0.010	3.016046
2.559833	0.010	2.987623
2.560000	0.010	2.983710
2.560167	0.010	2.992234
2.560333	0.010	2.988332
2.560500	0.010	2.990790
2.560667	0.010	3.010972
2.560833	0.010	2.980114
2.561000	0.010	2.973609
2.561167	0.010	2.993102
2.561333	0.010	2.984286
2.561500	0.010	2.994312
2.561667	0.010	2.989190
2.561833	0.010	2.975003
2.562000	0.010	2.971275
2.562167	0.010	2.954219
2.562333	0.010	2.962423
2.562500	0.010	2.963393
2.562667	0.010	2.977378
2.562833	0.010	2.966485
2.563000	0.010	2.961615
2.563167	0.010	2.942394
2.563333	0.010	2.955659
2.563500	0.010	2.954270
2.563667	0.010	2.965695
2.563833	0.010	2.946649
2.564000	0.010	2.917678
2.564167	0.010	2.965431
2.564333	0.010	2.965468
2.564500	0.010	2.954967
2.564667	0.010	2.957603
2.564833	0.010	2.929503
2.565000	0.010	2.954231
2.565167	0.010	2.951303
2.565333	0.010	2.912955
2.565500	0.010	2.896335
2.565667	0.010	2.921560
2.565833	0.010	2.908512
2.566000	0.010	2.921865
2.566167	0.010	2.898447
2.566333	0.010	2.899393
2.566500	0.010	2.884416
2.566667	0.010	2.904693
2.566833	0.010	2.909711
2.567000	0.010	2.930262
2.567167	0.010	2.933890
2.567333	0.010	2.929646
2.567500	0.010	2.916337
2.567667	0.010	2.895072
2.567833	0.010	2.899847
2.568000	0.010	2.911330
2.568167	0.010	2.916230
2.568333	0.010	2.878062
2.568500	0.010	2.891574
2.568667	0.010	2.916287
2.568833	0.010	2.934835
2.569000	0.010	2.918774
2.569167	0.010	2.945529
2.569333	0.010	2.897631
2.569500	0.010	2.902628
2.569667	0.010	2.861075
2.569833	0.010	2.879024
2.570000	0.010	2.873758
2.570167	0.010	2.876705
2.570333	0.010	2.896174
2.570500	0.010	2.874352
2.570667	0.010	2.883034
2.570833	0.010	2.884349
2.571000	0.010	2.889905
2.571167	0.010	2.887244
2.571333	0.010	2.855919
2.571500	0.010	2.865660
2.571667	0.010	2.901640
2.571833	0.010	2.876100
2.572000	0.010	2.856358
2.572167	0.010	2.902742
2.572333	0.010	2.891062
2.572500	0.010	2.893840
2.572667	0.010	2.878573
2.572833	0.010	2.869413
2.573000	0.010	2.863762
2.573167	0.010	2.887165
2.573333	0.010	2.857019
2.573500	0.010	2.867876
2.573667	0.010	2.852715
2.573833	0.010	2.878100
2.574000	0.010	2.849442
2.574167	0.010	2.861759
2.574333	0.010	2.818267
2.574500	0.010	2.868273
2.574667	0.010	2.870057
2.574833	0.010	2.865620
2.575000	0.010	2.849277
2.575167	0.010	2.816202
2.575333	0.010	2.833779
2.575500	0.010	2.838800
2.575667	0.010	2.828030
2.575833	0.010	2.863130
2.576000	0.010	2.854174
2.576167	0.010	2.828849
2.576333	0.010	2.799656
2.576500	0.010	2.835276
2.576667	0.010	2.819640
2.576833	0.010	2.820606
2.577000	0.010	2.834813
2.577167	0.010	2.833202
2.577333	0.010	2.810954
2.577500	0.010	2.813449
2.577667	0.010	2.841224
2.577833	0.010	2.812819
2.578000	0.010	2.805803
2.578167	0.010	2.810492
2.578333	0.010	2.806274
2.578500	0.010	2.806202
2.578667	0.010	2.780431
2.578833	0.010	2.808153
2.579000	0.010	2.797798
2.579167	0.010	2.786347
2.579333	0.010	2.778659
2.579500	0.010	2.780671
2.579667	0.010	2.784927
2.579833	0.010	2.783325
2.580000	0.010	2.776559
2.580167	0.010	2.787380
2.580333	0.010	2.754896
2.580500	0.010	2.786561
2.580667	0.010	2.770087
2.580833	0.010	2.774071
2.581000	0.010	2.796863
2.581167	0.010	2.802274
2.581333	0.010	2.778794
2.581500	0.010	2.779061
2.581667	0.010	2.771417
2.581833	0.010	2.743051
2.582000	0.010	2.787552
2.582167	0.010	2.786968
2.582333	0.010	2.772258
2.582500	0.010	2.750297
2.582667	0.010	2.740588
2.582833	0.010	2.733798
2.583000	0.010	2.721441
2.583167	0.010	2.760067
2.583333	0.010	2.761121
2.583500	0.010	2.766191
2.583667	0.010	2.766541
2.583833	0.010	2.764792
2.584000	0.010	2.738575
2.584167	0.010	2.724493
2.584333	0.010	2.725323
2.584500	0.010	2.728831
2.584667	0.010	2.764042
2.584833	0.010	2.773298
2.585000	0.010	2.737036
2.585167	0.010	2.747200
2.585333	0.010	2.736882
2.585500	0.010	2.719613
2.585667	0.010	2.713610
2.585833	0.010	2.710427
2.586000	0.010	2.724470
2.586167	0.010	2.735645
2.586333	0.010	2.748123
2.586500	0.010	2.724404
2.586667	0.010	2.751739
2.586833	0.010	2.723239
2.587000	0.010	2.727279
2.587167	0.010	2.705823
2.587333	0.010	2.700116
2.587500	0.010	2.739772
2.587667	0.010	2.712204
2.587833	0.010	2.721720
2.588000	0.010	2.729190
2.588167	0.010	2.695560
2.588333	0.010	2.703990
2.588500	0.010	2.726604
2.588667	0.010	2.726980
2.588833	0.010	2.737664
2.589000	0.010	2.745595
2.589167	0.010	2.725019
2.589333	0.010	2.722100
2.589500	0.010	2.705546
2.589667	0.010	2.722443
2.589833	0.010	2.685795
2.590000	0.010	2.695602
2.590167	0.010	2.683581
2.590333	0.010	2.697974
2.590500	0.010	2.663830
2.590667	0.010	2.671558
2.590833	0.010	2.685845
