File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/404.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Unknown-run2
Injection Number	5
Position	6
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Unspiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:03:36 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.302696
Signal Max.	174.251190
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
4.255500	0.010	27.175239
4.255667	0.010	27.205550
4.255833	0.010	27.225648
4.256000	0.010	27.252813
4.256167	0.010	27.316484
4.256333	0.010	27.344041
4.256500	0.010	27.407080
4.256667	0.010	27.432961
4.256833	0.010	27.437406
4.257000	0.010	27.502242
4.257167	0.010	27.535621
4.257333	0.010	27.577699
4.257500	0.010	27.628914
4.257667	0.010	27.694157
4.257833	0.010	27.742079
4.258000	0.010	27.781189
4.258167	0.010	27.777031
4.258333	0.010	27.819275
4.258500	0.010	27.885392
4.258667	0.010	27.942701
4.258833	0.010	27.977891
4.259000	0.010	28.009054
4.259167	0.010	28.044447
4.259333	0.010	28.093107
4.259500	0.010	28.141228
4.259667	0.010	28.171679
4.259833	0.010	28.204280
4.260000	0.010	28.244925
4.260167	0.010	28.299574
4.260333	0.010	28.348276
4.260500	0.010	28.372790
4.260667	0.010	28.428609
4.260833	0.010	28.456141
4.261000	0.010	28.505700
4.261167	0.010	28.559937
4.261333	0.010	28.576005
4.261500	0.010	28.632473
4.261667	0.010	28.672582
4.261833	0.010	28.711695
4.262000	0.010	28.749480
4.262167	0.010	28.780202
4.262333	0.010	28.840894
4.262500	0.010	28.875772
4.262667	0.010	28.916383
4.262833	0.010	28.962641
4.263000	0.010	28.983632
4.263167	0.010	29.025751
4.263333	0.010	29.068933
4.263500	0.010	29.116803
4.263667	0.010	29.182260
4.263833	0.010	29.228667
4.264000	0.010	29.244195
4.264167	0.010	29.300737
4.264333	0.010	29.317613
4.264500	0.010	29.348441
4.264667	0.010	29.397410
4.264833	0.010	29.450138
4.265000	0.010	29.483645
4.265167	0.010	29.524274
4.265333	0.010	29.580669
4.265500	0.010	29.642756
4.265667	0.010	29.669663
4.265833	0.010	29.706763
4.266000	0.010	29.754764
4.266167	0.010	29.807842
4.266333	0.010	29.826271
4.266500	0.010	29.864445
4.266667	0.010	29.932381
4.266833	0.010	29.968518
4.267000	0.010	29.991112
4.267167	0.010	30.051969
4.267333	0.010	30.109639
4.267500	0.010	30.137722
4.267667	0.010	30.181549
4.267833	0.010	30.236361
4.268000	0.010	30.265791
4.268167	0.010	30.307936
4.268333	0.010	30.374246
4.268500	0.010	30.388250
4.268667	0.010	30.461974
4.268833	0.010	30.500662
4.269000	0.010	30.524210
4.269167	0.010	30.569945
4.269333	0.010	30.614724
4.269500	0.010	30.658776
4.269667	0.010	30.712221
4.269833	0.010	30.775529
4.270000	0.010	30.808962
4.270167	0.010	30.830443
4.270333	0.010	30.875452
4.270500	0.010	30.917224
4.270667	0.010	30.940502
4.270833	0.010	30.992523
4.271000	0.010	31.054613
4.271167	0.010	31.092560
4.271333	0.010	31.144597
4.271500	0.010	31.192065
4.271667	0.010	31.240575
4.271833	0.010	31.288887
4.272000	0.010	31.301024
4.272167	0.010	31.361327
4.272333	0.010	31.415696
4.272500	0.010	31.459805
4.272667	0.010	31.518664
4.272833	0.010	31.544152
4.273000	0.010	31.576998
4.273167	0.010	31.618895
4.273333	0.010	31.673976
4.273500	0.010	31.731215
4.273667	0.010	31.762958
4.273833	0.010	31.829000
4.274000	0.010	31.857701
4.274167	0.010	31.907329
4.274333	0.010	31.951798
4.274500	0.010	31.998404
4.274667	0.010	32.066366
4.274833	0.010	32.133591
4.275000	0.010	32.174386
4.275167	0.010	32.216914
4.275333	0.010	32.228540
4.275500	0.010	32.286092
4.275667	0.010	32.317960
4.275833	0.010	32.337243
4.276000	0.010	32.368911
4.276167	0.010	32.405013
4.276333	0.010	32.493931
4.276500	0.010	32.523599
4.276667	0.010	32.601349
4.276833	0.010	32.667275
4.277000	0.010	32.681159
4.277167	0.010	32.729568
4.277333	0.010	32.790383
4.277500	0.010	32.814738
4.277667	0.010	32.882632
4.277833	0.010	32.931169
4.278000	0.010	32.975243
4.278167	0.010	33.014058
4.278333	0.010	33.046822
4.278500	0.010	33.076798
4.278667	0.010	33.109848
4.278833	0.010	33.160638
4.279000	0.010	33.242126
4.279167	0.010	33.298986
4.279333	0.010	33.327045
4.279500	0.010	33.378929
4.279667	0.010	33.428413
4.279833	0.010	33.461761
4.280000	0.010	33.507710
4.280167	0.010	33.573100
4.280333	0.010	33.588935
4.280500	0.010	33.627280
4.280667	0.010	33.711973
4.280833	0.010	33.756638
4.281000	0.010	33.825501
4.281167	0.010	33.849398
4.281333	0.010	33.862633
4.281500	0.010	33.924072
4.281667	0.010	33.972541
4.281833	0.010	34.008728
4.282000	0.010	34.039783
4.282167	0.010	34.124323
4.282333	0.010	34.158816
4.282500	0.010	34.211124
4.282667	0.010	34.223635
4.282833	0.010	34.314249
4.283000	0.010	34.362223
4.283167	0.010	34.383487
4.283333	0.010	34.436815
4.283500	0.010	34.490065
4.283667	0.010	34.527436
4.283833	0.010	34.564147
4.284000	0.010	34.616003
4.284167	0.010	34.676432
4.284333	0.010	34.677214
4.284500	0.010	34.732015
4.284667	0.010	34.820916
4.284833	0.010	34.845440
4.285000	0.010	34.919451
4.285167	0.010	34.967921
4.285333	0.010	35.016643
4.285500	0.010	35.036185
4.285667	0.010	35.089148
4.285833	0.010	35.133871
4.286000	0.010	35.196265
4.286167	0.010	35.220935
4.286333	0.010	35.291511
4.286500	0.010	35.358551
4.286667	0.010	35.403589
4.286833	0.010	35.466162
4.287000	0.010	35.502202
4.287167	0.010	35.531379
4.287333	0.010	35.573871
4.287500	0.010	35.609770
4.287667	0.010	35.651331
4.287833	0.010	35.704968
4.288000	0.010	35.743112
4.288167	0.010	35.775390
4.288333	0.010	35.856629
4.288500	0.010	35.912259
4.288667	0.010	35.954188
4.288833	0.010	35.982046
4.289000	0.010	36.065531
4.289167	0.010	36.120005
4.289333	0.010	36.132660
4.289500	0.010	36.213072
4.289667	0.010	36.241290
4.289833	0.010	36.323746
4.290000	0.010	36.358290
4.290167	0.010	36.368283
4.290333	0.010	36.430138
4.290500	0.010	36.457553
4.290667	0.010	36.551380
4.290833	0.010	36.592834
4.291000	0.010	36.638610
4.291167	0.010	36.678637
4.291333	0.010	36.710048
4.291500	0.010	36.755263
4.291667	0.010	36.800946
4.291833	0.010	36.854357
4.292000	0.010	36.925377
4.292167	0.010	36.958335
4.292333	0.010	37.028914
4.292500	0.010	37.045694
4.292667	0.010	37.084128
4.292833	0.010	37.140788
4.293000	0.010	37.230507
4.293167	0.010	37.253628
4.293333	0.010	37.264485
4.293500	0.010	37.304769
4.293667	0.010	37.367810
4.293833	0.010	37.436577
4.294000	0.010	37.481524
4.294167	0.010	37.514739
4.294333	0.010	37.575081
4.294500	0.010	37.646391
4.294667	0.010	37.682607
4.294833	0.010	37.741226
4.295000	0.010	37.772886
4.295167	0.010	37.828046
4.295333	0.010	37.874645
4.295500	0.010	37.931548
4.295667	0.010	37.963683
4.295833	0.010	38.014206
4.296000	0.010	38.069132
4.296167	0.010	38.110406
4.296333	0.010	38.159345
4.296500	0.010	38.214497
4.296667	0.010	38.258779
4.296833	0.010	38.303912
4.297000	0.010	38.353649
4.297167	0.010	38.389975
4.297333	0.010	38.445717
4.297500	0.010	38.503639
4.297667	0.010	38.528125
4.297833	0.010	38.578976
4.298000	0.010	38.627591
4.298167	0.010	38.707692
4.298333	0.010	38.728769
4.298500	0.010	38.819796
4.298667	0.010	38.885156
4.298833	0.010	38.912191
4.299000	0.010	38.936472
4.299167	0.010	38.969966
4.299333	0.010	39.030675
4.299500	0.010	39.069402
4.299667	0.010	39.134068
4.299833	0.010	39.195061
4.300000	0.010	39.231063
4.300167	0.010	39.262846
4.300333	0.010	39.300368
4.300500	0.010	39.379438
4.300667	0.010	39.424171
4.300833	0.010	39.450688
4.301000	0.010	39.467562
4.301167	0.010	39.538046
4.301333	0.010	39.603580
4.301500	0.010	39.655733
4.301667	0.010	39.701017
4.301833	0.010	39.740570
4.302000	0.010	39.789023
4.302167	0.010	39.820761
4.302333	0.010	39.877734
4.302500	0.010	39.946784
4.302667	0.010	39.978148
4.302833	0.010	40.039254
4.303000	0.010	40.066242
4.303167	0.010	40.138168
4.303333	0.010	40.172702
4.303500	0.010	40.220109
4.303667	0.010	40.274433
4.303833	0.010	40.348053
4.304000	0.010	40.401387
4.304167	0.010	40.419353
4.304333	0.010	40.468494
4.304500	0.010	40.521337
4.304667	0.010	40.551357
4.304833	0.010	40.568164
4.305000	0.010	40.653655
4.305167	0.010	40.732040
4.305333	0.010	40.786677
4.305500	0.010	40.849515
4.305667	0.010	40.870808
4.305833	0.010	40.912506
4.306000	0.010	40.971763
4.306167	0.010	41.010470
4.306333	0.010	41.038100
4.306500	0.010	41.085895
4.306667	0.010	41.119472
4.306833	0.010	41.186313
4.307000	0.010	41.243538
4.307167	0.010	41.274158
4.307333	0.010	41.314591
4.307500	0.010	41.362231
4.307667	0.010	41.413410
4.307833	0.010	41.475620
4.308000	0.010	41.516694
4.308167	0.010	41.607549
4.308333	0.010	41.617084
4.308500	0.010	41.674043
4.308667	0.010	41.723273
4.308833	0.010	41.757515
4.309000	0.010	41.813058
4.309167	0.010	41.834658
4.309333	0.010	41.919110
4.309500	0.010	41.962506
4.309667	0.010	42.004787
4.309833	0.010	42.039635
4.310000	0.010	42.082481
4.310167	0.010	42.140853
4.310333	0.010	42.177350
4.310500	0.010	42.243167
4.310667	0.010	42.313661
4.310833	0.010	42.343199
4.311000	0.010	42.402694
4.311167	0.010	42.473153
4.311333	0.010	42.496024
4.311500	0.010	42.541884
4.311667	0.010	42.561784
4.311833	0.010	42.624600
4.312000	0.010	42.700382
4.312167	0.010	42.725045
4.312333	0.010	42.771426
4.312500	0.010	42.818244
4.312667	0.010	42.903926
4.312833	0.010	42.942102
4.313000	0.010	42.960052
4.313167	0.010	43.012365
4.313333	0.010	43.045615
4.313500	0.010	43.117079
4.313667	0.010	43.180405
4.313833	0.010	43.200883
4.314000	0.010	43.244354
4.314167	0.010	43.281522
4.314333	0.010	43.346542
4.314500	0.010	43.405160
4.314667	0.010	43.444964
4.314833	0.010	43.502172
4.315000	0.010	43.541565
4.315167	0.010	43.561364
4.315333	0.010	43.609972
4.315500	0.010	43.672109
4.315667	0.010	43.751294
4.315833	0.010	43.801844
4.316000	0.010	43.829379
4.316167	0.010	43.860086
4.316333	0.010	43.897031
4.316500	0.010	43.974403
4.316667	0.010	44.040321
4.316833	0.010	44.056225
4.317000	0.010	44.117880
4.317167	0.010	44.165243
4.317333	0.010	44.202055
4.317500	0.010	44.255363
4.317667	0.010	44.313526
4.317833	0.010	44.383500
4.318000	0.010	44.397832
4.318167	0.010	44.442100
4.318333	0.010	44.483952
4.318500	0.010	44.521512
4.318667	0.010	44.544225
4.318833	0.010	44.602724
4.319000	0.010	44.644025
4.319167	0.010	44.722309
4.319333	0.010	44.784672
4.319500	0.010	44.844632
4.319667	0.010	44.874112
4.319833	0.010	44.922415
4.320000	0.010	44.965401
4.320167	0.010	45.029665
4.320333	0.010	45.063800
4.320500	0.010	45.098000
4.320667	0.010	45.171371
4.320833	0.010	45.172368
4.321000	0.010	45.216065
4.321167	0.010	45.266506
4.321333	0.010	45.339299
4.321500	0.010	45.406514
4.321667	0.010	45.462127
4.321833	0.010	45.504770
4.322000	0.010	45.555379
4.322167	0.010	45.598797
4.322333	0.010	45.610679
4.322500	0.010	45.666710
4.322667	0.010	45.720267
4.322833	0.010	45.785884
4.323000	0.010	45.840866
4.323167	0.010	45.855614
4.323333	0.010	45.927403
4.323500	0.010	45.979250
4.323667	0.010	45.982540
4.323833	0.010	46.018622
4.324000	0.010	46.071824
4.324167	0.010	46.122528
4.324333	0.010	46.173426
4.324500	0.010	46.259126
4.324667	0.010	46.279765
4.324833	0.010	46.360068
4.325000	0.010	46.389566
4.325167	0.010	46.443100
4.325333	0.010	46.507705
4.325500	0.010	46.508146
4.325667	0.010	46.522538
4.325833	0.010	46.603313
4.326000	0.010	46.648022
4.326167	0.010	46.707237
4.326333	0.010	46.775602
4.326500	0.010	46.818881
4.326667	0.010	46.859637
4.326833	0.010	46.896923
4.327000	0.010	46.953248
4.327167	0.010	46.948977
4.327333	0.010	47.003352
4.327500	0.010	47.074219
4.327667	0.010	47.142937
4.327833	0.010	47.158425
4.328000	0.010	47.235630
4.328167	0.010	47.275830
4.328333	0.010	47.356053
4.328500	0.010	47.358197
4.328667	0.010	47.391538
4.328833	0.010	47.466566
4.329000	0.010	47.491293
4.329167	0.010	47.533330
4.329333	0.010	47.594622
4.329500	0.010	47.641818
4.329667	0.010	47.692718
4.329833	0.010	47.738877
4.330000	0.010	47.781112
4.330167	0.010	47.846119
4.330333	0.010	47.899869
4.330500	0.010	47.949822
4.330667	0.010	48.008577
4.330833	0.010	48.038398
4.331000	0.010	48.060858
4.331167	0.010	48.122551
4.331333	0.010	48.126884
4.331500	0.010	48.192298
4.331667	0.010	48.233815
4.331833	0.010	48.268725
4.332000	0.010	48.308880
4.332167	0.010	48.373373
4.332333	0.010	48.457339
4.332500	0.010	48.499406
4.332667	0.010	48.549660
4.332833	0.010	48.600693
4.333000	0.010	48.622707
4.333167	0.010	48.653367
4.333333	0.010	48.707766
4.333500	0.010	48.782875
4.333667	0.010	48.786265
4.333833	0.010	48.805860
4.334000	0.010	48.897595
4.334167	0.010	48.914041
4.334333	0.010	48.978929
4.334500	0.010	49.015984
4.334667	0.010	49.068105
4.334833	0.010	49.123136
4.335000	0.010	49.172985
4.335167	0.010	49.220485
4.335333	0.010	49.242583
4.335500	0.010	49.272695
4.335667	0.010	49.313862
4.335833	0.010	49.381976
4.336000	0.010	49.446392
4.336167	0.010	49.499842
4.336333	0.010	49.561987
4.336500	0.010	49.594099
4.336667	0.010	49.646024
4.336833	0.010	49.685648
4.337000	0.010	49.723170
4.337167	0.010	49.789451
4.337333	0.010	49.835219
4.337500	0.010	49.839469
4.337667	0.010	49.919753
4.337833	0.010	49.924624
4.338000	0.010	49.990260
4.338167	0.010	50.042301
4.338333	0.010	50.093623
4.338500	0.010	50.120602
4.338667	0.010	50.151076
4.338833	0.010	50.178713
4.339000	0.010	50.194984
4.339167	0.010	50.286005
4.339333	0.010	50.350738
4.339500	0.010	50.405523
4.339667	0.010	50.446446
4.339833	0.010	50.483164
4.340000	0.010	50.525346
4.340167	0.010	50.594936
4.340333	0.010	50.640731
4.340500	0.010	50.653333
4.340667	0.010	50.685136
4.340833	0.010	50.748054
4.341000	0.010	50.807120
4.341167	0.010	50.824450
4.341333	0.010	50.873878
4.341500	0.010	50.954560
4.341667	0.010	50.989718
4.341833	0.010	51.012825
4.342000	0.010	51.065387
4.342167	0.010	51.134330
4.342333	0.010	51.161950
4.342500	0.010	51.195588
4.342667	0.010	51.266945
4.342833	0.010	51.288563
4.343000	0.010	51.329720
4.343167	0.010	51.384483
4.343333	0.010	51.431614
4.343500	0.010	51.480928
4.343667	0.010	51.531475
4.343833	0.010	51.535748
4.344000	0.010	51.578076
4.344167	0.010	51.621443
4.344333	0.010	51.714656
4.344500	0.010	51.781687
4.344667	0.010	51.790094
4.344833	0.010	51.816210
4.345000	0.010	51.828811
4.345167	0.010	51.900125
4.345333	0.010	51.938849
4.345500	0.010	51.981319
4.345667	0.010	52.010082
4.345833	0.010	52.073758
4.346000	0.010	52.130738
4.346167	0.010	52.166592
4.346333	0.010	52.207414
4.346500	0.010	52.264596
4.346667	0.010	52.275544
4.346833	0.010	52.326768
4.347000	0.010	52.381781
4.347167	0.010	52.437696
4.347333	0.010	52.477895
4.347500	0.010	52.514824
4.347667	0.010	52.585093
4.347833	0.010	52.584913
4.348000	0.010	52.616052
4.348167	0.010	52.681988
4.348333	0.010	52.698019
4.348500	0.010	52.779757
4.348667	0.010	52.843502
4.348833	0.010	52.868140
4.349000	0.010	52.900942
4.349167	0.010	52.968817
4.349333	0.010	52.977135
4.349500	0.010	53.036668
4.349667	0.010	53.076180
4.349833	0.010	53.133613
4.350000	0.010	53.146816
4.350167	0.010	53.237928
4.350333	0.010	53.269427
4.350500	0.010	53.286001
4.350667	0.010	53.328967
4.350833	0.010	53.375901
4.351000	0.010	53.398407
4.351167	0.010	53.447252
4.351333	0.010	53.509071
4.351500	0.010	53.540747
4.351667	0.010	53.551008
4.351833	0.010	53.604167
4.352000	0.010	53.634035
4.352167	0.010	53.706900
4.352333	0.010	53.741240
4.352500	0.010	53.798146
4.352667	0.010	53.824027
4.352833	0.010	53.872236
4.353000	0.010	53.888374
4.353167	0.010	53.931015
4.353333	0.010	54.008297
4.353500	0.010	54.040732
4.353667	0.010	54.081818
4.353833	0.010	54.133941
4.354000	0.010	54.166400
4.354167	0.010	54.176517
4.354333	0.010	54.241601
4.354500	0.010	54.294944
4.354667	0.010	54.340091
4.354833	0.010	54.359522
4.355000	0.010	54.400171
4.355167	0.010	54.445795
4.355333	0.010	54.491476
4.355500	0.010	54.531186
4.355667	0.010	54.557283
4.355833	0.010	54.625748
4.356000	0.010	54.681738
4.356167	0.010	54.733275
4.356333	0.010	54.765513
4.356500	0.010	54.793420
4.356667	0.010	54.831405
4.356833	0.010	54.883815
4.357000	0.010	54.917591
4.357167	0.010	54.963742
4.357333	0.010	55.025886
4.357500	0.010	55.052700
4.357667	0.010	55.096603
4.357833	0.010	55.148125
4.358000	0.010	55.195241
4.358167	0.010	55.230398
4.358333	0.010	55.296479
4.358500	0.010	55.307625
4.358667	0.010	55.374864
4.358833	0.010	55.394638
4.359000	0.010	55.444783
4.359167	0.010	55.445901
4.359333	0.010	55.515953
4.359500	0.010	55.533842
4.359667	0.010	55.574100
4.359833	0.010	55.644548
4.360000	0.010	55.700512
4.360167	0.010	55.719424
4.360333	0.010	55.780408
4.360500	0.010	55.778910
4.360667	0.010	55.816551
4.360833	0.010	55.906015
4.361000	0.010	55.917646
4.361167	0.010	55.972992
4.361333	0.010	56.028166
4.361500	0.010	56.071913
4.361667	0.010	56.097326
4.361833	0.010	56.130608
4.362000	0.010	56.185725
4.362167	0.010	56.219732
4.362333	0.010	56.258539
4.362500	0.010	56.289976
4.362667	0.010	56.318535
4.362833	0.010	56.382987
4.363000	0.010	56.429028
4.363167	0.010	56.485074
4.363333	0.010	56.523105
4.363500	0.010	56.537555
4.363667	0.010	56.582816
4.363833	0.010	56.628848
4.364000	0.010	56.635319
4.364167	0.010	56.687721
4.364333	0.010	56.738200
4.364500	0.010	56.777218
4.364667	0.010	56.795477
4.364833	0.010	56.877087
4.365000	0.010	56.908841
4.365167	0.010	56.953341
4.365333	0.010	56.964961
4.365500	0.010	57.010742
4.365667	0.010	57.012817
4.365833	0.010	57.061567
4.366000	0.010	57.131298
4.366167	0.010	57.179791
4.366333	0.010	57.204588
4.366500	0.010	57.262257
4.366667	0.010	57.290885
4.366833	0.010	57.352574
4.367000	0.010	57.416976
4.367167	0.010	57.439452
4.367333	0.010	57.478704
4.367500	0.010	57.500919
4.367667	0.010	57.551052
4.367833	0.010	57.545750
4.368000	0.010	57.590161
4.368167	0.010	57.641563
4.368333	0.010	57.698461
4.368500	0.010	57.719151
4.368667	0.010	57.761530
4.368833	0.010	57.813897
4.369000	0.010	57.846989
4.369167	0.010	57.896354
4.369333	0.010	57.944255
4.369500	0.010	57.984099
4.369667	0.010	58.014818
4.369833	0.010	58.013853
4.370000	0.010	58.082602
4.370167	0.010	58.143803
4.370333	0.010	58.182421
4.370500	0.010	58.216070
4.370667	0.010	58.243624
4.370833	0.010	58.246225
4.371000	0.010	58.292990
4.371167	0.010	58.343264
4.371333	0.010	58.407922
4.371500	0.010	58.448885
4.371667	0.010	58.487607
4.371833	0.010	58.559074
4.372000	0.010	58.584574
4.372167	0.010	58.615541
4.372333	0.010	58.637689
4.372500	0.010	58.674499
4.372667	0.010	58.706565
4.372833	0.010	58.758955
4.373000	0.010	58.802877
4.373167	0.010	58.849369
4.373333	0.010	58.894821
4.373500	0.010	58.912570
4.373667	0.010	58.953615
4.373833	0.010	58.980221
4.374000	0.010	59.011690
4.374167	0.010	59.083037
4.374333	0.010	59.096536
4.374500	0.010	59.152916
4.374667	0.010	59.186191
4.374833	0.010	59.231080
4.375000	0.010	59.269238
4.375167	0.010	59.303751
4.375333	0.010	59.324303
4.375500	0.010	59.382625
4.375667	0.010	59.419924
4.375833	0.010	59.445761
4.376000	0.010	59.493077
4.376167	0.010	59.498336
4.376333	0.010	59.545156
4.376500	0.010	59.606846
4.376667	0.010	59.649787
4.376833	0.010	59.665521
4.377000	0.010	59.731245
4.377167	0.010	59.768069
4.377333	0.010	59.785691
4.377500	0.010	59.838226
4.377667	0.010	59.867151
4.377833	0.010	59.904772
4.378000	0.010	59.954864
4.378167	0.010	59.985190
4.378333	0.010	60.021045
4.378500	0.010	60.068542
4.378667	0.010	60.122064
4.378833	0.010	60.169314
4.379000	0.010	60.196472
4.379167	0.010	60.208275
4.379333	0.010	60.255632
4.379500	0.010	60.292065
4.379667	0.010	60.319408
4.379833	0.010	60.373206
4.380000	0.010	60.412335
4.380167	0.010	60.451823
4.380333	0.010	60.453778
4.380500	0.010	60.490471
4.380667	0.010	60.556174
4.380833	0.010	60.581795
4.381000	0.010	60.616292
4.381167	0.010	60.672466
4.381333	0.010	60.720572
4.381500	0.010	60.751802
4.381667	0.010	60.776457
4.381833	0.010	60.810226
4.382000	0.010	60.840556
4.382167	0.010	60.871233
4.382333	0.010	60.914679
4.382500	0.010	60.960323
4.382667	0.010	60.991025
4.382833	0.010	61.033633
4.383000	0.010	61.084873
4.383167	0.010	61.114116
4.383333	0.010	61.170885
4.383500	0.010	61.219693
4.383667	0.010	61.247222
4.383833	0.010	61.280415
4.384000	0.010	61.301601
4.384167	0.010	61.349104
4.384333	0.010	61.391616
4.384500	0.010	61.419888
4.384667	0.010	61.439605
4.384833	0.010	61.473612
4.385000	0.010	61.511502
4.385167	0.010	61.569625
4.385333	0.010	61.612213
4.385500	0.010	61.614859
4.385667	0.010	61.659450
4.385833	0.010	61.718043
4.386000	0.010	61.737713
4.386167	0.010	61.787354
4.386333	0.010	61.806073
4.386500	0.010	61.843006
4.386667	0.010	61.894759
4.386833	0.010	61.919489
4.387000	0.010	61.979676
4.387167	0.010	62.031117
4.387333	0.010	62.032478
4.387500	0.010	62.072931
4.387667	0.010	62.078570
4.387833	0.010	62.147321
4.388000	0.010	62.207237
4.388167	0.010	62.247018
4.388333	0.010	62.283103
4.388500	0.010	62.305206
4.388667	0.010	62.355448
4.388833	0.010	62.359679
4.389000	0.010	62.389991
4.389167	0.010	62.394927
4.389333	0.010	62.466725
4.389500	0.010	62.500649
4.389667	0.010	62.526725
4.389833	0.010	62.569489
4.390000	0.010	62.624724
4.390167	0.010	62.659916
4.390333	0.010	62.652312
4.390500	0.010	62.691631
4.390667	0.010	62.725195
4.390833	0.010	62.743949
4.391000	0.010	62.797382
4.391167	0.010	62.824906
4.391333	0.010	62.887525
4.391500	0.010	62.918672
4.391667	0.010	62.964263
4.391833	0.010	63.015336
4.392000	0.010	63.015968
4.392167	0.010	63.092423
4.392333	0.010	63.114898
4.392500	0.010	63.118401
4.392667	0.010	63.186353
4.392833	0.010	63.248416
4.393000	0.010	63.259481
4.393167	0.010	63.326507
4.393333	0.010	63.329107
4.393500	0.010	63.371757
4.393667	0.010	63.401411
4.393833	0.010	63.420079
4.394000	0.010	63.470978
4.394167	0.010	63.509955
4.394333	0.010	63.544614
4.394500	0.010	63.543976
4.394667	0.010	63.618938
4.394833	0.010	63.632808
4.395000	0.010	63.665075
4.395167	0.010	63.683037
4.395333	0.010	63.750228
4.395500	0.010	63.771781
4.395667	0.010	63.819799
4.395833	0.010	63.849479
4.396000	0.010	63.886886
4.396167	0.010	63.908822
4.396333	0.010	63.977300
4.396500	0.010	64.016682
4.396667	0.010	64.044015
4.396833	0.010	64.083545
4.397000	0.010	64.120957
4.397167	0.010	64.150684
4.397333	0.010	64.149100
4.397500	0.010	64.179341
4.397667	0.010	64.210048
4.397833	0.010	64.273548
4.398000	0.010	64.277380
4.398167	0.010	64.332303
4.398333	0.010	64.364580
4.398500	0.010	64.389176
4.398667	0.010	64.466380
4.398833	0.010	64.459583
4.399000	0.010	64.497125
4.399167	0.010	64.526738
4.399333	0.010	64.554969
4.399500	0.010	64.585149
4.399667	0.010	64.650812
4.399833	0.010	64.666517
4.400000	0.010	64.683491
4.400167	0.010	64.699321
4.400333	0.010	64.778740
4.400500	0.010	64.811755
4.400667	0.010	64.867140
4.400833	0.010	64.866170
4.401000	0.010	64.937206
4.401167	0.010	64.951212
4.401333	0.010	64.992182
4.401500	0.010	65.001298
4.401667	0.010	65.044499
4.401833	0.010	65.095676
4.402000	0.010	65.123061
4.402167	0.010	65.148523
4.402333	0.010	65.177615
4.402500	0.010	65.199186
4.402667	0.010	65.238211
4.402833	0.010	65.296063
4.403000	0.010	65.338156
4.403167	0.010	65.355668
4.403333	0.010	65.389494
4.403500	0.010	65.425978
4.403667	0.010	65.469732
4.403833	0.010	65.509544
4.404000	0.010	65.540452
4.404167	0.010	65.554365
4.404333	0.010	65.582357
4.404500	0.010	65.595030
4.404667	0.010	65.681018
4.404833	0.010	65.692879
4.405000	0.010	65.718253
4.405167	0.010	65.766159
4.405333	0.010	65.785025
4.405500	0.010	65.787237
4.405667	0.010	65.835026
4.405833	0.010	65.892176
4.406000	0.010	65.886524
4.406167	0.010	65.915524
4.406333	0.010	65.986801
4.406500	0.010	66.003896
4.406667	0.010	66.057660
4.406833	0.010	66.045541
4.407000	0.010	66.088593
4.407167	0.010	66.127354
4.407333	0.010	66.175651
4.407500	0.010	66.191427
4.407667	0.010	66.239679
4.407833	0.010	66.269531
4.408000	0.010	66.302061
4.408167	0.010	66.333789
4.408333	0.010	66.345841
4.408500	0.010	66.393719
4.408667	0.010	66.459370
4.408833	0.010	66.494093
4.409000	0.010	66.517860
4.409167	0.010	66.539571
4.409333	0.010	66.554476
4.409500	0.010	66.612775
4.409667	0.010	66.645787
4.409833	0.010	66.696314
4.410000	0.010	66.738862
4.410167	0.010	66.759829
4.410333	0.010	66.791999
4.410500	0.010	66.811677
4.410667	0.010	66.866622
4.410833	0.010	66.875852
4.411000	0.010	66.903175
4.411167	0.010	66.962199
4.411333	0.010	66.969728
4.411500	0.010	66.990373
4.411667	0.010	67.036046
4.411833	0.010	67.082956
4.412000	0.010	67.107561
4.412167	0.010	67.143070
4.412333	0.010	67.158255
4.412500	0.010	67.154922
4.412667	0.010	67.215276
4.412833	0.010	67.249945
4.413000	0.010	67.292569
4.413167	0.010	67.339397
4.413333	0.010	67.360495
4.413500	0.010	67.397471
4.413667	0.010	67.401128
4.413833	0.010	67.483425
4.414000	0.010	67.521680
4.414167	0.010	67.529114
4.414333	0.010	67.542277
4.414500	0.010	67.561175
4.414667	0.010	67.585533
4.414833	0.010	67.663695
4.415000	0.010	67.712818
4.415167	0.010	67.716518
4.415333	0.010	67.718395
4.415500	0.010	67.792504
