File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/482.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Unknown-run1
Injection Number	4
Position	5
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Unspiked
Status	Finished
Injection Date	11/1/2016
Injection Time	9:53:19 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.173808
Signal Max.	174.245007
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
2.153000	0.010	10.561613
2.153167	0.010	10.557545
2.153333	0.010	10.533205
2.153500	0.010	10.532181
2.153667	0.010	10.550842
2.153833	0.010	10.566769
2.154000	0.010	10.562398
2.154167	0.010	10.559606
2.154333	0.010	10.544532
2.154500	0.010	10.545783
2.154667	0.010	10.520294
2.154833	0.010	10.566492
2.155000	0.010	10.552719
2.155167	0.010	10.547627
2.155333	0.010	10.521962
2.155500	0.010	10.511674
2.155667	0.010	10.522828
2.155833	0.010	10.530307
2.156000	0.010	10.510107
2.156167	0.010	10.500448
2.156333	0.010	10.501459
2.156500	0.010	10.507979
2.156667	0.010	10.509080
2.156833	0.010	10.528654
2.157000	0.010	10.533674
2.157167	0.010	10.512425
2.157333	0.010	10.505804
2.157500	0.010	10.502053
2.157667	0.010	10.482209
2.157833	0.010	10.477055
2.158000	0.010	10.508662
2.158167	0.010	10.512852
2.158333	0.010	10.488640
2.158500	0.010	10.496347
2.158667	0.010	10.490135
2.158833	0.010	10.486583
2.159000	0.010	10.445113
2.159167	0.010	10.448774
2.159333	0.010	10.444297
2.159500	0.010	10.459711
2.159667	0.010	10.442955
2.159833	0.010	10.460003
2.160000	0.010	10.473482
2.160167	0.010	10.463721
2.160333	0.010	10.411751
2.160500	0.010	10.437763
2.160667	0.010	10.462957
2.160833	0.010	10.454823
2.161000	0.010	10.446045
2.161167	0.010	10.463941
2.161333	0.010	10.462175
2.161500	0.010	10.470966
2.161667	0.010	10.443531
2.161833	0.010	10.445510
2.162000	0.010	10.438547
2.162167	0.010	10.434636
2.162333	0.010	10.418217
2.162500	0.010	10.408459
2.162667	0.010	10.417220
2.162833	0.010	10.394173
2.163000	0.010	10.411901
2.163167	0.010	10.421326
2.163333	0.010	10.421102
2.163500	0.010	10.413183
2.163667	0.010	10.422751
2.163833	0.010	10.402619
2.164000	0.010	10.399098
2.164167	0.010	10.402758
2.164333	0.010	10.397421
2.164500	0.010	10.407260
2.164667	0.010	10.408936
2.164833	0.010	10.407045
2.165000	0.010	10.393194
2.165167	0.010	10.407132
2.165333	0.010	10.379369
2.165500	0.010	10.390717
2.165667	0.010	10.370506
2.165833	0.010	10.354744
2.166000	0.010	10.385217
2.166167	0.010	10.401074
2.166333	0.010	10.407107
2.166500	0.010	10.347261
2.166667	0.010	10.355951
2.166833	0.010	10.370142
2.167000	0.010	10.372810
2.167167	0.010	10.351446
2.167333	0.010	10.375118
2.167500	0.010	10.385391
2.167667	0.010	10.351700
2.167833	0.010	10.333602
2.168000	0.010	10.336144
2.168167	0.010	10.336359
2.168333	0.010	10.342531
2.168500	0.010	10.353028
2.168667	0.010	10.368008
2.168833	0.010	10.338932
2.169000	0.010	10.331516
2.169167	0.010	10.360384
2.169333	0.010	10.323503
2.169500	0.010	10.348219
2.169667	0.010	10.352898
2.169833	0.010	10.347987
2.170000	0.010	10.358884
2.170167	0.010	10.335860
2.170333	0.010	10.342345
2.170500	0.010	10.348607
2.170667	0.010	10.330494
2.170833	0.010	10.331315
2.171000	0.010	10.311704
2.171167	0.010	10.311023
2.171333	0.010	10.315053
2.171500	0.010	10.311562
2.171667	0.010	10.310951
2.171833	0.010	10.297671
2.172000	0.010	10.319651
2.172167	0.010	10.311004
2.172333	0.010	10.295953
2.172500	0.010	10.272962
2.172667	0.010	10.275957
2.172833	0.010	10.250349
2.173000	0.010	10.289542
2.173167	0.010	10.309190
2.173333	0.010	10.296898
2.173500	0.010	10.294142
2.173667	0.010	10.264329
2.173833	0.010	10.260918
2.174000	0.010	10.275910
2.174167	0.010	10.278959
2.174333	0.010	10.261234
2.174500	0.010	10.257846
2.174667	0.010	10.277193
2.174833	0.010	10.288226
2.175000	0.010	10.293875
2.175167	0.010	10.299795
2.175333	0.010	10.269384
2.175500	0.010	10.272648
2.175667	0.010	10.259337
2.175833	0.010	10.268309
2.176000	0.010	10.281763
2.176167	0.010	10.258082
2.176333	0.010	10.265138
2.176500	0.010	10.239566
2.176667	0.010	10.269255
2.176833	0.010	10.248353
2.177000	0.010	10.259206
2.177167	0.010	10.250884
2.177333	0.010	10.277636
2.177500	0.010	10.242429
2.177667	0.010	10.215004
2.177833	0.010	10.242961
2.178000	0.010	10.236041
2.178167	0.010	10.255582
2.178333	0.010	10.235464
2.178500	0.010	10.228443
2.178667	0.010	10.226270
2.178833	0.010	10.219238
2.179000	0.010	10.245672
2.179167	0.010	10.227648
2.179333	0.010	10.212904
2.179500	0.010	10.229051
2.179667	0.010	10.221289
2.179833	0.010	10.221430
2.180000	0.010	10.204977
2.180167	0.010	10.212625
2.180333	0.010	10.222857
2.180500	0.010	10.209936
2.180667	0.010	10.211276
2.180833	0.010	10.196282
2.181000	0.010	10.175821
2.181167	0.010	10.180843
2.181333	0.010	10.217712
2.181500	0.010	10.202513
2.181667	0.010	10.215879
2.181833	0.010	10.210401
2.182000	0.010	10.188909
2.182167	0.010	10.212543
2.182333	0.010	10.227196
2.182500	0.010	10.225728
2.182667	0.010	10.165217
2.182833	0.010	10.205743
2.183000	0.010	10.231142
2.183167	0.010	10.193649
2.183333	0.010	10.200722
2.183500	0.010	10.187337
2.183667	0.010	10.230087
2.183833	0.010	10.227855
2.184000	0.010	10.207825
2.184167	0.010	10.204286
2.184333	0.010	10.177592
2.184500	0.010	10.173783
2.184667	0.010	10.172127
2.184833	0.010	10.207002
2.185000	0.010	10.206525
2.185167	0.010	10.210693
2.185333	0.010	10.194238
2.185500	0.010	10.161975
2.185667	0.010	10.168745
2.185833	0.010	10.178642
2.186000	0.010	10.178605
2.186167	0.010	10.176888
2.186333	0.010	10.160499
2.186500	0.010	10.181109
2.186667	0.010	10.164946
2.186833	0.010	10.163971
2.187000	0.010	10.142744
2.187167	0.010	10.159562
2.187333	0.010	10.169438
2.187500	0.010	10.154633
2.187667	0.010	10.169067
2.187833	0.010	10.171839
2.188000	0.010	10.171267
2.188167	0.010	10.170190
2.188333	0.010	10.193150
2.188500	0.010	10.163228
2.188667	0.010	10.146732
2.188833	0.010	10.164737
2.189000	0.010	10.154332
2.189167	0.010	10.134229
2.189333	0.010	10.131572
2.189500	0.010	10.174666
2.189667	0.010	10.128333
2.189833	0.010	10.152379
2.190000	0.010	10.134227
2.190167	0.010	10.140221
2.190333	0.010	10.154990
2.190500	0.010	10.164865
2.190667	0.010	10.155266
2.190833	0.010	10.153726
2.191000	0.010	10.173868
2.191167	0.010	10.151388
2.191333	0.010	10.119030
2.191500	0.010	10.144035
2.191667	0.010	10.147947
2.191833	0.010	10.115793
2.192000	0.010	10.126153
2.192167	0.010	10.128031
2.192333	0.010	10.115863
2.192500	0.010	10.145244
2.192667	0.010	10.143275
2.192833	0.010	10.129423
2.193000	0.010	10.126008
2.193167	0.010	10.123657
2.193333	0.010	10.147788
2.193500	0.010	10.159111
2.193667	0.010	10.164086
2.193833	0.010	10.131508
2.194000	0.010	10.122552
2.194167	0.010	10.117804
2.194333	0.010	10.139152
2.194500	0.010	10.117242
2.194667	0.010	10.117222
2.194833	0.010	10.118117
2.195000	0.010	10.160126
2.195167	0.010	10.153238
2.195333	0.010	10.128532
2.195500	0.010	10.137757
2.195667	0.010	10.128763
2.195833	0.010	10.127459
2.196000	0.010	10.097370
2.196167	0.010	10.107731
2.196333	0.010	10.090563
2.196500	0.010	10.109112
2.196667	0.010	10.094659
2.196833	0.010	10.119565
2.197000	0.010	10.103487
2.197167	0.010	10.170256
2.197333	0.010	10.111681
2.197500	0.010	10.127861
2.197667	0.010	10.149634
2.197833	0.010	10.126119
2.198000	0.010	10.110690
2.198167	0.010	10.091883
2.198333	0.010	10.093247
2.198500	0.010	10.082497
2.198667	0.010	10.088269
2.198833	0.010	10.072536
2.199000	0.010	10.103039
2.199167	0.010	10.119747
2.199333	0.010	10.117460
2.199500	0.010	10.139057
2.199667	0.010	10.111970
2.199833	0.010	10.082021
2.200000	0.010	10.092408
2.200167	0.010	10.106450
2.200333	0.010	10.122975
2.200500	0.010	10.117134
2.200667	0.010	10.094624
2.200833	0.010	10.135189
2.201000	0.010	10.123317
2.201167	0.010	10.110351
2.201333	0.010	10.076048
2.201500	0.010	10.107178
2.201667	0.010	10.092936
2.201833	0.010	10.096297
2.202000	0.010	10.076034
2.202167	0.010	10.078517
2.202333	0.010	10.074399
2.202500	0.010	10.101232
2.202667	0.010	10.112011
2.202833	0.010	10.076791
2.203000	0.010	10.071907
2.203167	0.010	10.063709
2.203333	0.010	10.080099
2.203500	0.010	10.090694
2.203667	0.010	10.052836
2.203833	0.010	10.082341
2.204000	0.010	10.096003
2.204167	0.010	10.079411
2.204333	0.010	10.087782
2.204500	0.010	10.059310
2.204667	0.010	10.088610
2.204833	0.010	10.069264
2.205000	0.010	10.078184
2.205167	0.010	10.099417
2.205333	0.010	10.095614
2.205500	0.010	10.106130
2.205667	0.010	10.108954
2.205833	0.010	10.075458
2.206000	0.010	10.090394
2.206167	0.010	10.103825
2.206333	0.010	10.095796
2.206500	0.010	10.095803
2.206667	0.010	10.115735
2.206833	0.010	10.108770
2.207000	0.010	10.107529
2.207167	0.010	10.097447
2.207333	0.010	10.091319
2.207500	0.010	10.086902
2.207667	0.010	10.094522
2.207833	0.010	10.090019
2.208000	0.010	10.090696
2.208167	0.010	10.066652
2.208333	0.010	10.057104
2.208500	0.010	10.078092
2.208667	0.010	10.071627
2.208833	0.010	10.079202
2.209000	0.010	10.055615
2.209167	0.010	10.066168
2.209333	0.010	10.096788
2.209500	0.010	10.059787
2.209667	0.010	10.059334
2.209833	0.010	10.111183
2.210000	0.010	10.091192
2.210167	0.010	10.079900
2.210333	0.010	10.087152
2.210500	0.010	10.085116
2.210667	0.010	10.053856
2.210833	0.010	10.088010
2.211000	0.010	10.062035
2.211167	0.010	10.062894
2.211333	0.010	10.051133
2.211500	0.010	10.043421
2.211667	0.010	10.050479
2.211833	0.010	10.061364
2.212000	0.010	10.069570
2.212167	0.010	10.052309
2.212333	0.010	10.069115
2.212500	0.010	10.070326
2.212667	0.010	10.050900
2.212833	0.010	10.085854
2.213000	0.010	10.039457
2.213167	0.010	10.070439
2.213333	0.010	10.089092
2.213500	0.010	10.085063
2.213667	0.010	10.050336
2.213833	0.010	10.039577
2.214000	0.010	10.052288
2.214167	0.010	10.076866
2.214333	0.010	10.068481
2.214500	0.010	10.056187
2.214667	0.010	10.057790
2.214833	0.010	10.049768
2.215000	0.010	10.106147
2.215167	0.010	10.069064
2.215333	0.010	10.081568
2.215500	0.010	10.061844
2.215667	0.010	10.090558
2.215833	0.010	10.090959
2.216000	0.010	10.072001
2.216167	0.010	10.075064
2.216333	0.010	10.066870
2.216500	0.010	10.057186
2.216667	0.010	10.073838
2.216833	0.010	10.092320
2.217000	0.010	10.089091
2.217167	0.010	10.070361
2.217333	0.010	10.066542
2.217500	0.010	10.044922
2.217667	0.010	10.057182
2.217833	0.010	10.040836
2.218000	0.010	10.054577
2.218167	0.010	10.064900
2.218333	0.010	10.064169
2.218500	0.010	10.050841
2.218667	0.010	10.064122
2.218833	0.010	10.027385
2.219000	0.010	10.037464
2.219167	0.010	10.031435
2.219333	0.010	10.042708
2.219500	0.010	10.080528
2.219667	0.010	10.049280
2.219833	0.010	10.071269
2.220000	0.010	10.046932
2.220167	0.010	10.051177
2.220333	0.010	10.016545
2.220500	0.010	10.044033
2.220667	0.010	10.047257
2.220833	0.010	10.027007
2.221000	0.010	10.040741
2.221167	0.010	10.046748
2.221333	0.010	10.071036
2.221500	0.010	10.084171
2.221667	0.010	10.050802
2.221833	0.010	10.065817
2.222000	0.010	10.025549
2.222167	0.010	10.020164
2.222333	0.010	10.055161
2.222500	0.010	10.055598
2.222667	0.010	10.039312
2.222833	0.010	10.038253
2.223000	0.010	10.053472
2.223167	0.010	10.015814
2.223333	0.010	10.001204
2.223500	0.010	10.054697
2.223667	0.010	10.045871
2.223833	0.010	10.063717
2.224000	0.010	10.058428
2.224167	0.010	10.063961
2.224333	0.010	10.015191
2.224500	0.010	10.048628
2.224667	0.010	10.045812
2.224833	0.010	10.056740
2.225000	0.010	10.024186
2.225167	0.010	10.024767
2.225333	0.010	10.024175
2.225500	0.010	10.024789
2.225667	0.010	10.026763
2.225833	0.010	10.038949
2.226000	0.010	10.020809
2.226167	0.010	10.026797
2.226333	0.010	10.067533
2.226500	0.010	10.047948
2.226667	0.010	10.055068
2.226833	0.010	10.059012
2.227000	0.010	10.047742
2.227167	0.010	10.017630
2.227333	0.010	10.023682
2.227500	0.010	10.034988
2.227667	0.010	10.028599
2.227833	0.010	10.030135
2.228000	0.010	10.028232
2.228167	0.010	10.051679
2.228333	0.010	10.042792
2.228500	0.010	10.046760
2.228667	0.010	10.036320
2.228833	0.010	10.006626
2.229000	0.010	10.046657
2.229167	0.010	10.050135
2.229333	0.010	10.058614
2.229500	0.010	10.053606
2.229667	0.010	10.060973
2.229833	0.010	10.062424
2.230000	0.010	10.095157
2.230167	0.010	10.063403
2.230333	0.010	10.040953
2.230500	0.010	10.040778
2.230667	0.010	10.012915
2.230833	0.010	10.043314
2.231000	0.010	10.039169
2.231167	0.010	10.031318
2.231333	0.010	10.037418
2.231500	0.010	10.062606
2.231667	0.010	10.040637
2.231833	0.010	10.029339
2.232000	0.010	10.049593
2.232167	0.010	10.021107
2.232333	0.010	10.026913
2.232500	0.010	9.999117
2.232667	0.010	10.034730
2.232833	0.010	10.051915
2.233000	0.010	10.016893
2.233167	0.010	10.017300
2.233333	0.010	10.044353
2.233500	0.010	10.016238
2.233667	0.010	10.044767
2.233833	0.010	10.047601
2.234000	0.010	10.037579
2.234167	0.010	10.047931
2.234333	0.010	10.030802
2.234500	0.010	10.018149
2.234667	0.010	10.039491
2.234833	0.010	10.032321
2.235000	0.010	10.019671
2.235167	0.010	10.014138
2.235333	0.010	10.011769
2.235500	0.010	10.063631
2.235667	0.010	10.032398
2.235833	0.010	9.996283
2.236000	0.010	9.997094
2.236167	0.010	10.019970
2.236333	0.010	10.020339
2.236500	0.010	10.012690
2.236667	0.010	10.010237
2.236833	0.010	9.992696
2.237000	0.010	10.044032
2.237167	0.010	10.016090
2.237333	0.010	10.019528
2.237500	0.010	9.995899
2.237667	0.010	10.020313
2.237833	0.010	9.982347
2.238000	0.010	10.006610
2.238167	0.010	10.007617
2.238333	0.010	10.018451
2.238500	0.010	10.004932
2.238667	0.010	10.015568
2.238833	0.010	10.038391
2.239000	0.010	10.032705
2.239167	0.010	10.011145
2.239333	0.010	10.006961
2.239500	0.010	10.009499
2.239667	0.010	10.023615
2.239833	0.010	10.001990
2.240000	0.010	10.027298
2.240167	0.010	10.029630
2.240333	0.010	10.007240
2.240500	0.010	10.032202
2.240667	0.010	10.040441
2.240833	0.010	10.009311
2.241000	0.010	10.018316
2.241167	0.010	10.022207
2.241333	0.010	9.994436
2.241500	0.010	10.004033
2.241667	0.010	10.010848
2.241833	0.010	10.012028
2.242000	0.010	9.993529
2.242167	0.010	10.011505
2.242333	0.010	10.006255
2.242500	0.010	10.019632
2.242667	0.010	9.985549
2.242833	0.010	9.969833
2.243000	0.010	10.022878
2.243167	0.010	9.997345
2.243333	0.010	10.000151
2.243500	0.010	10.011766
2.243667	0.010	10.015938
2.243833	0.010	10.010831
2.244000	0.010	10.038903
2.244167	0.010	10.018207
2.244333	0.010	10.012657
2.244500	0.010	10.003267
2.244667	0.010	10.007035
2.244833	0.010	9.980066
2.245000	0.010	9.997859
2.245167	0.010	9.985601
2.245333	0.010	9.965546
2.245500	0.010	9.976767
2.245667	0.010	9.959079
2.245833	0.010	9.999991
2.246000	0.010	9.987399
2.246167	0.010	9.974993
2.246333	0.010	10.015579
2.246500	0.010	10.016759
2.246667	0.010	9.997318
2.246833	0.010	9.967200
2.247000	0.010	9.972318
2.247167	0.010	9.962373
2.247333	0.010	10.009257
2.247500	0.010	10.025257
2.247667	0.010	9.983666
2.247833	0.010	9.988961
2.248000	0.010	9.981716
2.248167	0.010	9.994189
2.248333	0.010	9.992722
2.248500	0.010	9.998995
2.248667	0.010	9.986975
2.248833	0.010	9.993022
2.249000	0.010	9.992170
2.249167	0.010	9.978837
2.249333	0.010	9.970378
2.249500	0.010	9.952879
2.249667	0.010	9.982537
2.249833	0.010	9.995462
2.250000	0.010	9.975082
2.250167	0.010	9.954956
2.250333	0.010	9.972173
2.250500	0.010	9.951902
2.250667	0.010	9.952648
2.250833	0.010	9.963385
2.251000	0.010	9.986258
2.251167	0.010	9.973673
2.251333	0.010	9.951716
2.251500	0.010	9.994174
2.251667	0.010	9.965801
2.251833	0.010	10.002063
2.252000	0.010	9.990927
2.252167	0.010	9.967879
2.252333	0.010	9.942242
2.252500	0.010	9.916370
2.252667	0.010	9.934587
2.252833	0.010	9.939900
2.253000	0.010	9.930949
2.253167	0.010	9.964380
2.253333	0.010	9.951996
2.253500	0.010	9.949236
2.253667	0.010	9.941067
2.253833	0.010	9.986105
2.254000	0.010	9.971845
2.254167	0.010	9.950065
2.254333	0.010	9.965756
2.254500	0.010	9.969916
2.254667	0.010	9.955263
2.254833	0.010	9.953237
2.255000	0.010	9.944558
2.255167	0.010	9.960768
2.255333	0.010	9.943498
2.255500	0.010	9.968079
2.255667	0.010	9.976170
2.255833	0.010	9.969307
2.256000	0.010	9.942858
2.256167	0.010	9.942633
2.256333	0.010	9.921753
2.256500	0.010	9.909213
2.256667	0.010	9.913323
2.256833	0.010	9.933282
2.257000	0.010	9.941975
2.257167	0.010	9.944872
2.257333	0.010	9.958263
2.257500	0.010	9.907711
2.257667	0.010	9.903987
2.257833	0.010	9.915374
2.258000	0.010	9.935096
2.258167	0.010	9.919334
2.258333	0.010	9.884733
2.258500	0.010	9.905245
2.258667	0.010	9.918492
2.258833	0.010	9.917365
2.259000	0.010	9.935053
2.259167	0.010	9.930609
2.259333	0.010	9.908710
2.259500	0.010	9.909614
2.259667	0.010	9.901333
2.259833	0.010	9.917668
2.260000	0.010	9.926505
2.260167	0.010	9.879160
2.260333	0.010	9.923685
2.260500	0.010	9.920441
2.260667	0.010	9.927719
2.260833	0.010	9.913539
2.261000	0.010	9.907356
2.261167	0.010	9.902956
2.261333	0.010	9.902791
2.261500	0.010	9.920082
2.261667	0.010	9.887693
2.261833	0.010	9.890088
2.262000	0.010	9.860780
2.262167	0.010	9.894864
2.262333	0.010	9.915761
2.262500	0.010	9.879761
2.262667	0.010	9.857179
2.262833	0.010	9.872485
2.263000	0.010	9.870463
2.263167	0.010	9.890432
2.263333	0.010	9.887803
2.263500	0.010	9.865867
2.263667	0.010	9.843354
2.263833	0.010	9.876884
2.264000	0.010	9.874112
2.264167	0.010	9.851238
2.264333	0.010	9.872512
2.264500	0.010	9.885223
2.264667	0.010	9.863874
2.264833	0.010	9.887544
2.265000	0.010	9.853652
2.265167	0.010	9.824989
2.265333	0.010	9.838568
2.265500	0.010	9.849683
2.265667	0.010	9.857102
2.265833	0.010	9.857743
2.266000	0.010	9.811173
2.266167	0.010	9.811799
2.266333	0.010	9.848445
2.266500	0.010	9.827089
2.266667	0.010	9.851645
2.266833	0.010	9.866629
2.267000	0.010	9.849703
2.267167	0.010	9.884009
2.267333	0.010	9.848640
2.267500	0.010	9.846238
2.267667	0.010	9.870324
2.267833	0.010	9.837458
2.268000	0.010	9.842275
2.268167	0.010	9.825263
2.268333	0.010	9.844782
2.268500	0.010	9.828059
2.268667	0.010	9.820009
2.268833	0.010	9.835537
2.269000	0.010	9.809314
2.269167	0.010	9.812744
2.269333	0.010	9.806365
2.269500	0.010	9.810528
2.269667	0.010	9.811492
2.269833	0.010	9.811045
2.270000	0.010	9.790039
2.270167	0.010	9.799989
2.270333	0.010	9.796495
2.270500	0.010	9.817547
2.270667	0.010	9.813713
2.270833	0.010	9.798161
2.271000	0.010	9.800064
2.271167	0.010	9.803506
2.271333	0.010	9.828381
2.271500	0.010	9.804498
2.271667	0.010	9.789841
2.271833	0.010	9.764388
2.272000	0.010	9.781082
2.272167	0.010	9.808239
2.272333	0.010	9.779303
2.272500	0.010	9.795338
2.272667	0.010	9.795388
2.272833	0.010	9.785850
2.273000	0.010	9.781710
2.273167	0.010	9.802490
2.273333	0.010	9.800234
2.273500	0.010	9.803590
2.273667	0.010	9.787692
2.273833	0.010	9.753922
2.274000	0.010	9.760033
2.274167	0.010	9.763592
2.274333	0.010	9.769454
2.274500	0.010	9.778926
2.274667	0.010	9.796046
2.274833	0.010	9.756686
2.275000	0.010	9.766415
2.275167	0.010	9.773290
2.275333	0.010	9.730318
2.275500	0.010	9.710776
2.275667	0.010	9.698848
2.275833	0.010	9.695344
2.276000	0.010	9.699053
2.276167	0.010	9.714538
2.276333	0.010	9.713462
2.276500	0.010	9.742487
2.276667	0.010	9.756833
2.276833	0.010	9.753546
2.277000	0.010	9.734762
2.277167	0.010	9.726588
2.277333	0.010	9.725684
2.277500	0.010	9.720876
2.277667	0.010	9.707550
2.277833	0.010	9.700095
2.278000	0.010	9.710661
2.278167	0.010	9.690155
2.278333	0.010	9.699418
2.278500	0.010	9.717323
2.278667	0.010	9.734654
2.278833	0.010	9.710980
2.279000	0.010	9.699825
2.279167	0.010	9.662030
2.279333	0.010	9.707981
2.279500	0.010	9.716731
2.279667	0.010	9.667597
2.279833	0.010	9.687939
2.280000	0.010	9.683738
2.280167	0.010	9.680129
2.280333	0.010	9.713271
2.280500	0.010	9.699949
2.280667	0.010	9.711497
2.280833	0.010	9.682719
2.281000	0.010	9.671037
2.281167	0.010	9.678996
2.281333	0.010	9.684170
2.281500	0.010	9.676928
2.281667	0.010	9.652061
2.281833	0.010	9.666390
2.282000	0.010	9.620656
2.282167	0.010	9.660605
2.282333	0.010	9.670127
2.282500	0.010	9.634439
2.282667	0.010	9.631947
2.282833	0.010	9.639422
2.283000	0.010	9.640090
2.283167	0.010	9.656062
2.283333	0.010	9.652553
2.283500	0.010	9.652772
2.283667	0.010	9.647636
2.283833	0.010	9.657621
2.284000	0.010	9.654091
2.284167	0.010	9.637830
2.284333	0.010	9.623836
2.284500	0.010	9.609985
2.284667	0.010	9.596112
2.284833	0.010	9.643011
2.285000	0.010	9.613124
2.285167	0.010	9.591446
2.285333	0.010	9.563881
2.285500	0.010	9.592570
2.285667	0.010	9.557412
2.285833	0.010	9.586295
2.286000	0.010	9.602329
2.286167	0.010	9.598882
2.286333	0.010	9.581800
2.286500	0.010	9.568284
2.286667	0.010	9.578056
2.286833	0.010	9.564141
2.287000	0.010	9.574500
2.287167	0.010	9.568674
2.287333	0.010	9.566105
2.287500	0.010	9.572787
2.287667	0.010	9.577366
2.287833	0.010	9.560328
2.288000	0.010	9.550383
2.288167	0.010	9.558984
2.288333	0.010	9.573996
2.288500	0.010	9.537194
2.288667	0.010	9.542863
2.288833	0.010	9.527146
2.289000	0.010	9.557599
2.289167	0.010	9.529241
2.289333	0.010	9.529043
2.289500	0.010	9.567045
2.289667	0.010	9.561984
2.289833	0.010	9.550199
2.290000	0.010	9.571947
2.290167	0.010	9.577081
2.290333	0.010	9.555888
2.290500	0.010	9.531095
2.290667	0.010	9.524680
2.290833	0.010	9.513178
2.291000	0.010	9.476976
2.291167	0.010	9.499397
2.291333	0.010	9.502241
2.291500	0.010	9.477456
2.291667	0.010	9.498740
2.291833	0.010	9.492401
2.292000	0.010	9.474997
2.292167	0.010	9.468246
2.292333	0.010	9.509448
2.292500	0.010	9.504911
2.292667	0.010	9.519354
2.292833	0.010	9.530838
2.293000	0.010	9.494226
2.293167	0.010	9.482675
2.293333	0.010	9.488062
2.293500	0.010	9.454098
2.293667	0.010	9.447891
2.293833	0.010	9.460794
2.294000	0.010	9.454290
2.294167	0.010	9.431502
2.294333	0.010	9.452793
2.294500	0.010	9.468950
2.294667	0.010	9.469986
2.294833	0.010	9.461747
2.295000	0.010	9.447773
2.295167	0.010	9.480671
2.295333	0.010	9.455146
2.295500	0.010	9.457062
2.295667	0.010	9.444033
2.295833	0.010	9.423644
2.296000	0.010	9.411274
2.296167	0.010	9.409359
2.296333	0.010	9.401665
2.296500	0.010	9.376589
2.296667	0.010	9.386537
2.296833	0.010	9.429875
2.297000	0.010	9.415781
2.297167	0.010	9.425220
2.297333	0.010	9.411952
2.297500	0.010	9.402771
2.297667	0.010	9.404840
2.297833	0.010	9.404866
2.298000	0.010	9.410943
2.298167	0.010	9.378946
2.298333	0.010	9.388462
2.298500	0.010	9.398669
2.298667	0.010	9.375336
2.298833	0.010	9.375615
2.299000	0.010	9.365373
2.299167	0.010	9.355694
2.299333	0.010	9.349764
2.299500	0.010	9.356699
2.299667	0.010	9.325922
2.299833	0.010	9.349771
2.300000	0.010	9.370555
2.300167	0.010	9.369189
2.300333	0.010	9.341734
2.300500	0.010	9.321178
2.300667	0.010	9.306136
2.300833	0.010	9.310026
2.301000	0.010	9.307412
2.301167	0.010	9.312355
2.301333	0.010	9.306694
2.301500	0.010	9.287780
2.301667	0.010	9.291665
2.301833	0.010	9.315909
2.302000	0.010	9.295289
2.302167	0.010	9.276767
2.302333	0.010	9.292093
2.302500	0.010	9.326506
2.302667	0.010	9.314589
2.302833	0.010	9.318935
2.303000	0.010	9.298298
2.303167	0.010	9.299720
2.303333	0.010	9.285592
2.303500	0.010	9.281278
2.303667	0.010	9.301913
2.303833	0.010	9.299560
2.304000	0.010	9.277706
2.304167	0.010	9.287346
2.304333	0.010	9.249113
2.304500	0.010	9.266209
2.304667	0.010	9.263285
2.304833	0.010	9.262000
2.305000	0.010	9.278819
2.305167	0.010	9.265268
2.305333	0.010	9.236923
2.305500	0.010	9.239341
2.305667	0.010	9.278445
2.305833	0.010	9.253106
2.306000	0.010	9.245457
2.306167	0.010	9.244750
2.306333	0.010	9.210667
2.306500	0.010	9.223612
2.306667	0.010	9.234399
2.306833	0.010	9.200105
2.307000	0.010	9.216389
2.307167	0.010	9.200094
2.307333	0.010	9.197322
2.307500	0.010	9.190966
2.307667	0.010	9.192505
2.307833	0.010	9.175095
2.308000	0.010	9.156238
2.308167	0.010	9.173999
2.308333	0.010	9.177308
2.308500	0.010	9.152819
2.308667	0.010	9.152548
2.308833	0.010	9.132505
2.309000	0.010	9.148980
2.309167	0.010	9.149111
2.309333	0.010	9.176979
2.309500	0.010	9.153597
2.309667	0.010	9.139992
2.309833	0.010	9.162567
2.310000	0.010	9.156769
2.310167	0.010	9.137855
2.310333	0.010	9.107981
2.310500	0.010	9.119206
2.310667	0.010	9.120721
2.310833	0.010	9.111842
2.311000	0.010	9.117529
2.311167	0.010	9.099171
2.311333	0.010	9.112911
2.311500	0.010	9.091094
2.311667	0.010	9.084207
2.311833	0.010	9.095973
2.312000	0.010	9.088057
2.312167	0.010	9.092409
2.312333	0.010	9.059692
2.312500	0.010	9.067133
2.312667	0.010	9.068687
2.312833	0.010	9.053706
2.313000	0.010	9.069680
