Potential/V	Current/A
0.840	-1.428e-5
0.841	-1.424e-5
0.842	-1.419e-5
0.843	-1.416e-5
0.844	-1.412e-5
0.845	-1.407e-5
0.846	-1.404e-5
0.847	-1.400e-5
0.848	-1.397e-5
0.849	-1.393e-5
0.850	-1.389e-5
0.851	-1.386e-5
0.852	-1.382e-5
0.853	-1.379e-5
0.854	-1.376e-5
0.855	-1.373e-5
0.856	-1.370e-5
0.857	-1.366e-5
0.858	-1.363e-5
0.859	-1.360e-5
0.860	-1.358e-5
0.861	-1.355e-5
0.862	-1.352e-5
0.863	-1.350e-5
0.864	-1.347e-5
0.865	-1.345e-5
0.866	-1.342e-5
0.867	-1.339e-5
0.868	-1.338e-5
0.869	-1.335e-5
0.870	-1.333e-5
0.871	-1.331e-5
0.872	-1.328e-5
0.873	-1.327e-5
0.874	-1.324e-5
0.875	-1.322e-5
0.876	-1.320e-5
0.877	-1.317e-5
0.878	-1.316e-5
0.879	-1.314e-5
0.880	-1.312e-5
0.881	-1.311e-5
0.882	-1.308e-5
0.883	-1.307e-5
0.884	-1.306e-5
0.885	-1.304e-5
0.886	-1.303e-5
0.887	-1.301e-5
0.888	-1.300e-5
0.889	-1.298e-5
0.890	-1.297e-5
0.891	-1.296e-5
0.892	-1.294e-5
0.893	-1.293e-5
0.894	-1.292e-5
0.895	-1.291e-5
0.896	-1.290e-5
0.897	-1.289e-5
0.898	-1.288e-5
0.899	-1.287e-5
0.900	-1.287e-5
0.901	-1.286e-5
0.902	-1.285e-5
0.903	-1.285e-5
0.904	-1.283e-5
0.905	-1.283e-5
0.906	-1.283e-5
0.907	-1.282e-5
0.908	-1.283e-5
0.909	-1.282e-5
0.910	-1.282e-5
0.911	-1.282e-5
0.912	-1.281e-5
0.913	-1.282e-5
0.914	-1.282e-5
0.915	-1.282e-5
0.916	-1.282e-5
0.917	-1.281e-5
0.918	-1.283e-5
0.919	-1.284e-5
0.920	-1.284e-5
0.921	-1.285e-5
0.922	-1.285e-5
0.923	-1.287e-5
0.924	-1.288e-5
0.925	-1.288e-5
0.926	-1.290e-5
0.927	-1.291e-5
0.928	-1.292e-5
0.929	-1.294e-5
0.930	-1.296e-5
0.931	-1.297e-5
0.932	-1.299e-5
0.933	-1.301e-5
0.934	-1.303e-5
0.935	-1.306e-5
0.936	-1.308e-5
0.937	-1.311e-5
0.938	-1.314e-5
0.939	-1.316e-5
0.940	-1.320e-5
0.941	-1.323e-5
0.942	-1.326e-5
0.943	-1.330e-5
0.944	-1.334e-5
0.945	-1.338e-5
0.946	-1.342e-5
0.947	-1.346e-5
0.948	-1.352e-5
0.949	-1.356e-5
0.950	-1.361e-5
0.951	-1.367e-5
0.952	-1.372e-5
0.953	-1.379e-5
0.954	-1.385e-5
0.955	-1.392e-5
0.956	-1.400e-5
0.957	-1.406e-5
0.958	-1.415e-5
0.959	-1.423e-5
0.960	-1.431e-5
0.961	-1.441e-5
0.962	-1.450e-5
0.963	-1.460e-5
