Potential/V	Current/A
0.598	-3.624e-5
0.599	-3.616e-5
0.600	-3.606e-5
0.601	-3.598e-5
0.602	-3.589e-5
0.603	-3.579e-5
0.604	-3.572e-5
0.605	-3.563e-5
0.606	-3.554e-5
0.607	-3.546e-5
0.608	-3.537e-5
0.609	-3.529e-5
0.610	-3.521e-5
0.611	-3.513e-5
0.612	-3.507e-5
0.613	-3.498e-5
0.614	-3.492e-5
0.615	-3.484e-5
0.616	-3.476e-5
0.617	-3.468e-5
0.618	-3.460e-5
0.619	-3.453e-5
0.620	-3.446e-5
0.621	-3.438e-5
0.622	-3.431e-5
0.623	-3.424e-5
0.624	-3.417e-5
0.625	-3.410e-5
0.626	-3.403e-5
0.627	-3.396e-5
0.628	-3.389e-5
0.629	-3.382e-5
0.630	-3.376e-5
0.631	-3.369e-5
0.632	-3.363e-5
0.633	-3.356e-5
0.634	-3.350e-5
0.635	-3.343e-5
0.636	-3.337e-5
0.637	-3.331e-5
0.638	-3.325e-5
0.639	-3.319e-5
0.640	-3.313e-5
0.641	-3.307e-5
0.642	-3.302e-5
0.643	-3.295e-5
0.644	-3.290e-5
0.645	-3.283e-5
0.646	-3.278e-5
0.647	-3.273e-5
0.648	-3.266e-5
0.649	-3.261e-5
0.650	-3.256e-5
0.651	-3.250e-5
0.652	-3.245e-5
0.653	-3.239e-5
0.654	-3.235e-5
0.655	-3.230e-5
0.656	-3.224e-5
0.657	-3.219e-5
0.658	-3.213e-5
0.659	-3.209e-5
0.660	-3.205e-5
0.661	-3.199e-5
0.662	-3.194e-5
0.663	-3.189e-5
0.664	-3.185e-5
0.665	-3.181e-5
0.666	-3.176e-5
0.667	-3.172e-5
0.668	-3.167e-5
0.669	-3.162e-5
0.670	-3.158e-5
0.671	-3.153e-5
0.672	-3.149e-5
0.673	-3.145e-5
0.674	-3.141e-5
0.675	-3.137e-5
0.676	-3.133e-5
0.677	-3.129e-5
0.678	-3.125e-5
0.679	-3.121e-5
0.680	-3.117e-5
0.681	-3.113e-5
0.682	-3.109e-5
0.683	-3.105e-5
0.684	-3.102e-5
0.685	-3.098e-5
0.686	-3.095e-5
0.687	-3.092e-5
0.688	-3.088e-5
0.689	-3.086e-5
0.690	-3.082e-5
0.691	-3.079e-5
0.692	-3.077e-5
0.693	-3.073e-5
0.694	-3.071e-5
0.695	-3.069e-5
0.696	-3.065e-5
0.697	-3.063e-5
0.698	-3.060e-5
0.699	-3.058e-5
0.700	-3.056e-5
0.701	-3.053e-5
0.702	-3.052e-5
0.703	-3.049e-5
0.704	-3.048e-5
0.705	-3.046e-5
0.706	-3.044e-5
0.707	-3.043e-5
0.708	-3.041e-5
0.709	-3.039e-5
0.710	-3.038e-5
0.711	-3.036e-5
0.712	-3.035e-5
0.713	-3.034e-5
0.714	-3.033e-5
0.715	-3.032e-5
0.716	-3.030e-5
0.717	-3.029e-5
0.718	-3.028e-5
0.719	-3.028e-5
0.720	-3.026e-5
0.721	-3.025e-5
0.722	-3.024e-5
0.723	-3.023e-5
0.724	-3.022e-5
0.725	-3.021e-5
0.726	-3.019e-5
0.727	-3.019e-5
0.728	-3.017e-5
0.729	-3.016e-5
0.730	-3.015e-5
0.731	-3.013e-5
0.732	-3.012e-5
0.733	-3.010e-5
0.734	-3.008e-5
0.735	-3.007e-5
0.736	-3.004e-5
0.737	-3.002e-5
0.738	-2.999e-5
0.739	-2.997e-5
0.740	-2.995e-5
0.741	-2.991e-5
0.742	-2.989e-5
0.743	-2.986e-5
0.744	-2.983e-5
0.745	-2.980e-5
0.746	-2.976e-5
0.747	-2.973e-5
0.748	-2.969e-5
0.749	-2.965e-5
0.750	-2.961e-5
0.751	-2.957e-5
0.752	-2.953e-5
0.753	-2.949e-5
0.754	-2.944e-5
0.755	-2.940e-5
0.756	-2.936e-5
0.757	-2.931e-5
0.758	-2.927e-5
0.759	-2.923e-5
0.760	-2.918e-5
0.761	-2.914e-5
0.762	-2.909e-5
0.763	-2.905e-5
0.764	-2.901e-5
0.765	-2.896e-5
0.766	-2.892e-5
0.767	-2.888e-5
0.768	-2.883e-5
0.769	-2.880e-5
0.770	-2.875e-5
0.771	-2.871e-5
0.772	-2.868e-5
0.773	-2.864e-5
0.774	-2.860e-5
0.775	-2.856e-5
0.776	-2.853e-5
0.777	-2.850e-5
0.778	-2.846e-5
0.779	-2.843e-5
0.780	-2.840e-5
0.781	-2.836e-5
0.782	-2.834e-5
0.783	-2.831e-5
0.784	-2.827e-5
0.785	-2.825e-5
0.786	-2.822e-5
0.787	-2.819e-5
0.788	-2.817e-5
0.789	-2.814e-5
0.790	-2.811e-5
0.791	-2.809e-5
0.792	-2.807e-5
0.793	-2.804e-5
0.794	-2.802e-5
0.795	-2.800e-5
0.796	-2.797e-5
0.797	-2.795e-5
0.798	-2.793e-5
0.799	-2.791e-5
0.800	-2.788e-5
0.801	-2.786e-5
0.802	-2.785e-5
0.803	-2.782e-5
0.804	-2.781e-5
0.805	-2.778e-5
0.806	-2.776e-5
0.807	-2.775e-5
0.808	-2.773e-5
0.809	-2.772e-5
0.810	-2.770e-5
0.811	-2.767e-5
0.812	-2.766e-5
0.813	-2.764e-5
0.814	-2.762e-5
0.815	-2.761e-5
0.816	-2.758e-5
0.817	-2.758e-5
0.818	-2.755e-5
0.819	-2.756e-5
0.820	-2.755e-5
0.821	-2.751e-5
0.822	-2.750e-5
0.823	-2.748e-5
0.824	-2.746e-5
0.825	-2.746e-5
0.826	-2.743e-5
0.827	-2.743e-5
0.828	-2.741e-5
0.829	-2.739e-5
0.830	-2.738e-5
0.831	-2.736e-5
0.832	-2.735e-5
0.833	-2.734e-5
0.834	-2.732e-5
0.835	-2.731e-5
0.836	-2.730e-5
0.837	-2.728e-5
0.838	-2.727e-5
0.839	-2.726e-5
0.840	-2.724e-5
0.841	-2.723e-5
0.842	-2.722e-5
0.843	-2.720e-5
0.844	-2.720e-5
0.845	-2.718e-5
0.846	-2.717e-5
0.847	-2.716e-5
0.848	-2.714e-5
0.849	-2.714e-5
0.850	-2.713e-5
0.851	-2.711e-5
0.852	-2.711e-5
0.853	-2.709e-5
0.854	-2.708e-5
0.855	-2.707e-5
0.856	-2.705e-5
